Financial Quarter And Year Name - Reported,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence Count
Q2-2025/2026,5502,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5502,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5520,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5520,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5522,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5522,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5540,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,28
Q2-2025/2026,5540,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q2-2025/2026,5540,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5540,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q2-2025/2026,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q2-2025/2026,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,71
Q2-2025/2026,5540,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q2-2025/2026,5540,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,3
Q2-2025/2026,5550,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5550,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5550,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q2-2025/2026,5554,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5554,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5554,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,11
Q2-2025/2026,5556,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q2-2025/2026,5556,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5556,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5556,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q2-2025/2026,5558,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5558,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5558,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5558,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q2-2025/2026,5560,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q2-2025/2026,5571,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5571,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5573,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5573,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5575,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5577,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5582,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5600,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q2-2025/2026,5600,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q2-2025/2026,5600,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5600,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,11
Q2-2025/2026,5600,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5602,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q2-2025/2026,5605,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5605,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5606,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q2-2025/2026,5606,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,13
Q2-2025/2026,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q2-2025/2026,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q2-2025/2026,5606,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q2-2025/2026,5606,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q2-2025/2026,5606,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,5
Q2-2025/2026,5606,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,76
Q2-2025/2026,5606,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",8
Q2-2025/2026,5606,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5607,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q2-2025/2026,5607,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5607,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q2-2025/2026,5608,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q2-2025/2026,5608,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,29
Q2-2025/2026,5608,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q2-2025/2026,5608,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,5
Q2-2025/2026,5608,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q2-2025/2026,5608,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,4
Q2-2025/2026,5608,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,6
Q2-2025/2026,5608,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,6
Q2-2025/2026,5608,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,96
Q2-2025/2026,5608,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",7
Q2-2025/2026,5609,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5609,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q2-2025/2026,5609,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,7
Q2-2025/2026,5611,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5631,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5631,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Blackmail or other extortion,1
Q2-2025/2026,5640,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q2-2025/2026,5654,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5690,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,17
Q2-2025/2026,5690,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q2-2025/2026,5690,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q2-2025/2026,5690,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,52
Q2-2025/2026,5690,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q2-2025/2026,5690,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,3
Q2-2025/2026,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,56
Q2-2025/2026,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q2-2025/2026,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,6
Q2-2025/2026,5700,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q2-2025/2026,5700,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,5
Q2-2025/2026,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,5
Q2-2025/2026,5700,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,178
Q2-2025/2026,5700,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",11
Q2-2025/2026,5700,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q2-2025/2026,5700,OFFENCES AGAINST THE PERSON,HOMICIDE,Attempted Murder,1
Q2-2025/2026,5710,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5710,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q2-2025/2026,5710,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q2-2025/2026,5710,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q2-2025/2026,5720,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q2-2025/2026,5723,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5723,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5723,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,4
Q2-2025/2026,5723,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,37
Q2-2025/2026,5724,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5724,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q2-2025/2026,5725,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5725,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5731,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q2-2025/2026,5732,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q2-2025/2026,872,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,872,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Aggravated sexual assault,152
Q2-2025/2026,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Child abuse material offences,3
Q2-2025/2026,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Child procurement or grooming,1
Q2-2025/2026,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Non-aggravated sexual assault,4
Q2-2025/2026,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Other sexual offences,7
Q2-2025/2026,,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q2-2025/2026,,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,2
Q2-2025/2026,,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,25
Q2-2025/2026,,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,0870,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,0872,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,2
Q3-2025/2026,0872,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,11
Q3-2025/2026,0872,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,0872,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,3
Q3-2025/2026,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,4
Q3-2025/2026,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,66
Q3-2025/2026,0872,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,0872,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,2579,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5000,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5000,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q3-2025/2026,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,5
Q3-2025/2026,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,6
Q3-2025/2026,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,100
Q3-2025/2026,5000,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",10
Q3-2025/2026,5006,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5006,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5006,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5006,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q3-2025/2026,5006,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5007,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5007,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5007,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5007,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,12
Q3-2025/2026,5007,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5007,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
Q3-2025/2026,5008,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,11
Q3-2025/2026,5008,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q3-2025/2026,5008,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5008,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5008,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q3-2025/2026,5008,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,27
Q3-2025/2026,5008,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5008,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5009,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5009,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5009,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q3-2025/2026,5009,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5010,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5010,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5010,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5010,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q3-2025/2026,5011,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5011,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5011,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5011,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q3-2025/2026,5011,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5011,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5012,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5012,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,12
Q3-2025/2026,5012,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5012,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5012,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,26
Q3-2025/2026,5012,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5013,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,11
Q3-2025/2026,5013,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5013,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5013,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5013,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,2
Q3-2025/2026,5013,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5013,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,35
Q3-2025/2026,5013,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5014,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q3-2025/2026,5014,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5014,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q3-2025/2026,5014,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5014,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5014,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,24
Q3-2025/2026,5014,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5014,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5015,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q3-2025/2026,5015,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5015,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5015,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,21
Q3-2025/2026,5015,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5015,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Blackmail or other extortion,1
Q3-2025/2026,5016,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q3-2025/2026,5016,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q3-2025/2026,5016,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5017,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,9
Q3-2025/2026,5017,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5017,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5017,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5017,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,35
Q3-2025/2026,5017,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5017,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q3-2025/2026,5018,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5018,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5018,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5018,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q3-2025/2026,5018,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5019,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q3-2025/2026,5019,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5019,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,2
Q3-2025/2026,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q3-2025/2026,5019,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5020,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5020,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5021,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,10
Q3-2025/2026,5022,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5022,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5022,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5022,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,27
Q3-2025/2026,5022,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Abduction and kidnapping,1
Q3-2025/2026,5022,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5023,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,11
Q3-2025/2026,5023,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5023,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5023,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,26
Q3-2025/2026,5023,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5024,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5024,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5024,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5024,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q3-2025/2026,5024,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5025,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5025,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q3-2025/2026,5025,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5025,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5025,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,11
Q3-2025/2026,5025,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5025,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5031,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5031,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,9
