table,sector,category,sub_category,year,value
processing_time,State Government,0-15 days,,2019-20,2671
processing_time,State Government,0-15 days,,2018-19,2506
processing_time,State Government,0-15 days,,2017-18,2250
processing_time,State Government,0-15 days,,2016-17,2659
processing_time,State Government,0-15 days,,2015-16,2985
processing_time,State Government,0-15 days,,2014-15,3527
processing_time,State Government,0-15 days,,2013-14,2902
processing_time,State Government,0-15 days,,2012-13,3354
processing_time,State Government,16-30 days,,2021-22,2587
processing_time,State Government,16-30 days,,2020-21,2849
processing_time,State Government,16-30 days,,2019-20,2498
processing_time,State Government,16-30 days,,2018-19,2209
processing_time,State Government,16-30 days,,2017-18,2863
processing_time,State Government,16-30 days,,2016-17,2953
processing_time,State Government,16-30 days,,2015-16,2500
processing_time,State Government,16-30 days,,2014-15,2424
processing_time,State Government,16-30 days,,2013-14,2288
processing_time,State Government,16-30 days,,2012-13,3299
processing_time,State Government,more than 30 days,,2021-22,4454
processing_time,State Government,more than 30 days,,2020-21,4063
processing_time,State Government,more than 30 days,,2019-20,4434
processing_time,State Government,more than 30 days,,2018-19,4780
processing_time,State Government,more than 30 days,,2017-18,4179
processing_time,State Government,more than 30 days,,2016-17,5062
processing_time,State Government,more than 30 days,,2015-16,4747
processing_time,State Government,more than 30 days,,2014-15,4839
processing_time,State Government,more than 30 days,,2013-14,5803
processing_time,State Government,more than 30 days,,2012-13,4845
processing_time,Local Government,0-15 days,,2021-22,135
processing_time,Local Government,0-15 days,,2020-21,173
processing_time,Local Government,0-15 days,,2019-20,164
processing_time,Local Government,0-15 days,,2018-19,162
processing_time,Local Government,0-15 days,,2017-18,201
processing_time,Local Government,0-15 days,,2016-17,198
processing_time,Local Government,0-15 days,,2015-16,160
processing_time,Local Government,0-15 days,,2014-15,233
processing_time,Local Government,0-15 days,,2013-14,189
processing_time,Local Government,0-15 days,,2012-13,170
processing_time,Local Government,16-30 days,,2021-22,190
processing_time,Local Government,16-30 days,,2020-21,231
processing_time,Local Government,16-30 days,,2019-20,234
processing_time,Local Government,16-30 days,,2018-19,188
processing_time,Local Government,16-30 days,,2017-18,212
processing_time,Local Government,16-30 days,,2016-17,250
processing_time,Local Government,16-30 days,,2015-16,211
processing_time,Local Government,16-30 days,,2014-15,226
processing_time,Local Government,16-30 days,,2013-14,167
processing_time,Local Government,16-30 days,,2012-13,201
processing_time,Local Government,more than 30 days,,2021-22,85
processing_time,Local Government,more than 30 days,,2020-21,106
processing_time,Local Government,more than 30 days,,2019-20,87
processing_time,Local Government,more than 30 days,,2018-19,91
processing_time,Local Government,more than 30 days,,2017-18,75
processing_time,Local Government,more than 30 days,,2016-17,92
processing_time,Local Government,more than 30 days,,2015-16,67
processing_time,Local Government,more than 30 days,,2014-15,78
processing_time,Local Government,more than 30 days,,2013-14,75
processing_time,Local Government,more than 30 days,,2012-13,55
processing_time,Universities,0-15 days,,2021-22,7
processing_time,Universities,0-15 days,,2020-21,17
processing_time,Universities,0-15 days,,2019-20,10
processing_time,Universities,0-15 days,,2018-19,4
processing_time,Universities,0-15 days,,2017-18,3
processing_time,Universities,0-15 days,,2016-17,1
processing_time,Universities,0-15 days,,2015-16,0
processing_time,Universities,0-15 days,,2014-15,2
processing_time,Universities,0-15 days,,2013-14,3
processing_time,Universities,0-15 days,,2012-13,5
processing_time,Universities,16-30 days,,2021-22,15
processing_time,Universities,16-30 days,,2020-21,25
processing_time,Universities,16-30 days,,2019-20,13
processing_time,Universities,16-30 days,,2018-19,7
processing_time,Universities,16-30 days,,2017-18,8
processing_time,Universities,16-30 days,,2016-17,8
processing_time,Universities,16-30 days,,2015-16,8
processing_time,Universities,16-30 days,,2014-15,6
processing_time,Universities,16-30 days,,2013-14,11
processing_time,Universities,16-30 days,,2012-13,4
processing_time,Universities,more than 30 days,,2021-22,14
processing_time,Universities,more than 30 days,,2020-21,12
processing_time,Universities,more than 30 days,,2019-20,9
processing_time,Universities,more than 30 days,,2018-19,3
processing_time,Universities,more than 30 days,,2017-18,5
processing_time,Universities,more than 30 days,,2016-17,10
processing_time,Universities,more than 30 days,,2015-16,3
processing_time,Universities,more than 30 days,,2014-15,2
processing_time,Universities,more than 30 days,,2013-14,3
processing_time,Universities,more than 30 days,,2012-13,3
processing_time,State Government,within timeframe (not extended),,2024-25,10384
processing_time,State Government,within timeframe (not extended),,2023-24,8503
processing_time,State Government,within timeframe (not extended),,2022-23,7487
processing_time,State Government,within timeframe (extended),,2024-25,624
processing_time,State Government,within timeframe (extended),,2023-24,430
processing_time,State Government,within timeframe (extended),,2022-23,471
processing_time,State Government,outside of timeframe,,2024-25,2974
processing_time,State Government,outside of timeframe,,2023-24,3489
processing_time,State Government,outside of timeframe,,2022-23,4130
processing_time,Local Government,within timeframe (not extended),,2024-25,483
processing_time,Local Government,within timeframe (not extended),,2023-24,515
processing_time,Local Government,within timeframe (not extended),,2022-23,403
processing_time,Local Government,within timeframe (extended),,2024-25,21
processing_time,Local Government,within timeframe (extended),,2023-24,88
processing_time,Local Government,within timeframe (extended),,2022-23,59
processing_time,Local Government,outside of timeframe,,2024-25,36
processing_time,Local Government,outside of timeframe,,2023-24,27
processing_time,Local Government,outside of timeframe,,2022-23,29
processing_time,Universities,within timeframe (not extended),,2024-25,45
processing_time,Universities,within timeframe (not extended),,2023-24,39
processing_time,Universities,within timeframe (not extended),,2022-23,17
processing_time,Universities,within timeframe (extended),,2024-25,21
processing_time,Universities,within timeframe (extended),,2023-24,23
processing_time,Universities,within timeframe (extended),,2022-23,4
processing_time,Universities,outside of timeframe,,2024-25,2
processing_time,Universities,outside of timeframe,,2023-24,26
processing_time,Universities,outside of timeframe,,2022-23,0
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2022-23,0
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2021-22,1
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2020-21,1
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2019-20,0
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2018-19,1
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2016-17,1
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2015-16,1
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2014-15,1
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2013-14,0
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2012-13,2
applications_by_agency,State Government,Adelaide and Mt Lofty Ranges Natural Resources Management Board,,2011-12,2
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2023-24,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2022-23,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2020-21,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2019-20,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2018-19,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2016-17,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2015-16,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2014-15,0
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2013-14,1
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2012-13,1
applications_by_agency,State Government,Adelaide Cemeteries Authority,,2011-12,1
applications_by_agency,State Government,Adelaide Convention Centre,,2020-21,0
applications_by_agency,State Government,Adelaide Convention Centre,,2019-20,0
applications_by_agency,State Government,Adelaide Convention Centre,,2018-19,0
applications_by_agency,State Government,Adelaide Convention Centre,,2016-17,0
applications_by_agency,State Government,Adelaide Convention Centre,,2015-16,0
applications_by_agency,State Government,Adelaide Convention Centre,,2014-15,0
applications_by_agency,State Government,Adelaide Convention Centre,,2013-14,0
applications_by_agency,State Government,Adelaide Convention Centre,,2012-13,0
applications_by_agency,State Government,Adelaide Convention Centre,,2011-12,2
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2020-21,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2019-20,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2018-19,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2016-17,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2015-16,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2014-15,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2013-14,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2012-13,0
applications_by_agency,State Government,Adelaide Entertainments Corporation,,2011-12,0
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2023-24,0
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2022-23,0
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2020-21,0
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2019-20,0
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2018-19,1
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2016-17,1
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2015-16,0
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2014-15,1
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2013-14,3
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2012-13,0
applications_by_agency,State Government,Adelaide Festival Centre Trust,,2011-12,1
applications_by_agency,State Government,Adelaide Festival Corporation,,2023-24,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2022-23,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2020-21,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2019-20,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2018-19,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2016-17,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2015-16,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2014-15,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2013-14,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2012-13,0
applications_by_agency,State Government,Adelaide Festival Corporation,,2011-12,0
applications_by_agency,State Government,Alinytjara Wilurara Natural Resources Management Board NRM,,2020-21,0
applications_by_agency,State Government,Alinytjara Wilurara Natural Resources Management Board NRM,,2019-20,0
applications_by_agency,State Government,Alinytjara Wilurara Natural Resources Management Board NRM,,2018-19,0
applications_by_agency,State Government,Alinytjara Wilurara Natural Resources Management Board NRM,,2016-17,0
applications_by_agency,State Government,Alinytjara Wilurara Natural Resources Management Board NRM,,2015-16,0
applications_by_agency,State Government,Alinytjara Wilurara Natural Resources Management Board NRM,,2014-15,0
applications_by_agency,State Government,Alinytjara Wilurara Natural Resources Management Board NRM,,2013-14,0
