year,quarter,quarter_label,city,suburb,sales_count,median_price_aud,median_change_yoy_pct,reported_in_file
2022,3,2022-Q3,MITCHAM,KINGSWOOD,5,2425000,0.8653846153846154,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,LEAWOOD GARDENS,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,LOWER MITCHAM,9,1100000,0.1111111111111111,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,LYNTON,1,1300000,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,MELROSE PARK,7,865000,0.09980928162746344,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,MITCHAM,5,1525000,0.36771300448430494,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,NETHERBY,2,1935500,0.4607547169811321,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,PANORAMA,5,855000,0.14114114114114115,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,PASADENA,9,860000,0.240981240981241,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,SPRINGFIELD,1,2500000,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,ST MARYS,7,725000,0.07327905255366396,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,TORRENS PARK,13,1264000,0.0112,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,UPPER STURT,2,885000,0.3150074294205052,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,URRBRAE,1,1350000,0.22727272727272727,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,MITCHAM,WESTBOURNE PARK,4,1321000,0.016153846153846154,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,1,5950000,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,EVANDALE,4,1185000,0.0743427017225748,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,8,915000,0.17382937780628607,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,FIRLE,5,1112500,0.14927685950413222,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,GLYNDE,5,892000,0.4047244094488189,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,JOSLIN,2,2145000,0.5321428571428571,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,3,2374500,1.5601078167115903,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,1,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,MARDEN,11,995000,0.046267087276550996,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,4,1368000,0.2755244755244755,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,NORWOOD,10,1525000,0.11721611721611722,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,5,1175000,0.5856950067476383,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,2,830000,-0.07880133185349611,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,8,1680000,0.2727272727272727,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,4,957000,-0.07759036144578313,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,ST PETERS,9,1820000,0.17419354838709677,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,STEPNEY,3,1600000,0.2260536398467433,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,2,1710000,-0.14798206278026907,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,ABERFOYLE PARK,41,667500,0.2395543175487465,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,ALDINGA,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,ALDINGA BEACH,46,567500,0.2074468085106383,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,BLEWITT SPRINGS,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,CHANDLERS HILL,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,CHERRY GARDENS,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,CHRISTIE DOWNS,24,470000,0.28240109140518416,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,CHRISTIES BEACH,35,581000,0.26304347826086955,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,CLARENDON,1,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,COROMANDEL EAST,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,COROMANDEL VALLEY,10,750000,0.10946745562130178,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,CRAIGBURN FARM,9,1002500,0.051941238195173135,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,DARLINGTON,4,630000,0.41493542953396967,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,DORSET VALE,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,FLAGSTAFF HILL,44,775000,0.24497991967871485,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,HACKHAM,31,485000,0.20797011207970112,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,HACKHAM WEST,20,425000,0.14864864864864866,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,HALLETT COVE,41,700000,0.19148936170212766,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,HAPPY VALLEY,51,615000,0.18725868725868725,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,HUNTFIELD HEIGHTS,13,492000,0.45025792188651437,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,IRONBANK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,KANGARILLA,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,LONSDALE,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,MASLIN BEACH,10,630000,0.10526315789473684,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,MCLAREN FLAT,2,1212000,0.47985347985347987,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,MCLAREN VALE,12,680000,0.14285714285714285,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,MOANA,27,691500,0.22933333333333333,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,MORPHETT VALE,129,516500,0.2597560975609756,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,NOARLUNGA CENTRE,2,417500,0.030864197530864196,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,NOARLUNGA DOWNS,17,490000,0.12,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,O'HALLORAN HILL,12,636000,0.2979591836734694,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,O'SULLIVAN BEACH,15,513000,0.236144578313253,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,OLD NOARLUNGA,11,567000,0.3186046511627907,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,OLD REYNELLA,8,620000,0.38084632516703787,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,ONKAPARINGA HEIGHTS,2,707500,,metro-median-house-sales-2023-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,ONKAPARINGA HILLS,5,620000,0.20388349514563106,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,PORT NOARLUNGA,9,600000,0.12570356472795496,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,PORT NOARLUNGA SOUTH,12,775000,0.35964912280701755,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,PORT WILLUNGA,2,649000,0.06393442622950819,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,REYNELLA,20,510000,0.0967741935483871,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,REYNELLA EAST,9,656000,0.37815126050420167,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,SEAFORD,28,560000,0.07692307692307693,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,SEAFORD HEIGHTS,7,710000,0.21367521367521367,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,SEAFORD MEADOWS,23,552000,0.21318681318681318,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,SEAFORD RISE,27,611200,0.3432967032967033,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,SELLICKS BEACH,16,545000,-0.026785714285714284,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,SELLICKS HILL,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,TATACHILLA,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,THE RANGE,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,VALE PARK,13,1322500,0.5688018979833926,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,WHITES VALLEY,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,WILLUNGA,6,795000,0.551219512195122,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,WILLUNGA SOUTH,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,ONKAPARINGA,WOODCROFT,28,650000,0.1932078935291418,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ANDREWS FARM,67,400000,0.25,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ANGLE VALE,21,665000,0.11764705882352941,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,BIBARINGA,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,BLAKEVIEW,64,457250,0.17243589743589743,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,BUCKLAND PARK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,CRAIGMORE,65,440000,0.22505857311302696,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,DAVOREN PARK,30,329750,0.319,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,EDINBURGH,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,EDINBURGH NORTH,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH,4,345000,0.08490566037735849,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH DOWNS,36,342500,0.3431372549019608,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH EAST,18,380000,0.36936936936936937,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH GROVE,7,350000,0.1686143572621035,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH NORTH,17,365000,0.3176895306859206,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH PARK,15,375000,0.40977443609022557,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH SOUTH,8,366000,0.2620689655172414,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ELIZABETH VALE,20,390000,0.18181818181818182,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,EVANSTON PARK,28,432500,0.15333333333333332,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,EYRE,3,400000,0.2102874432677761,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,GOULD CREEK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,HILLBANK,25,590000,0.3681159420289855,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,HILLIER,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,HUMBUG SCRUB,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,MACDONALD PARK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,MUNNO PARA,35,405500,0.2934609250398724,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,MUNNO PARA DOWNS,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,MUNNO PARA WEST,74,422000,0.22318840579710145,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ONE TREE HILL,3,842000,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,PENFIELD,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,PENFIELD GARDENS,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,RIVERLEA PARK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,SAMPSON FLAT,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,SMITHFIELD,10,367500,0.19318181818181818,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,SMITHFIELD PLAINS,20,337500,0.21621621621621623,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ST KILDA,2,429500,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,ULEYBURY,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,VIRGINIA,6,748500,0.2927461139896373,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,WATERLOO CORNER,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PLAYFORD,YATTALUNGA,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,ALBERTON,2,540000,-0.04424778761061947,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,ANGLE PARK,1,641000,0.17077625570776256,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,BIRKENHEAD,7,650000,0.18181818181818182,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,BLAIR ATHOL,16,685000,0.19130434782608696,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,BROADVIEW,16,850000,0.1564625850340136,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,CLEARVIEW,22,654500,0.16875,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,CROYDON PARK,16,720000,0.23076923076923078,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,DERNANCOURT,18,734000,0.1335907335907336,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,DEVON PARK,4,900000,0.36363636363636365,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,DRY CREEK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,DUDLEY PARK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,ENFIELD,23,655000,0.21296296296296297,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,ETHELTON,6,810000,0.2558139534883721,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,EXETER,2,734750,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,FERRYDEN PARK,7,812000,0.5263157894736842,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,GEPPS CROSS,2,602500,0.3600451467268623,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,GILLES PLAINS,18,595000,0.21242995415180846,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,GILLMAN,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,GLANVILLE,4,450000,0.10837438423645321,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,GREENACRES,12,746000,0.22536136662286466,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,2,770000,0.16666666666666666,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,HILLCREST,10,651000,0.07425742574257425,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,HOLDEN HILL,21,657500,0.3697916666666667,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,KILBURN,5,820000,0.38396624472573837,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,KLEMZIG,28,847000,0.2931297709923664,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,LARGS BAY,18,862500,0.13861386138613863,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,LARGS NORTH,12,635000,0.04526748971193416,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,LIGHTSVIEW,34,635500,0.1790352504638219,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,MANNINGHAM,5,1078000,0.2534883720930233,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,MANSFIELD PARK,10,670000,0.2593984962406015,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,NEW PORT,2,572275,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,NORTH HAVEN,21,705000,0.128,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,NORTHFIELD,18,710250,0.44948979591836735,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,NORTHGATE,10,807500,0.4484304932735426,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,OAKDEN,10,742500,0.35492700729927007,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,OSBORNE,9,580000,0.20833333333333334,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,OTTOWAY,6,535000,0.2159090909090909,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,OVINGHAM,1,938000,0.042222222222222223,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,PETERHEAD,6,590000,0.22916666666666666,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,PORT ADELAIDE,3,625000,0.5311121999020089,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,PROSPECT,37,1171800,0.29839335180055404,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,QUEENSTOWN,7,565000,0.18448637316561844,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,REGENCY PARK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,ROSEWATER,12,551500,0.06673114119922631,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,SEFTON PARK,5,820000,0.13416320885200553,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,SEMAPHORE,7,810000,-0.08163265306122448,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2,2010000,1.705248990578735,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,TAPEROO,12,658500,0.6209230769230769,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,VALLEY VIEW,34,622500,0.2063953488372093,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,11,828000,0.12347354138398914,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,WINDSOR GARDENS,21,662250,0.1577797202797203,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,WINGFIELD,4,410500,-0.03411764705882353,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,1,615000,0.17142857142857143,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,BROADVIEW,16,850000,0.1564625850340136,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,COLLINSWOOD,1,2850000,1.0141342756183747,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,FITZROY,2,1750000,0.09034267912772585,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,MEDINDIE GARDENS,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,NAILSWORTH,3,1175000,0.2290794979079498,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,OVINGHAM,1,938000,0.042222222222222223,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,PROSPECT,37,1171800,0.29839335180055404,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,SEFTON PARK,5,820000,0.13416320885200553,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,PROSPECT,THORNGATE,1,6000000,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,BOLIVAR,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,BRAHMA LODGE,19,430000,0.27388535031847133,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,BURTON,27,560000,0.46981627296587924,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,CAVAN,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,DIREK,7,560000,0.41324921135646686,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,DRY CREEK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,EDINBURGH,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,ELIZABETH VALE,20,390000,0.18181818181818182,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,GLOBE DERBY PARK,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,GREEN FIELDS,,,,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,GULFVIEW HEIGHTS,9,687000,-0.018571428571428572,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,INGLE FARM,51,540700,0.1949171270718232,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,MAWSON LAKES,60,652000,0.08485856905158069,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,MODBURY HEIGHTS,24,642500,0.21226415094339623,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,PARA HILLS,48,535500,0.25189947399181767,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,PARA HILLS WEST,7,460000,0.09004739336492891,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,PARA VISTA,17,578750,0.34593023255813954,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,PARAFIELD GARDENS,70,548000,0.2328472810430608,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,PARALOWIE,67,487500,0.2037037037037037,metro-median-house-sales-2022-q3.xlsx
2022,3,2022-Q3,SALISBURY,POORAKA,31,585500,0.2591397849462366,metro-median-house-sales-2022-q3.xlsx
