date,location,unemployment_rate_trend_pct,unemployment_rate_seasonally_adjusted_pct,unemployment_rate_original_pct
2007-04,Victoria,4.7434263,4.7027789,4.8658254
2007-04,Western Australia,2.9659771,2.733317,2.7507228
2007-05,Australia,4.3433672,4.2645528,4.2774755
2007-05,Australian Capital Territory,2.9227017,,2.9335754
2007-05,New South Wales,4.8444021,4.8117677,4.830686
2007-05,Northern Territory,4.288486,,5.3428541
2007-05,Queensland,3.6322956,3.3837456,3.3917395
2007-05,South Australia,4.9237926,4.7439652,4.7116792
2007-05,Tasmania,5.1755156,4.1320361,3.8329297
2007-05,Victoria,4.6603696,4.7121494,4.7341537
2007-05,Western Australia,3.002386,3.1688821,3.1253707
2007-06,Australia,4.3009968,4.3241108,4.2129282
2007-06,Australian Capital Territory,2.855415,,3.0088455
2007-06,New South Wales,4.7644751,4.589673,4.5241713
2007-06,Northern Territory,4.4941358,,4.6122355
2007-06,Queensland,3.609028,3.5786003,3.5085937
2007-06,South Australia,4.8999993,4.9572336,4.6825756
2007-06,Tasmania,5.1659295,5.2846163,4.8863544
2007-06,Victoria,4.5833506,4.6446268,4.4652388
2007-06,Western Australia,3.0889279,3.717865,3.7334684
2007-07,Australia,4.2761182,4.2532999,3.9149252
2007-07,Australian Capital Territory,2.7902848,,2.4574375
2007-07,New South Wales,4.6993543,4.715609,4.3459174
2007-07,Northern Territory,4.6707074,,3.9594032
2007-07,Queensland,3.6211721,3.6445548,3.3285419
2007-07,South Australia,4.9070662,5.0016412,4.5796111
2007-07,Tasmania,5.1748367,4.9794746,4.7957071
2007-07,Victoria,4.5309202,4.3210884,4.0494168
2007-07,Western Australia,3.2074406,3.1804333,3.029323
2007-08,Australia,4.2677808,4.2989685,4.1166713
2007-08,Australian Capital Territory,2.7322012,,2.4932086
2007-08,New South Wales,4.6603819,4.6763844,4.4210047
2007-08,Northern Territory,4.807351,,4.4422144
2007-08,Queensland,3.6530169,3.6675898,3.4330929
2007-08,South Australia,4.9174466,4.7532777,4.5979977
2007-08,Tasmania,5.1860644,5.4002165,5.3765557
2007-08,Victoria,4.5058816,4.7220764,4.5774371
2007-08,Western Australia,3.3197962,3.1617454,3.0807315
2007-09,Australia,4.2690504,4.2132923,4.2115748
2007-09,Australian Capital Territory,2.682416,,2.4046822
2007-09,New South Wales,4.6506264,4.6289671,4.6683103
2007-09,Northern Territory,4.8976384,,3.7812191
2007-09,Queensland,3.6865536,3.7333643,3.658471
2007-09,South Australia,4.9106244,4.620792,4.5623793
2007-09,Tasmania,5.1856756,5.0899213,5.2890363
2007-09,Victoria,4.5071263,4.2497207,4.304915
2007-09,Western Australia,3.3889017,3.4393197,3.5566202
2007-10,Australia,4.2675922,4.3261576,4.0970234
2007-10,Australian Capital Territory,2.6421404,,2.2773784
2007-10,New South Wales,4.6485588,4.5898996,4.4175967
2007-10,Northern Territory,4.9356539,,3.9475137
2007-10,Queensland,3.7030118,3.7348489,3.3690924
2007-10,South Australia,4.8846811,5.419551,5.3189915
2007-10,Tasmania,5.1625363,5.8326523,6.0396527
2007-10,Victoria,4.5206176,4.3894424,4.1639243
2007-10,Western Australia,3.3963374,3.6263854,3.4363784
2007-11,Australia,4.2528136,4.4267975,4.1081709
2007-11,Australian Capital Territory,2.6125044,,2.8099113
2007-11,New South Wales,4.6290092,4.677706,4.4945345
2007-11,Northern Territory,4.9113969,,5.7735793
2007-11,Queensland,3.6946668,3.7327779,3.3821038
2007-11,South Australia,4.8402108,4.7775732,4.5167678
2007-11,Tasmania,5.1125594,5.080183,5.2024034
2007-11,Victoria,4.5376859,4.9318086,4.4831797
2007-11,Western Australia,3.354443,3.3299571,2.9837686
2007-12,Australia,4.2254129,4.3083621,4.2104263
2007-12,Australian Capital Territory,2.5946719,,1.7357968
2007-12,New South Wales,4.5865652,4.6617635,4.5789293
2007-12,Northern Territory,4.8204843,,4.9023622
2007-12,Queensland,3.6794462,3.5370972,3.3590198
2007-12,South Australia,4.7953651,4.9848028,4.8542144
2007-12,Tasmania,5.0305394,5.2870457,5.3431278
2007-12,Victoria,4.5475824,4.8805393,4.7723945
2007-12,Western Australia,3.2828278,3.3204253,3.0482057
2008-01,Australia,4.1944677,4.2224467,4.5641001
2008-01,Australian Capital Territory,2.5856906,,2.5807885
2008-01,New South Wales,4.5397495,4.6744441,4.9995735
2008-01,Northern Territory,4.665817,,5.394335
2008-01,Queensland,3.6764509,3.4840937,3.9153321
2008-01,South Australia,4.7774122,4.632928,5.1570133
2008-01,Tasmania,4.9142076,4.8326346,4.9488158
2008-01,Victoria,4.5379383,4.5092214,4.7968276
2008-01,Western Australia,3.20833,3.4616593,3.6925904
2008-02,Australia,4.1702144,3.9790091,4.4983162
2008-02,Australian Capital Territory,2.5842496,,3.1881011
2008-02,New South Wales,4.5050617,4.2383928,4.7555228
2008-02,Northern Territory,4.4574788,,5.4260674
2008-02,Queensland,3.6894474,3.6701961,4.2980962
2008-02,South Australia,4.784161,4.5597705,5.0558748
2008-02,Tasmania,4.7679478,4.8660239,5.5772666
2008-02,Victoria,4.5218864,4.1625141,4.6835231
2008-02,Western Australia,3.1645171,2.8309937,3.1947883
2008-03,Australia,4.1597174,4.0571239,4.2992943
2008-03,Australian Capital Territory,2.5899097,,3.4893767
2008-03,New South Wales,4.4957941,4.3261754,4.483521
2008-03,Northern Territory,4.2182063,,4.4595874
2008-03,Queensland,3.7058824,3.6277994,4.065638
2008-03,South Australia,4.8061804,4.4931153,4.6848904
2008-03,Tasmania,4.6054813,4.7478167,4.8537445
2008-03,Victoria,4.5068297,4.2686292,4.5155445
2008-03,Western Australia,3.1577962,3.1739051,3.4244021
2008-04,Australia,4.1627888,4.2655931,4.3261106
2008-04,Australian Capital Territory,2.5950954,,3.0675319
2008-04,New South Wales,4.515929,4.5408788,4.5493528
2008-04,Northern Territory,3.9710589,,4.2310393
2008-04,Queensland,3.7119958,3.7674707,3.8086583
2008-04,South Australia,4.8315261,4.8838077,5.0254323
2008-04,Tasmania,4.4437241,3.9593946,3.4965212
2008-04,Victoria,4.4876727,4.6877138,4.8554213
2008-04,Western Australia,3.1617692,3.2820562,3.307087
2008-05,Australia,4.1723474,4.266482,4.2824745
2008-05,Australian Capital Territory,2.5978079,,2.3622393
2008-05,New South Wales,4.5646727,4.7624413,4.7816443
2008-05,Northern Territory,3.7363312,,3.4354782
2008-05,Queensland,3.6990572,3.7907553,3.815389
2008-05,South Australia,4.8496146,5.1711472,5.11044
2008-05,Tasmania,4.2982454,3.9363521,3.6920226
2008-05,Victoria,4.4619624,4.3178431,4.331131
2008-05,Western Australia,3.1278742,3.5748573,3.5213916
2008-06,Australia,4.1837876,4.2435161,4.1282791
2008-06,Australian Capital Territory,2.5964729,,2.3073028
2008-06,New South Wales,4.6374094,4.5896287,4.5215183
2008-06,Northern Territory,3.5426439,,3.636546
2008-06,Queensland,3.6712462,3.743451,3.6687009
2008-06,South Australia,4.8666739,4.8202739,4.5110686
2008-06,Tasmania,4.1824022,4.0717499,3.7698898
2008-06,Victoria,4.427193,4.6649386,4.4748502
2008-06,Western Australia,3.041561,3.1606015,3.1785794
2008-07,Australia,4.1978538,4.2503578,3.9264848
2008-07,Australian Capital Territory,2.5908871,,2.4718238
2008-07,New South Wales,4.7260815,4.6680269,4.3083478
2008-07,Northern Territory,3.4191137,,2.208943
2008-07,Queensland,3.6348951,3.6812909,3.3731493
2008-07,South Australia,4.8954026,4.7327109,4.3687719
2008-07,Tasmania,4.1104487,4.7158996,4.4647395
2008-07,Victoria,4.3822566,4.6314879,4.3537868
2008-07,Western Australia,2.921666,2.9795832,2.8588621
2008-08,Australia,4.2284632,4.0153393,3.8543187
2008-08,Australian Capital Territory,2.5887342,,3.4273103
2008-08,New South Wales,4.8250684,4.8823282,4.632738
2008-08,Northern Territory,3.3757874,,1.9755678
2008-08,Queensland,3.6129496,3.2779293,3.0436529
2008-08,South Australia,4.9536295,4.4312712,4.2643836
2008-08,Tasmania,4.0886255,3.9450369,3.9388277
2008-08,Victoria,4.3491809,4.1802614,4.0565772
2008-08,Western Australia,2.7976333,2.683734,2.6099341
2008-09,Australia,4.2884685,4.2891561,4.2758409
2008-09,Australian Capital Territory,2.5990532,,2.7782221
2008-09,New South Wales,4.9411093,4.8324193,4.8573403
2008-09,Northern Territory,3.4075694,,2.681097
2008-09,Queensland,3.6260734,3.7018913,3.6489439
2008-09,South Australia,5.0588363,5.6535217,5.5824104
2008-09,Tasmania,4.1140893,3.8797013,3.9597336
2008-09,Victoria,4.3659318,4.367175,4.4167397
2008-09,Western Australia,2.7292891,2.9076789,2.9991332
2008-10,Australia,4.3963905,4.2900714,4.0712553
2008-10,Australian Capital Territory,2.6284683,,1.9290465
2008-10,New South Wales,5.1004226,5.1717165,5.0064545
2008-10,Northern Territory,3.4972576,,3.0824378
2008-10,Queensland,3.6999867,3.7739078,3.4352982
2008-10,South Australia,5.2116987,5.2943338,5.2059285
2008-10,Tasmania,4.1750439,3.8522767,3.9124716
2008-10,Victoria,4.4658068,4.330289,4.1007128
2008-10,Western Australia,2.7753119,2.3227302,2.1912106
2008-11,Australia,4.5565409,4.4628898,4.150967
2008-11,Australian Capital Territory,2.6798873,,2.1974802
2008-11,New South Wales,5.2989018,5.1794291,4.9597511
2008-11,Northern Territory,3.6179173,,4.4535665
2008-11,Queensland,3.8403163,3.8000944,3.4680066
2008-11,South Australia,5.3891631,5.3421535,5.0639788
2008-11,Tasmania,4.2598334,4.5389294,4.6716737
2008-11,Victoria,4.6503154,4.4910838,4.0907675
2008-11,Western Australia,2.9495749,3.1016544,2.7741175
2008-12,Australia,4.7588993,4.5699933,4.434515
2008-12,Australian Capital Territory,2.7561071,,2.8446631
2008-12,New South Wales,5.5189509,5.2609713,5.1683144
2008-12,Northern Territory,3.742228,,3.4349321
2008-12,Queensland,4.0370599,3.8872349,3.7006004
2008-12,South Australia,5.5539241,5.4349004,5.3409299
2008-12,Tasmania,4.3627183,4.9576873,5.0430646
2008-12,Victoria,4.8980326,4.8109307,4.682634
2008-12,Western Australia,3.2391452,3.0161966,2.7380455
2009-01,Australia,4.9875515,4.9081217,5.3188148
2009-01,Australian Capital Territory,2.8573927,,2.8548899
2009-01,New South Wales,5.752929,5.6562966,6.0471557
2009-01,Northern Territory,3.8441941,,5.11985
2009-01,Queensland,4.2749019,4.4987599,5.0624009
2009-01,South Australia,5.667661,5.7922432,6.4051585
2009-01,Tasmania,4.4758528,4.4039259,4.5649972
2009-01,Victoria,5.1874149,4.9045943,5.2296281
2009-01,Western Australia,3.6105034,3.4774446,3.7094717
2009-02,Australia,5.2175527,5.3025591,5.9675432
2009-02,Australian Capital Territory,2.9791995,,2.464833
2009-02,New South Wales,5.978101,6.0402418,6.7305264
2009-02,Northern Territory,3.9037934,,4.067749
2009-02,Queensland,4.5398898,4.5365305,5.3123323
2009-02,South Australia,5.7147621,5.7611111,6.3559722
2009-02,Tasmania,4.5936879,4.3185564,4.9913084
2009-02,Victoria,5.464136,5.6498636,6.3177861
2009-02,Western Australia,4.0261092,4.3260145,4.8686045
2009-03,Australia,5.4263079,5.7113047,6.0426155
2009-03,Australian Capital Territory,3.1119696,,3.8227169
2009-03,New South Wales,6.1619627,6.695505,6.9451877
2009-03,Northern Territory,3.9150508,,4.416984
2009-03,Queensland,4.8149153,4.8456452,5.4022924
2009-03,South Australia,5.7049735,5.8922723,6.1841016
2009-03,Tasmania,4.7088082,4.4191232,4.4477037
2009-03,Victoria,5.6966186,5.7026647,6.0547915
2009-03,Western Australia,4.4384878,4.923378,5.3363271
2009-04,Australia,5.5943148,5.513282,5.5733141
2009-04,Australian Capital Territory,3.2491253,,2.9468933
2009-04,New South Wales,6.2697898,6.0966267,6.0985496
2009-04,Northern Territory,3.8894554,,4.4332916
2009-04,Queensland,5.0797962,5.0034501,5.0169055
2009-04,South Australia,5.6715008,5.5574509,5.7163699
2009-04,Tasmania,4.8174983,5.9064277,5.3605642
2009-04,Victoria,5.8700865,5.7665691,5.951352
2009-04,Western Australia,4.8220299,4.6640389,4.7217962
2009-05,Australia,5.7080489,5.8121778,5.8276561
2009-05,Australian Capital Territory,3.3853326,,4.1228487
2009-05,New South Wales,6.2930601,6.5094814,6.533713
2009-05,Northern Territory,3.8424694,,3.6479379
2009-05,Queensland,5.3111357,5.3629247,5.4064527
2009-05,South Australia,5.6335118,5.4779772,5.4031699
2009-05,Tasmania,4.9196258,5.375268,5.0576368
2009-05,Victoria,5.9737677,6.0161134,6.0135955
2009-05,Western Australia,5.1352214,5.1422234,5.0842721
2009-06,Australia,5.7651971,5.8615133,5.7303873
2009-06,Australian Capital Territory,3.5134305,,3.6055525
2009-06,New South Wales,6.2447118,6.4350406,6.3467031
2009-06,Northern Territory,3.7857529,,3.4807872
2009-06,Queensland,5.501568,5.5435581,5.4177069
2009-06,South Australia,5.6095722,5.5311114,5.1525671
2009-06,Tasmania,5.017087,4.4361475,4.1605254
2009-06,Victoria,6.0014818,6.1502561,5.8957186
2009-06,Western Australia,5.3454632,5.4125799,5.4184189
2009-07,Australia,5.7727772,5.6727748,5.2733888
2009-07,Australian Capital Territory,3.6222666,,3.2586291
2009-07,New South Wales,6.1623271,5.8602128,5.4282743
2009-07,Northern Territory,3.7189996,,4.1879687
2009-07,Queensland,5.6540629,5.698027,5.1667858
2009-07,South Australia,5.6023179,5.5391483,5.1177724
2009-07,Tasmania,5.110367,3.9169428,3.7131064
2009-07,Victoria,5.9533752,5.7764798,5.4592891
2009-07,Western Australia,5.4444583,5.6487245,5.4538622
2009-08,Australia,5.7440809,5.7147828,5.5030329
2009-08,Australian Capital Territory,3.702904,,3.2934756
2009-08,New South Wales,6.0826464,6.069179,5.7837191
2009-08,Northern Territory,3.6436971,,3.1631839
2009-08,Queensland,5.762692,5.406386,4.9955304
2009-08,South Australia,5.5960424,5.8711174,5.6796476
2009-08,Tasmania,5.2010489,5.1499876,5.1469231
2009-08,Victoria,5.8446931,6.0965638,5.9470612
2009-08,Western Australia,5.4436457,5.3239992,5.176842
2009-09,Australia,5.690892,5.6618847,5.6133155
2009-09,Australian Capital Territory,3.7521582,,3.3809224
2009-09,New South Wales,6.014819,5.4259434,5.4251879
2009-09,Northern Territory,3.5600967,,3.3257533
2009-09,Queensland,5.8176419,6.1747591,6.1203507
2009-09,South Australia,5.5480757,5.6606748,5.5749885
2009-09,Tasmania,5.2931138,5.6628686,5.696104
2009-09,Victoria,5.6931728,5.570086,5.6110191
2009-09,Western Australia,5.3631383,5.6599871,5.8132176
2009-10,Australia,5.622762,5.6236126,5.3556496
2009-10,Australian Capital Territory,3.7732649,,3.5301862
2009-10,New South Wales,5.9483382,6.0789927,5.9067115
2009-10,Northern Territory,3.4652766,,2.64139
2009-10,Queensland,5.8196514,5.778669,5.3169202
2009-10,South Australia,5.4472816,5.1998064,5.1324918
2009-10,Tasmania,5.3910706,5.9775306,5.9194098
2009-10,Victoria,5.53169,5.5811021,5.2985947
2009-10,Western Australia,5.2426599,4.8224257,4.5697545
2009-11,Australia,5.5503184,5.5586153,5.1953553
2009-11,Australian Capital Territory,3.7706307,,3.3758457
2009-11,New South Wales,5.8770064,6.0021289,5.7644164
2009-11,Northern Territory,3.3642785,,2.9256305
2009-11,Queensland,5.7821629,5.8932054,5.3971739
2009-11,South Australia,5.3213799,5.5199156,5.2531602
2009-11,Tasmania,5.4918033,5.3826428,5.5144964
2009-11,Victoria,5.3998463,5.1818259,4.7433878
2009-11,Western Australia,5.1389288,5.1798686,4.6414765
2009-12,Australia,5.4902053,5.4911135,5.3235521
2009-12,Australian Capital Territory,3.7450104,,3.5643069
2009-12,New South Wales,5.7957059,5.8476951,5.7350856
2009-12,Northern Territory,3.2672691,,3.3317663
2009-12,Queensland,5.731599,5.7529284,5.5168824
2009-12,South Australia,5.2205292,5.357703,5.2856103
2009-12,Tasmania,5.5895011,5.4234348,5.5072233
2009-12,Victoria,5.3231484,5.3569019,5.1923284
2009-12,Western Australia,5.0720843,5.040176,4.553521
2010-01,Australia,5.439345,5.2661398,5.7055882
2010-01,Australian Capital Territory,3.6997539,,4.0615274
2010-01,New South Wales,5.6868412,5.6304578,6.0159415
2010-01,Northern Territory,3.1848713,,5.1450459
2010-01,Queensland,5.6759734,5.5140886,6.1126297
2010-01,South Australia,5.1846598,4.4266027,4.8925689
2010-01,Tasmania,5.6815725,5.0603324,5.3038212
2010-01,Victoria,5.3040279,5.2699501,5.6537007
2010-01,Western Australia,5.0088941,4.83794,5.1261712
2010-02,Australia,5.400135,5.298206,5.9633801
2010-02,Australian Capital Territory,3.6436169,,4.5965298
2010-02,New South Wales,5.5744466,5.3204413,5.9163301
2010-02,Northern Territory,3.1176141,,3.5124954
2010-02,Queensland,5.6262339,5.6055751,6.5518677
2010-02,South Australia,5.2160239,4.8315083,5.3183523
2010-02,Tasmania,5.7638611,6.3907651,7.3734114
2010-02,Victoria,5.3315624,5.3093484,5.9002764
2010-02,Western Australia,4.9156676,5.1339046,5.7578707
2010-03,Australia,5.3680294,5.4225759,5.7484296
2010-03,Australian Capital Territory,3.5826714,,3.5765587
2010-03,New South Wales,5.4819437,5.5239913,5.7422176
2010-03,Northern Territory,3.0561949,,3.5231484
2010-03,Queensland,5.582209,5.5229384,6.1369335
2010-03,South Australia,5.2844467,5.4835525,5.7869207
2010-03,Tasmania,5.829479,5.6406709,5.6463484
2010-03,Victoria,5.3887307,5.4501394,5.8044567
2010-03,Western Australia,4.7803267,5.008372,5.4839144
2010-04,Australia,5.3287124,5.4988597,5.549148
2010-04,Australian Capital Territory,3.5204886,,3.4595892
2010-04,New South Wales,5.4046196,5.8158633,5.8000656
2010-04,Northern Territory,2.9886877,,3.2288991
2010-04,Queensland,5.5352326,5.7033915,5.6616111
2010-04,South Australia,5.3464544,5.7946335,5.950227
2010-04,Tasmania,5.8734769,5.8637664,5.447382
2010-04,Victoria,5.4378177,5.4239778,5.5881416
2010-04,Western Australia,4.6233463,4.7468534,4.8428611
2010-05,Australia,5.2825553,5.2297012,5.2293027
2010-05,Australian Capital Territory,3.4589799,,3.7023414
2010-05,New South Wales,5.3363309,5.2689261,5.2800258
2010-05,Northern Territory,2.9136752,,2.5683645
2010-05,Queensland,5.4780969,5.5534239,5.6009437
2010-05,South Australia,5.3864196,5.3841099,5.2912983
2010-05,Tasmania,5.8974753,5.9046773,5.612344
2010-05,Victoria,5.471131,5.512427,5.4881524
2010-05,Western Australia,4.4777777,4.198739,4.1756713
2010-06,Australia,5.2362374,5.1441045,5.0071124
2010-06,Australian Capital Territory,3.3971565,,3.214589
2010-06,New South Wales,5.2675014,5.2131622,5.1316048
2010-06,Northern Territory,2.8364775,,2.7304973
2010-06,Queensland,5.4084426,5.2377571,5.1245475
2010-06,South Australia,5.4077001,5.4616709,5.0740874
2010-06,Tasmania,5.9007437,6.3006096,5.9952228
2010-06,Victoria,5.4855028,5.5033545,5.2822368
2010-06,Western Australia,4.395727,4.1019991,4.0821613
2010-07,Australia,5.1940512,5.2881219,4.9302813
2010-07,Australian Capital Territory,3.3406304,,3.2854197
2010-07,New South Wales,5.1987652,5.4388086,5.0560961
2010-07,Northern Territory,2.7653635,,2.3037849
2010-07,Queensland,5.3424908,5.4700547,5.0470694
2010-07,South Australia,5.4172618,4.9583015,4.6216875
2010-07,Tasmania,5.8857568,6.4849561,6.1205975
2010-07,Victoria,5.4789542,5.4584516,5.1571358
2010-07,Western Australia,4.3764732,4.4791075,4.3349109
2010-08,Australia,5.155934,5.0321486,4.8493638
2010-08,Australian Capital Territory,3.300723,,2.7022644
2010-08,New South Wales,5.1295769,4.8962893,4.6868152
2010-08,Northern Territory,2.7059892,,2.8614464
2010-08,Queensland,5.3097716,5.2408623,4.8620827
2010-08,South Australia,5.4283662,5.3614106,5.1623843
2010-08,Tasmania,5.8503584,5.9983691,5.9716334
2010-08,Victoria,5.4422209,5.4292265,5.3110257
2010-08,Western Australia,4.4160205,4.5192663,4.3558085
2010-09,Australia,5.1253111,5.0542893,5.038248
