edition,extract_date,council,animal_species,gender,registration_status,microchipped,desexed,count
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Unregistered,No,Yes,11
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Unregistered,Yes,No,51
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Unregistered,Yes,Yes,50
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Cat,Female,Registered,No,Yes,1
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Cat,Female,Registered,Yes,No,3
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Cat,Male,Registered,Yes,Yes,13
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Female,Registered,No,Yes,3
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Female,Registered,Yes,No,52
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Registered,Yes,Yes,52
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Unregistered,No,No,16
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Cat,Female,Registered,No,No,3
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Cat,Female,Unregistered,Yes,Yes,14
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Cat,Male,Unregistered,No,No,1
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Female,Registered,Yes,Yes,64
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Female,Unregistered,No,No,16
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Female,Unregistered,No,Yes,14
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Female,Unregistered,Yes,No,39
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Registered,No,No,5
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Registered,No,Yes,4
2024-25,2025-05-30,OUTBACK COMMUNITIES AUTHORITY,Dog,Male,Registered,Yes,No,28
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Unregistered,No,Yes,6
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Unregistered,Yes,No,23
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Unregistered,Yes,Yes,106
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Registered,No,No,5
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Unregistered,Yes,Yes,96
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Female,Unregistered,Yes,No,60
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Female,Unregistered,Yes,Yes,50
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Male,Registered,No,No,40
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Male,Unregistered,Yes,Yes,48
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Unregistered,No,No,3
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Registered,No,Yes,4
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Registered,Yes,No,22
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Female,Registered,No,No,36
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Female,Registered,No,Yes,6
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Female,Registered,Yes,No,291
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Male,Unregistered,Yes,No,73
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Registered,Yes,Yes,242
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Registered,Yes,Yes,267
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Unregistered,No,No,2
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Female,Registered,Yes,Yes,1251
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Male,Registered,Yes,Yes,1053
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Male,Unregistered,No,No,37
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Registered,No,No,6
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Registered,No,Yes,3
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Female,Registered,Yes,No,37
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Unregistered,No,Yes,3
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Cat,Male,Unregistered,Yes,No,19
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Female,Unregistered,No,No,21
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Male,Registered,No,Yes,5
2024-25,2025-05-30,PORT AUGUSTA CITY COUNCIL,Dog,Male,Registered,Yes,No,364
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Unregistered,No,Yes,8
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Registered,No,No,18
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Unregistered,Yes,Yes,282
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Unregistered,No,Yes,2
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Unregistered,Yes,No,42
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Unregistered,No,No,99
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Registered,No,Yes,13
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Registered,Yes,No,476
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Registered,No,Yes,5
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Registered,Yes,No,64
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Registered,Yes,Yes,323
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Registered,Yes,Yes,290
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Unregistered,No,No,6
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Registered,No,Yes,13
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Registered,Yes,No,434
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Registered,Yes,Yes,1095
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Registered,Yes,Yes,976
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Unregistered,No,No,138
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Unregistered,No,Yes,19
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Unregistered,Yes,No,267
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Unregistered,No,No,6
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Registered,No,Yes,6
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Registered,Yes,No,47
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Registered,No,No,61
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Unregistered,Yes,Yes,282
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Unregistered,Yes,Yes,316
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Female,Unregistered,Yes,No,63
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Registered,No,No,15
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Cat,Male,Unregistered,Yes,Yes,254
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Unregistered,No,Yes,23
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Female,Unregistered,Yes,No,233
2024-25,2025-05-30,PORT PIRIE REGIONAL COUNCIL,Dog,Male,Registered,No,No,70
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Female,Unregistered,Yes,Yes,28
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Male,Registered,Yes,Yes,110
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Registered,Yes,Yes,666
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Male,Registered,No,No,57
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Male,Registered,No,Yes,7
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Female,Registered,Yes,Yes,119
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Female,Unregistered,Yes,No,30
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Male,Unregistered,No,Yes,1
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Male,Unregistered,Yes,No,29
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Male,Unregistered,Yes,Yes,20
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Unregistered,No,No,5
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Unregistered,No,Yes,1
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Unregistered,Yes,No,8
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Male,Unregistered,Yes,No,8
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Female,Registered,No,Yes,2
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Female,Registered,Yes,No,45
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Registered,No,No,40
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Unregistered,Yes,Yes,1
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Male,Unregistered,No,No,1
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Female,Registered,No,No,2
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Male,Registered,No,No,1
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Male,Registered,No,Yes,2
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Cat,Male,Registered,Yes,No,31
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Registered,No,Yes,5
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Female,Registered,Yes,No,251
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Male,Registered,Yes,Yes,564
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Male,Registered,Yes,No,287
2024-25,2025-05-30,RENMARK PARINGA COUNCIL,Dog,Male,Unregistered,Yes,Yes,5
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Female,Registered,No,No,1
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Male,Registered,No,No,2
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Male,Registered,No,Yes,1
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Male,Registered,Yes,No,5
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Female,Registered,Yes,No,120
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Male,Registered,Yes,No,124
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Male,Registered,Yes,Yes,125
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Female,Registered,Yes,No,2
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Male,Unregistered,Yes,Yes,10
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Female,Registered,No,No,15
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Female,Unregistered,Yes,Yes,3
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Male,Unregistered,No,No,3
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Female,Registered,Yes,Yes,32
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Female,Unregistered,Yes,No,3
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Female,Unregistered,No,No,5
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Female,Unregistered,Yes,No,6
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Male,Unregistered,Yes,No,4
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Female,Unregistered,Yes,Yes,9
2024-25,2025-05-30,SOUTHERN MALLEE DC,Cat,Male,Registered,Yes,Yes,44
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Female,Registered,Yes,Yes,155
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Male,Registered,No,No,18
2024-25,2025-05-30,SOUTHERN MALLEE DC,Dog,Male,Unregistered,Yes,Yes,1
2024-25,2025-05-30,TATIARA DC,Cat,Female,Unregistered,Yes,No,29
2024-25,2025-05-30,TATIARA DC,Cat,Male,Unregistered,Yes,No,13
2024-25,2025-05-30,TATIARA DC,Dog,Female,Unregistered,No,No,2
2024-25,2025-05-30,TATIARA DC,Dog,Female,Unregistered,Yes,No,11
2024-25,2025-05-30,TATIARA DC,Dog,Male,Unregistered,Yes,No,11
2024-25,2025-05-30,TATIARA DC,Cat,Female,Registered,No,No,1
2024-25,2025-05-30,TATIARA DC,Cat,Female,Unregistered,Yes,Yes,6
2024-25,2025-05-30,TATIARA DC,Dog,Female,Registered,Yes,Yes,475
2024-25,2025-05-30,TATIARA DC,Dog,Male,Registered,No,No,6
2024-25,2025-05-30,TATIARA DC,Dog,Male,Unregistered,Yes,Yes,4
2024-25,2025-05-30,TATIARA DC,Cat,Female,Registered,No,Yes,1
2024-25,2025-05-30,TATIARA DC,Cat,Female,Registered,Yes,No,41
2024-25,2025-05-30,TATIARA DC,Cat,Male,Registered,No,Yes,2
2024-25,2025-05-30,TATIARA DC,Cat,Male,Registered,Yes,No,29
2024-25,2025-05-30,TATIARA DC,Cat,Male,Registered,Yes,Yes,62
2024-25,2025-05-30,TATIARA DC,Dog,Female,Registered,No,Yes,1
2024-25,2025-05-30,TATIARA DC,Dog,Female,Registered,Yes,No,408
2024-25,2025-05-30,TATIARA DC,Dog,Male,Registered,No,Yes,1
2024-25,2025-05-30,TATIARA DC,Dog,Male,Registered,Yes,No,363
2024-25,2025-05-30,TATIARA DC,Dog,Male,Registered,Yes,Yes,417
2024-25,2025-05-30,TATIARA DC,Cat,Female,Registered,Yes,Yes,84
2024-25,2025-05-30,TATIARA DC,Cat,Male,Unregistered,Yes,Yes,4
2024-25,2025-05-30,TATIARA DC,Dog,Female,Registered,No,No,5
2024-25,2025-05-30,TATIARA DC,Dog,Female,Unregistered,Yes,Yes,3
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Unregistered,No,Yes,7
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Unregistered,Yes,No,58
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Unregistered,Yes,Yes,327
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Registered,No,No,4
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Female,Registered,No,Yes,16
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Female,Registered,Yes,No,684
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Male,Registered,No,Yes,13
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Male,Registered,Yes,No,617
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Unregistered,No,No,3
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Registered,No,Yes,6
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Registered,Yes,No,63
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Registered,Yes,Yes,474
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Unregistered,No,No,2
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Female,Registered,No,No,34
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Female,Registered,Yes,Yes,2249
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Male,Registered,No,No,33
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Male,Unregistered,Yes,Yes,10
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Registered,Yes,Yes,505
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Unregistered,No,Yes,5
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Unregistered,Yes,No,52
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Female,Unregistered,No,No,3
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Male,Unregistered,Yes,No,23
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Registered,No,No,5
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Registered,No,Yes,8
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Female,Registered,Yes,No,77
2024-25,2025-05-30,THE BAROSSA COUNCIL,Cat,Male,Unregistered,Yes,Yes,342
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Female,Unregistered,Yes,No,18
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Female,Unregistered,Yes,Yes,8
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Male,Registered,Yes,Yes,2285
2024-25,2025-05-30,THE BAROSSA COUNCIL,Dog,Male,Unregistered,No,No,2
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Registered,Yes,Yes,149
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Unregistered,No,No,4
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Unregistered,No,No,3
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Registered,Yes,Yes,824
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Unregistered,No,No,9
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Male,Unregistered,No,No,9
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Unregistered,No,Yes,2
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Unregistered,Yes,No,52
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Registered,Yes,Yes,111
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Registered,No,Yes,3
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Registered,Yes,No,369
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Male,Unregistered,Yes,No,30
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Male,Unregistered,Yes,Yes,6
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Registered,No,No,14
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Unregistered,Yes,Yes,64
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Registered,No,No,11
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Registered,No,Yes,8
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Registered,Yes,No,41
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Registered,No,No,19
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Unregistered,Yes,Yes,10
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Male,Registered,No,No,34
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Male,Registered,No,Yes,2
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Male,Registered,Yes,No,404
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Registered,No,Yes,12
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Female,Registered,Yes,No,51
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Unregistered,No,Yes,2
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Unregistered,Yes,No,39
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Cat,Male,Unregistered,Yes,Yes,49
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Unregistered,No,Yes,2
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Female,Unregistered,Yes,No,29
2024-25,2025-05-30,THE BERRI BARMERA COUNCIL,Dog,Male,Registered,Yes,Yes,725
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Registered,No,No,2
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Male,Registered,Yes,Yes,360
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Registered,No,Yes,8
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Registered,Yes,No,235
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Registered,Yes,Yes,1541
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Unknown,Unregistered,Yes,No,1
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Unregistered,Yes,Yes,151
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Male,Unregistered,No,No,3
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Male,Unregistered,Yes,No,31
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Registered,Yes,Yes,1442
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Unregistered,No,No,15
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Registered,No,Yes,6
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Registered,Yes,No,323
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Registered,Yes,Yes,390
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Unregistered,No,Yes,1
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Unregistered,Yes,No,18
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Male,Registered,No,No,4
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Male,Unregistered,Yes,Yes,181
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Unregistered,No,Yes,4
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Unregistered,Yes,No,55
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Registered,No,No,24
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Unregistered,Yes,Yes,179
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Unknown,Registered,Yes,No,1
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Registered,No,Yes,2
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Registered,Yes,No,37
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Female,Unregistered,No,No,2
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Cat,Male,Registered,Yes,No,38
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Registered,No,No,13
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Female,Unregistered,Yes,Yes,143
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Unregistered,No,No,15
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Unregistered,No,Yes,13
2024-25,2025-05-30,THE CITY OF NORWOOD PAYNEHAM AND ST PETERS,Dog,Male,Unregistered,Yes,No,65
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Female,Registered,Yes,No,13
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Male,Registered,Yes,Yes,724
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Female,Registered,No,Yes,3
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Female,Registered,Yes,No,372
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Male,Registered,Yes,Yes,1481
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Female,Registered,Yes,Yes,780
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Female,Unregistered,No,No,8
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Male,Registered,No,Yes,2
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Male,Registered,Yes,No,11
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Female,Registered,No,No,44
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Female,Unregistered,Yes,Yes,317
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Male,Unregistered,No,No,119
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Male,Unregistered,No,Yes,16
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Male,Unregistered,Yes,No,229
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Female,Unregistered,No,Yes,4
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Female,Unregistered,Yes,No,27
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Male,Registered,No,No,3
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Male,Unregistered,Yes,Yes,189
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Female,Unregistered,No,Yes,13
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Female,Unregistered,Yes,No,209
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Male,Registered,No,No,41
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Dog,Male,Unregistered,Yes,Yes,332
2024-25,2025-05-30,THE CORPORATION OF THE CITY OF WHYALLA,Cat,Female,Registered,No,No,5
