edition,extract_date,species,primary_breed,secondary_breed,count
2024-25,2025-05-30,Dog,Border Terrier - Poodle (Toy),,3
2024-25,2025-05-30,Dog,Boxer - British Bulldog,,3
2024-25,2025-05-30,Dog,Bull Arab - Dalmatian,,3
2024-25,2025-05-30,Dog,Australian Terrier - Pug,,3
2024-25,2025-05-30,Dog,Beagle - English Springer Spaniel,,3
2024-25,2025-05-30,Dog,Australian Stumpy Tail Cattle Dog - German Shepherd Dog,,3
2024-25,2025-05-30,Dog,Basset Hound - Beagle,,3
2024-25,2025-05-30,Dog,Australian Terrier - Poodle (Standard),,3
2024-25,2025-05-30,Dog,Australian Silky Terrier - West Highland White Terrier,,3
2024-25,2025-05-30,Dog,Australian Terrier - Chihuahua,,3
2024-25,2025-05-30,Dog,Australian Shepherd - Rhodesian Ridgeback,,3
2024-25,2025-05-30,Dog,Australian Koolie - Poodle (Miniature),,3
2024-25,2025-05-30,Dog,Australian Terrier - Border Collie,,3
2024-25,2025-05-30,Dog,Australian Stumpy Tail Cattle Dog - Smithfield,,3
2024-25,2025-05-30,Dog,Australian Koolie - Shih Tzu,,3
2024-25,2025-05-30,Dog,Australian Terrier - Poodle (Toy),,3
2024-25,2025-05-30,Dog,Bearded Collie - Border Collie,,3
2024-25,2025-05-30,Dog,Basenji - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,Australian Koolie - Poodle (Toy),,3
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Groenendael) - Golden Retriever,,3
2024-25,2025-05-30,Dog,Beagle - Rhodesian Ridgeback,,3
2024-25,2025-05-30,Dog,Australian Silky Terrier - Terrier,,3
2024-25,2025-05-30,Dog,Beagle - German Shorthaired Pointer,,3
2024-25,2025-05-30,Dog,Beagle - German Shepherd Dog,,3
2024-25,2025-05-30,Dog,Australian Cattle Dog - English Setter,,3
2024-25,2025-05-30,Dog,Australian Kelpie - West Highland White Terrier,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Schnauzer (Standard),,3
2024-25,2025-05-30,Dog,Australian Bulldog - Pug,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Pointer,,3
2024-25,2025-05-30,Dog,American Staghound - Whippet,,3
2024-25,2025-05-30,Dog,Australian Bulldog - Bull Arab,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Dachshund,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Shih Tzu,,3
2024-25,2025-05-30,Dog,Australian Bulldog - Schnauzer (Standard),,3
2024-25,2025-05-30,Dog,Australian Kelpie - Chihuahua,,3
2024-25,2025-05-30,Dog,Australian Bulldog - Australian Cattle Dog,,3
2024-25,2025-05-30,Dog,American Staghound - Cross Breed,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Dachshund (Wire Haired),,3
2024-25,2025-05-30,Dog,American Staghound - Great Dane,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Basset Hound,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Schipperke,,3
2024-25,2025-05-30,Dog,Australian Cattle Dog - Staghound,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Scotch Collie,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Kerry Blue Terrier,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Brittany,,3
2024-25,2025-05-30,Dog,Australian Cattle Dog - Bearded Collie,,3
2024-25,2025-05-30,Dog,Australian Kelpie - Miniature Pinscher,,3
2024-25,2025-05-30,Dog,Australian Cattle Dog - Poodle (Standard),,3
2024-25,2025-05-30,Dog,American Bulldog - Bull Terrier,,3
2024-25,2025-05-30,Dog,Alaskan Malamute - Scotch Collie,,3
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Bull Terrier (Miniature),,3
2024-25,2025-05-30,Dog,American Pit Bull Terrier - Australian Cattle Dog,,3
2024-25,2025-05-30,Dog,Affenpinscher - Australian Cattle Dog,,3
2024-25,2025-05-30,Dog,Akita - Australian Kelpie,,3
2024-25,2025-05-30,Dog,American Bulldog - Jack Russell Terrier,,3
2024-25,2025-05-30,Dog,Akita - Labrador Retriever,,3
2024-25,2025-05-30,Dog,American Bulldog - Golden Retriever,,3
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Fox Terrier (Wire),,3
2024-25,2025-05-30,Dog,American Hairless Terrier,,3
2024-25,2025-05-30,Dog,American Pit Bull Terrier - Labrador Retriever,,3
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Cocker Spaniel,,3
2024-25,2025-05-30,Dog,Alaskan Malamute - Bull Arab,,3
2024-25,2025-05-30,Dog,American Bulldog - Beagle,,3
2024-25,2025-05-30,Dog,Pumi,,2
2024-25,2025-05-30,Dog,Poodle (Toy) - Spaniel,,2
2024-25,2025-05-30,Dog,Poodle (Standard) - Russian Black Terrier,,2
2024-25,2025-05-30,Dog,Shih Tzu - Spaniel,,2
2024-25,2025-05-30,Dog,Pug - Tenterfield Terrier,,2
2024-25,2025-05-30,Dog,Poodle (Miniature) - Retriever,,2
2024-25,2025-05-30,Dog,Rhodesian Ridgeback - Shih Tzu,,2
2024-25,2025-05-30,Dog,Rhodesian Ridgeback - Staghound,,2
2024-25,2025-05-30,Dog,Poodle (Miniature) - St. Bernard,,2
2024-25,2025-05-30,Dog,Rhodesian Ridgeback - Terrier,,2
2024-25,2025-05-30,Dog,Staffordshire Bull Terrier - Weimaraner,,2
2024-25,2025-05-30,Dog,Retriever - Siberian Husky,,2
2024-25,2025-05-30,Dog,White Swiss Shepherd Dog - Cross Breed,,2
2024-25,2025-05-30,Dog,Siberian Husky - Smithfield,,2
2024-25,2025-05-30,Dog,Portuguese Podengo (Large Wire Haired),,2
2024-25,2025-05-30,Dog,Poodle (Standard) - Shetland Sheepdog,,2
2024-25,2025-05-30,Dog,Portuguese Podengo (Small Smooth Haired),,2
2024-25,2025-05-30,Dog,Siberian Husky - Terrier,,2
2024-25,2025-05-30,Dog,Poodle (Standard) - Tenterfield Terrier,,2
2024-25,2025-05-30,Dog,Siberian Husky - Welsh Corgi (Cardigan),,2
2024-25,2025-05-30,Dog,Smithfield - Terrier,,2
2024-25,2025-05-30,Dog,Rhodesian Ridgeback - Smithfield,,2
2024-25,2025-05-30,Dog,Papillon - Terrier,,2
2024-25,2025-05-30,Dog,Large Munsterlander - Cross Breed,,2
2024-25,2025-05-30,Dog,Maremma Sheepdog - Retriever,,2
2024-25,2025-05-30,Dog,Lhasa Apso - Manchester Terrier,,2
2024-25,2025-05-30,Dog,Pomeranian - Shetland Sheepdog,,2
2024-25,2025-05-30,Dog,Neapolitan Mastiff - Rhodesian Ridgeback,,2
2024-25,2025-05-30,Dog,Miniature Pinscher - Terrier,,2
2024-25,2025-05-30,Dog,Lhasa Apso - Pekingese,,2
2024-25,2025-05-30,Dog,King Charles Spaniel - Schnauzer (Miniature),,2
2024-25,2025-05-30,Dog,Lhasa Apso - Poodle,,2
2024-25,2025-05-30,Dog,King Charles Spaniel - Shih Tzu,,2
2024-25,2025-05-30,Dog,Labrador Retriever - Staghound,,2
2024-25,2025-05-30,Dog,Miniature Pinscher - Shih Tzu,,2
2024-25,2025-05-30,Dog,Newfoundland - Poodle (Standard),,2
2024-25,2025-05-30,Dog,Maremma Sheepdog - Poodle (Standard),,2
2024-25,2025-05-30,Dog,Lhasa Apso - Schipperke,,2
2024-25,2025-05-30,Dog,Papillon - Yorkshire Terrier,,2
2024-25,2025-05-30,Dog,Norwegian Elkhound - Siberian Husky,,2
2024-25,2025-05-30,Dog,Pekingese - Pomeranian,,2
2024-25,2025-05-30,Dog,Labrador Retriever - Welsh Corgi (Cardigan),,2
2024-25,2025-05-30,Dog,Labrador Retriever - Shih Tzu,,2
2024-25,2025-05-30,Dog,Old English Sheepdog - Siberian Husky,,2
2024-25,2025-05-30,Dog,Pomeranian - Poodle,,2
2024-25,2025-05-30,Dog,Papillon - Poodle (Miniature),,2
2024-25,2025-05-30,Dog,Mastiff - Staghound,,2
2024-25,2025-05-30,Dog,Papillon - Russian Toy (Russkiy Toy),,2
2024-25,2025-05-30,Dog,Pomeranian - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Maremma Sheepdog - Mastiff,,2
2024-25,2025-05-30,Dog,Papillon - Tenterfield Terrier,,2
2024-25,2025-05-30,Dog,Papillon - Welsh Corgi (Cardigan),,2
2024-25,2025-05-30,Dog,Golden Retriever - Pointer,,2
2024-25,2025-05-30,Dog,Kerry Blue Terrier - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Greyhound - Pharaoh Hound,,2
2024-25,2025-05-30,Dog,Golden Retriever - Irish Wolfhound,,2
2024-25,2025-05-30,Dog,King Charles Spaniel - Lhasa Apso,,2
2024-25,2025-05-30,Dog,Great Dane - White Swiss Shepherd Dog,,2
2024-25,2025-05-30,Dog,Greyhound - New Zealand Huntaway,,2
2024-25,2025-05-30,Dog,Havanese - Schnauzer (Miniature),,2
2024-25,2025-05-30,Dog,Keeshond - Siberian Husky,,2
2024-25,2025-05-30,Dog,Havanese - West Highland White Terrier,,2
2024-25,2025-05-30,Dog,Irish Setter - Poodle (Miniature),,2
2024-25,2025-05-30,Dog,Golden Retriever - Mastiff,,2
2024-25,2025-05-30,Dog,Hungarian Vizsla - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,German Shepherd Dog (Long Stock Coat) - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Griffon Bruxellois - Poodle (Toy),,2
2024-25,2025-05-30,Dog,Jack Russell Terrier - Norfolk Terrier,,2
2024-25,2025-05-30,Dog,Italian Greyhound - Shetland Sheepdog,,2
2024-25,2025-05-30,Dog,Japanese Chin - Pomeranian,,2
2024-25,2025-05-30,Dog,Jack Russell Terrier - Scottish Terrier,,2
2024-25,2025-05-30,Dog,Greyhound - Ibizan Hound,,2
2024-25,2025-05-30,Dog,Golden Retriever - White Swiss Shepherd Dog,,2
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Rottweiler,,2
2024-25,2025-05-30,Dog,Irish Setter - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Golden Retriever - Old English Sheepdog,,2
2024-25,2025-05-30,Dog,Jack Russell Terrier - Staghound,,2
2024-25,2025-05-30,Dog,Irish Wolfhound - Rottweiler,,2
2024-25,2025-05-30,Dog,Havanese - Cross Breed,,2
2024-25,2025-05-30,Dog,Irish Wolfhound - Shar Pei,,2
2024-25,2025-05-30,Dog,Havanese - Poodle (Miniature),,2
2024-25,2025-05-30,Dog,Fox Terrier - Miniature Pinscher,,2
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - Scottish Terrier,,2
2024-25,2025-05-30,Dog,English Springer Spaniel - Golden Retriever,,2
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Miniature Pinscher,,2
2024-25,2025-05-30,Dog,German Pinscher - Maltese,,2
2024-25,2025-05-30,Dog,Fox Terrier - Poodle (Toy),,2
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Irish Wolfhound,,2
2024-25,2025-05-30,Dog,Dalmatian - Rottweiler,,2
2024-25,2025-05-30,Dog,Dalmatian - Irish Wolfhound,,2
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - French Bulldog,,2
2024-25,2025-05-30,Dog,Dachshund (Wire Haired) - Cross Breed,,2
2024-25,2025-05-30,Dog,Dalmatian - Siberian Husky,,2
2024-25,2025-05-30,Dog,Dachshund (Wire Haired) - Fox Terrier (Wire),,2
2024-25,2025-05-30,Dog,Dobermann - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Dogue de Bordeaux - Mastiff,,2
2024-25,2025-05-30,Dog,Eurasier,,2
2024-25,2025-05-30,Dog,English Springer Spaniel - German Shorthaired Pointer,,2
2024-25,2025-05-30,Dog,German Shepherd Dog - Shih Tzu,,2
2024-25,2025-05-30,Dog,French Mastiff - Shar Pei,,2
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Welsh Corgi (Cardigan),,2
2024-25,2025-05-30,Dog,German Coolie - German Shepherd Dog,,2
2024-25,2025-05-30,Dog,Dachshund (Wire Haired) - Maltese,,2
2024-25,2025-05-30,Dog,German Coolie - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Dobermann - German Pinscher,,2
2024-25,2025-05-30,Dog,German Pinscher - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - Lhasa Apso,,2
2024-25,2025-05-30,Dog,Dalmatian - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,English Setter - Cross Breed,,2
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Welsh Corgi (Pembroke),,2
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - Manchester Terrier,,2
2024-25,2025-05-30,Dog,Dobermann - Greyhound,,2
2024-25,2025-05-30,Dog,German Shepherd Dog - Welsh Corgi (Cardigan),,2
2024-25,2025-05-30,Dog,English Toy Terrier (Black & Tan) - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,French Bulldog - Rottweiler,,2
2024-25,2025-05-30,Dog,French Mastiff - Great Dane,,2
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Tenterfield Terrier,,2
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Terrier,,2
2024-25,2025-05-30,Dog,French Bulldog - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Poodle (Miniature),,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Wire Haired) - Shih Tzu,,2
2024-25,2025-05-30,Dog,Collie (Smooth) - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,Curly Coated Retriever - English Springer Spaniel,,2
2024-25,2025-05-30,Dog,Chow Chow - Pomeranian,,2
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Pekingese,,2
2024-25,2025-05-30,Dog,Cocker Spaniel - Pointer,,2
2024-25,2025-05-30,Dog,Cocker Spaniel - Cocker Spaniel (American),,2
2024-25,2025-05-30,Dog,Collie (Smooth) - Pomeranian,,2
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Rottweiler,,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Wire Haired) - Terrier,,2
2024-25,2025-05-30,Dog,Cocker Spaniel (American) - Maltese,,2
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Lhasa Apso,,2
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Tibetan Spaniel,,2
2024-25,2025-05-30,Dog,Cocker Spaniel - Whippet,,2
2024-25,2025-05-30,Dog,Collie (Rough) - Smithfield,,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Siberian Husky,,2
2024-25,2025-05-30,Dog,Chow Chow - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Collie - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Cocker Spaniel - Dachshund (Smooth Haired),,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Wire Haired) - Poodle (Miniature),,2
2024-25,2025-05-30,Dog,Chinese Crested Dog - King Charles Spaniel,,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Wire Haired) - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Collie (Smooth) - Siberian Husky,,2
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Shar Pei,,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Cross Breed,,2
2024-25,2025-05-30,Dog,Cocker Spaniel - Shar Pei,,2
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Dachshund (Miniature Wire Haired),,2
2024-25,2025-05-30,Dog,Cocker Spaniel - Shetland Sheepdog,,2
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Poodle (Standard),,2
2024-25,2025-05-30,Dog,Dachshund (Long Haired) - Cross Breed,,2
2024-25,2025-05-30,Dog,Chinese Crested Dog - Poodle (Miniature),,2
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Schnauzer (Miniature),,2
2024-25,2025-05-30,Dog,Curly Coated Retriever - Poodle (Standard),,2
2024-25,2025-05-30,Dog,Dachshund - Fox Terrier (Smooth),,2
2024-25,2025-05-30,Dog,Dachshund - Fox Terrier (Wire),,2
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Rhodesian Ridgeback,,2
2024-25,2025-05-30,Dog,Bull Terrier (Miniature) - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,Chihuahua - King Charles Spaniel,,2
2024-25,2025-05-30,Dog,Bulldog - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Fox Terrier,,2
2024-25,2025-05-30,Dog,Bull Terrier - Greyhound,,2
2024-25,2025-05-30,Dog,Bullmastiff - Dobermann,,2
2024-25,2025-05-30,Dog,Cairn Terrier - Shih Tzu,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - English Springer Spaniel,,2
2024-25,2025-05-30,Dog,Bull Terrier - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Norfolk Terrier,,2
2024-25,2025-05-30,Dog,Cairn Terrier - Chihuahua (Long Coat),,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Fox Terrier (Wire),,2
2024-25,2025-05-30,Dog,Bull Terrier - Maremma Sheepdog,,2
2024-25,2025-05-30,Dog,Bull Arab - New Zealand Huntaway,,2
2024-25,2025-05-30,Dog,Bull Terrier - Whippet,,2
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Welsh Corgi (Pembroke),,2
2024-25,2025-05-30,Dog,Bullmastiff - New Zealand Huntaway,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Japanese Spitz,,2
2024-25,2025-05-30,Dog,Bull Arab - Maremma Sheepdog,,2
2024-25,2025-05-30,Dog,Cane Corso - French Mastiff,,2
2024-25,2025-05-30,Dog,Canaan Dog,,2
2024-25,2025-05-30,Dog,Cesky Terrier,,2
2024-25,2025-05-30,Dog,Chihuahua - Tibetan Spaniel,,2
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Pekingese,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Shar Pei,,2
2024-25,2025-05-30,Dog,Bullmastiff - German Shepherd Dog (Long Stock Coat),,2
2024-25,2025-05-30,Dog,Bull Arab - Siberian Husky,,2
2024-25,2025-05-30,Dog,Cairn Terrier - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Spaniel,,2
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Scottish Terrier,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Bullmastiff - German Shorthaired Pointer,,2
2024-25,2025-05-30,Dog,Bull Terrier - Fox Terrier (Smooth),,2
2024-25,2025-05-30,Dog,Bull Terrier - Siberian Husky,,2
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Dachshund (Miniature Long Haired),,2
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Whippet,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Cocker Spaniel (American),,2
2024-25,2025-05-30,Dog,Chihuahua - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Cairn Terrier - Fox Terrier (Wire),,2
2024-25,2025-05-30,Dog,Bullmastiff - Staghound,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Dachshund (Smooth Haired),,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Manchester Terrier,,2
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Papillon,,2
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Malinois) - Golden Retriever,,2
2024-25,2025-05-30,Dog,Boxer - Whippet,,2
2024-25,2025-05-30,Dog,Bichon Frise - Havanese,,2
2024-25,2025-05-30,Dog,Black and Tan Coonhound,,2
2024-25,2025-05-30,Dog,British Bulldog - Mastiff,,2
2024-25,2025-05-30,Dog,Border Terrier - Pug,,2
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Malinois) - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Malinois) - Mastiff,,2
2024-25,2025-05-30,Dog,Bloodhound - Rhodesian Ridgeback,,2
2024-25,2025-05-30,Dog,Boerboel - Great Dane,,2
2024-25,2025-05-30,Dog,Border Collie - Dobermann,,2
2024-25,2025-05-30,Dog,Boerboel - Irish Wolfhound,,2
2024-25,2025-05-30,Dog,Bichon Frise - West Highland White Terrier,,2
2024-25,2025-05-30,Dog,Boston Terrier - Cavalier King Charles Spaniel,,2
2024-25,2025-05-30,Dog,Border Collie - Shetland Sheepdog,,2
2024-25,2025-05-30,Dog,Bichon Frise - Cocker Spaniel,,2
2024-25,2025-05-30,Dog,Border Collie - Japanese Spitz,,2
2024-25,2025-05-30,Dog,Bull Arab - Chihuahua (Smooth Coat),,2
2024-25,2025-05-30,Dog,Bloodhound - Mastiff,,2
2024-25,2025-05-30,Dog,Boerboel - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Border Collie - Dachshund (Smooth Haired),,2
2024-25,2025-05-30,Dog,Boston Terrier - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Brazilian Mastiff,,2
2024-25,2025-05-30,Dog,Bernese Mountain Dog - Poodle (Toy),,2
2024-25,2025-05-30,Dog,Border Collie - Papillon,,2
2024-25,2025-05-30,Dog,Bloodhound - Bull Arab,,2
2024-25,2025-05-30,Dog,Bichon Frise - Pug,,2
2024-25,2025-05-30,Dog,Bull Arab - Dogue de Bordeaux,,2
2024-25,2025-05-30,Dog,Brittany - Poodle (Standard),,2
2024-25,2025-05-30,Dog,Bloodhound - Cross Breed,,2
2024-25,2025-05-30,Dog,Boxer - German Coolie,,2
2024-25,2025-05-30,Dog,Boston Terrier - Maltese,,2
2024-25,2025-05-30,Dog,Bichon Frise - Pomeranian,,2
2024-25,2025-05-30,Dog,Australian Terrier - Fox Terrier (Smooth),,2
2024-25,2025-05-30,Dog,Australian Shepherd - German Shepherd Dog,,2
2024-25,2025-05-30,Dog,Beagle - Foxhound,,2
2024-25,2025-05-30,Dog,Beagle - Bull Terrier,,2
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Groenendael) - Bullmastiff,,2
2024-25,2025-05-30,Dog,Beagle - Schnauzer (Standard),,2
2024-25,2025-05-30,Dog,Australian Shepherd - Terrier,,2
2024-25,2025-05-30,Dog,Australian Stumpy Tail Cattle Dog - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,Australian Stumpy Tail Cattle Dog - German Coolie,,2
2024-25,2025-05-30,Dog,Australian Terrier - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Belgian Shepherd Dog - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Australian Terrier - Welsh Corgi (Cardigan),,2
2024-25,2025-05-30,Dog,Australian Shepherd - Bull Terrier,,2
2024-25,2025-05-30,Dog,Beagle - Spaniel,,2
2024-25,2025-05-30,Dog,Basset Hound - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,Beagle - Collie (Rough),,2
2024-25,2025-05-30,Dog,Australian Shepherd - Jack Russell Terrier,,2
2024-25,2025-05-30,Dog,Beagle - Terrier,,2
2024-25,2025-05-30,Dog,Australian Shepherd - Collie (Rough),,2
2024-25,2025-05-30,Dog,Beagle - Welsh Corgi (Pembroke),,2
2024-25,2025-05-30,Dog,Australian Stumpy Tail Cattle Dog - Maremma Sheepdog,,2
2024-25,2025-05-30,Dog,Beagle - Dachshund,,2
2024-25,2025-05-30,Dog,Australian Shepherd - Neapolitan Mastiff,,2
2024-25,2025-05-30,Dog,Australian Terrier - Welsh Corgi (Pembroke),,2
2024-25,2025-05-30,Dog,Australian Terrier - Cocker Spaniel,,2
2024-25,2025-05-30,Dog,Beagle - Dalmatian,,2
2024-25,2025-05-30,Dog,Australian Shepherd - Cavalier King Charles Spaniel,,2
2024-25,2025-05-30,Dog,Australian Shepherd - Bullmastiff,,2
2024-25,2025-05-30,Dog,Australian Silky Terrier - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Bearded Collie - Golden Retriever,,2
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Groenendael) - Irish Wolfhound,,2
2024-25,2025-05-30,Dog,Australian Shepherd - Bernese Mountain Dog,,2
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Groenendael) - Staffordshire Bull Terrier,,2
2024-25,2025-05-30,Dog,Beagle - Fox Terrier (Smooth),,2
2024-25,2025-05-30,Dog,Australian Silky Terrier - Chinese Crested Dog,,2
2024-25,2025-05-30,Dog,Australian Shepherd - Samoyed,,2
2024-25,2025-05-30,Dog,Bedlington Terrier - Shih Tzu,,2
2024-25,2025-05-30,Dog,Beagle - Chihuahua (Smooth Coat),,2
2024-25,2025-05-30,Dog,Basset Hound - Griffon Bruxellois,,2
2024-25,2025-05-30,Dog,Australian Koolie - Australian Shepherd,,2
2024-25,2025-05-30,Dog,Australian Kelpie - Canaan Dog,,2
2024-25,2025-05-30,Dog,Australian Koolie - Cocker Spaniel,,2
2024-25,2025-05-30,Dog,Australian Koolie - New Zealand Huntaway,,2
2024-25,2025-05-30,Dog,Australian Kelpie - Australian Silky Terrier,,2
2024-25,2025-05-30,Dog,American Staghound - German Shorthaired Pointer,,2
2024-25,2025-05-30,Dog,Australian Koolie - Bull Arab,,2
2024-25,2025-05-30,Dog,Australian Bulldog - Labrador Retriever,,2
2024-25,2025-05-30,Dog,Australian Cattle Dog - Dachshund (Miniature Smooth Haired),,2
2024-25,2025-05-30,Dog,Australian Kelpie - Hungarian Wirehaired Vizsla,,2
2024-25,2025-05-30,Dog,Australian Kelpie - Belgian Shepherd Dog (Groenendael),,2
2024-25,2025-05-30,Dog,Australian Cattle Dog - Poodle (Miniature),,2
2024-25,2025-05-30,Dog,American Staghound - Ibizan Hound,,2
2024-25,2025-05-30,Dog,Australian Cattle Dog - Basenji,,2
