Postcode,Age,Sex,Total
5451,32,Female,3
5451,32,Male,2
5451,33,Female,5
5451,33,Male,3
5451,34,Female,5
5451,34,Male,4
5451,35,Female,1
5451,35,Male,5
5451,36,Female,4
5451,36,Male,2
5451,37,Female,3
5451,37,Male,1
5451,38,Female,5
5451,38,Male,1
5451,39,Female,4
5451,39,Male,3
5451,40,Female,4
5451,40,Male,1
5451,41,Female,2
5451,41,Male,4
5451,42,Female,4
5451,42,Male,2
5451,43,Female,3
5451,43,Male,5
5451,44,Female,6
5451,44,Male,3
5451,45,Female,5
5451,45,Male,3
5451,46,Female,5
5451,46,Male,4
5451,47,Female,6
5451,47,Male,6
5451,48,Female,8
5451,48,Male,8
5451,49,Female,4
5451,49,Male,5
5451,50,Female,7
5451,50,Male,10
5451,51,Female,3
5451,51,Male,6
5451,52,Female,2
5451,52,Male,7
5451,53,Female,4
5451,53,Male,10
5451,54,Female,4
5451,54,Male,4
5451,55,Female,7
5451,55,Male,9
5451,56,Female,6
5451,56,Male,8
5451,57,Female,11
5451,57,Male,8
5451,58,Female,3
5451,58,Male,10
5451,59,Female,15
5451,59,Male,8
5451,60,Female,5
5451,60,Male,6
5451,61,Female,4
5451,61,Male,3
5451,62,Female,10
5451,62,Male,11
5451,63,Female,11
5451,63,Male,6
5451,64,Female,8
5451,64,Male,6
5451,65,Female,11
5451,65,Male,8
5451,66,Female,6
5451,66,Male,14
5451,67,Female,8
5451,67,Male,8
5451,68,Female,3
5451,68,Male,5
5451,69,Female,6
5451,69,Male,5
5451,70,Female,4
5451,70,Male,10
5451,71,Female,7
5451,71,Male,6
5451,72,Female,2
5451,72,Male,7
5451,73,Female,4
5451,73,Male,6
5451,74,Female,2
5451,74,Male,4
5451,75,Female,1
5451,75,Male,8
5451,76,Female,2
5451,76,Male,2
5451,77,Female,5
5451,77,Male,2
5451,78,Female,4
5451,79,Female,3
5451,79,Male,3
5451,80,Female,4
5451,80,Male,2
5451,81,Female,2
5451,82,Male,5
5451,83,Female,3
5451,84,Male,2
5451,85,Female,1
5451,85,Male,1
5451,86,Male,4
5451,87,Male,1
5451,89,Female,1
5451,92,Female,1
5452,16,Female,3
5452,16,Male,1
5452,17,Male,5
5452,18,Male,2
5452,19,Female,2
5452,19,Male,2
5452,20,Female,2
5452,20,Male,2
5452,21,Female,1
5452,21,Male,3
5452,22,Female,1
5452,22,Male,1
5452,23,Female,1
5452,23,Male,3
5452,24,Female,2
5452,25,Female,1
5452,25,Male,2
5452,26,Female,1
5452,26,Male,1
5452,27,Female,1
5452,27,Male,3
5452,28,Female,1
5452,28,Male,1
5452,29,Female,1
5452,29,Male,2
5452,30,Male,2
5452,31,Female,1
5452,31,Male,1
5452,32,Female,1
5452,32,Male,1
5452,33,Male,2
5452,34,Female,1
5452,34,Male,3
5452,35,Female,4
5452,35,Male,1
5452,36,Female,3
5452,36,Male,2
5452,37,Female,4
5452,37,Male,5
5452,38,Female,3
5452,38,Male,2
5452,39,Female,4
5452,39,Male,1
5452,40,Female,1
5452,40,Male,4
5452,41,Female,3
5452,42,Female,1
5452,42,Male,2
5452,43,Female,2
5452,43,Male,1
5452,44,Female,4
5452,45,Female,1
5452,45,Male,3
5452,46,Female,5
5452,46,Male,1
5452,47,Female,2
5452,47,Male,4
5452,48,Female,1
5452,48,Male,1
5452,49,Female,1
5452,49,Male,2
5452,50,Female,2
5452,50,Male,3
5452,51,Female,2
5452,51,Male,5
5452,52,Female,3
5452,52,Male,3
5452,53,Female,2
5452,53,Male,4
5452,54,Female,1
5452,54,Male,2
5452,55,Female,2
5452,55,Male,2
5452,56,Female,4
5452,56,Male,3
5452,57,Female,5
5452,57,Male,1
5452,58,Female,6
5452,58,Male,5
5452,59,Female,5
5452,59,Male,4
5452,60,Female,4
5452,60,Male,3
5452,61,Female,1
5452,61,Male,8
5452,62,Female,2
5452,62,Male,9
5452,63,Female,1
5452,63,Male,1
5452,64,Female,5
5452,64,Male,2
5452,65,Female,5
5452,65,Male,5
5452,66,Female,5
5452,66,Male,4
5452,67,Female,4
5452,67,Male,3
5452,68,Female,1
5452,68,Male,5
5452,69,Female,3
5452,69,Male,2
5452,70,Female,3
5452,70,Male,4
5452,71,Female,1
5452,71,Male,2
5452,72,Female,4
5452,72,Male,3
5452,73,Female,3
5452,73,Male,2
5452,74,Female,1
5452,74,Male,1
5452,75,Female,1
5452,75,Male,2
5452,76,Female,1
5452,76,Male,3
5452,77,Male,1
5452,78,Female,1
5452,79,Female,1
5452,79,Male,2
5452,80,Male,3
5452,81,Male,1
5452,82,Female,1
5452,85,Female,1
5452,85,Male,1
5452,86,Male,4
5453,16,Female,28
5453,16,Male,26
5453,17,Female,29
5453,17,Male,26
5453,18,Female,34
5453,18,Male,40
5453,19,Female,22
5453,19,Male,28
5453,20,Female,35
5453,20,Male,21
5453,21,Female,21
5453,21,Male,35
5453,22,Female,19
5453,22,Male,25
5453,23,Female,20
5453,23,Male,26
5453,24,Female,11
5453,24,Male,25
5453,25,Female,25
5453,25,Male,27
5453,26,Female,29
5453,26,Male,24
5453,27,Female,29
5453,27,Male,25
5453,28,Female,28
5453,28,Male,22
5453,29,Female,23
5453,29,Male,29
5453,30,Female,23
5453,30,Male,35
5453,31,Female,32
5453,31,Male,24
5453,32,Female,44
5453,32,Male,32
5453,33,Female,31
5453,33,Male,27
5453,34,Female,31
5453,34,Male,24
5453,35,Female,36
5453,35,Male,37
5453,36,Female,32
5453,36,Male,31
5453,37,Female,27
5453,37,Male,28
5453,38,Female,28
5453,38,Male,33
5453,39,Female,29
5453,39,Male,23
5453,40,Female,34
5453,40,Male,24
5453,41,Female,24
5453,41,Male,34
5453,42,Female,34
5453,42,Male,25
5453,43,Female,27
5453,43,Male,27
5453,44,Female,31
5453,44,Male,23
5453,45,Female,37
5453,45,Male,28
5453,46,Female,33
5453,46,Male,27
5453,47,Female,35
5453,47,Male,37
5453,48,Female,34
5453,48,Male,32
5453,49,Female,37
5453,49,Male,43
5453,50,Female,34
5453,50,Male,35
5453,51,Female,50
5453,51,Male,27
5453,52,Female,33
5453,52,Male,41
5453,53,Female,26
5453,53,Male,36
5453,54,Female,30
5453,54,Male,30
5453,55,Female,27
5453,55,Male,44
5453,56,Female,27
5453,56,Male,34
5453,57,Female,29
5453,57,Male,46
5453,58,Female,43
5453,58,Male,24
5453,59,Female,36
5453,59,Male,34
5453,60,Female,39
5453,60,Male,38
5453,61,Female,40
5453,61,Male,38
5453,62,Female,35
5453,62,Male,37
5453,63,Female,38
5453,63,Male,34
5453,64,Female,40
5453,64,Male,43
5453,65,Female,30
5453,65,Male,41
5453,66,Female,36
5453,66,Male,38
5453,67,Female,34
5453,67,Male,45
5453,68,Female,32
5453,68,Male,27
5453,69,Female,37
5453,69,Male,33
5453,70,Female,31
5453,70,Male,39
5453,71,Female,24
5453,71,Male,29
5453,72,Female,42
5453,72,Male,37
5453,73,Female,21
5453,73,Male,27
5453,74,Female,30
5453,74,Male,33
5453,75,Female,23
5453,75,Male,24
5453,76,Female,24
5453,76,Male,22
5453,77,Female,25
5453,77,Male,17
5453,78,Female,10
5453,78,Male,19
5453,79,Female,20
5453,79,Male,17
5453,80,Female,10
5453,80,Male,16
5453,81,Female,13
5453,81,Male,9
5453,82,Female,11
5453,82,Male,11
5453,83,Female,10
5453,83,Male,5
5453,84,Female,6
5453,84,Male,10
5453,85,Female,9
5453,85,Male,8
5453,86,Female,2
5453,86,Male,11
5453,87,Female,5
5453,87,Male,9
5453,88,Female,1
5453,88,Male,3
5453,89,Female,4
5453,89,Male,5
5453,90,Female,6
5453,90,Male,2
5453,91,Female,2
5453,91,Male,2
5453,92,Female,1
5453,93,Male,2
5453,95,Female,1
5454,16,Female,1
5454,16,Male,4
5454,17,Female,1
5454,17,Male,1
5454,18,Female,4
5454,18,Male,1
5454,19,Female,1
5454,19,Male,3
5454,20,Female,2
5454,21,Male,4
5454,22,Female,1
5454,23,Male,3
5454,24,Female,1
5454,25,Female,1
5454,25,Male,3
5454,26,Male,5
5454,27,Female,1
5454,27,Male,2
5454,28,Female,1
5454,28,Male,2
5454,29,Female,2
5454,29,Male,1
5454,30,Female,3
5454,31,Female,3
5454,31,Male,1
5454,32,Female,2
5454,32,Male,1
5454,33,Female,1
5454,33,Male,3
5454,34,Female,5
5454,34,Male,3
5454,35,Male,1
5454,36,Female,2
5454,36,Male,2
5454,37,Female,1
5454,37,Male,1
5454,38,Female,3
5454,38,Male,4
5454,39,Female,1
5454,39,Male,1
5454,40,Female,4
5454,40,Male,3
5454,41,Female,4
5454,41,Male,1
5454,42,Female,4
5454,42,Male,1
5454,43,Female,1
5454,43,Male,7
5454,44,Female,2
5454,44,Male,1
5454,45,Male,1
5454,46,Female,4
5454,46,Male,2
5454,47,Female,2
5454,47,Male,3
5454,48,Female,5
5454,49,Female,2
5454,50,Female,2
5454,50,Male,2
5454,51,Female,3
5454,51,Male,1
5454,52,Female,1
5454,52,Male,4
5454,53,Female,2
5454,54,Female,1
5454,54,Male,2
5454,55,Female,2
5454,55,Male,4
5454,56,Female,4
5454,56,Male,1
5454,57,Female,4
5454,57,Male,3
5454,58,Female,3
5454,58,Male,1
5454,59,Female,6
5454,59,Male,2
5454,60,Female,1
5454,60,Male,2
5454,61,Female,2
5454,61,Male,5
5454,62,Male,3
5454,63,Female,4
5454,63,Male,5
5454,64,Female,2
5454,64,Male,2
5454,65,Female,3
5454,65,Male,3
5454,66,Female,4
5454,66,Male,5
5454,67,Male,4
5454,68,Female,3
5454,68,Male,1
5454,69,Female,4
5454,69,Male,2
5454,70,Female,1
5454,70,Male,3
5454,71,Female,2
5454,71,Male,1
5454,72,Female,2
5454,72,Male,3
5454,73,Female,4
5454,73,Male,5
5454,74,Female,1
5454,74,Male,1
5454,75,Female,1
5454,75,Male,2
5454,76,Male,3
5454,77,Female,1
5454,77,Male,2
5454,78,Female,1
5454,78,Male,2
5454,79,Female,1
5454,79,Male,1
5454,84,Male,1
5454,85,Female,1
5455,48,Female,1
5460,16,Female,1
5460,16,Male,6
5460,17,Female,4
5460,17,Male,4
5460,18,Female,11
5460,18,Male,9
5460,19,Female,4
5460,19,Male,7
5460,20,Female,6
5460,20,Male,2
5460,21,Female,3
5460,21,Male,1
5460,22,Female,7
5460,22,Male,4
5460,23,Female,2
5460,23,Male,2
5460,24,Female,1
5460,24,Male,6
5460,25,Female,2
5460,25,Male,4
5460,26,Female,3
5460,26,Male,3
5460,27,Male,2
5460,28,Female,4
5460,28,Male,1
5460,29,Female,4
5460,30,Female,5
5460,30,Male,5
5460,31,Female,1
5460,31,Male,4
5460,32,Female,3
5460,33,Female,5
5460,33,Male,4
5460,34,Male,3
5460,35,Female,3
5460,35,Male,2
5460,36,Female,2
5460,36,Male,4
5460,37,Female,3
5460,37,Male,6
5460,38,Female,6
5460,38,Male,5
5460,39,Female,7
5460,39,Male,3
5460,40,Female,4
5460,40,Male,7
5460,41,Female,3
5460,41,Male,4
5460,42,Female,4
5460,43,Female,5
5460,43,Male,3
5460,44,Female,3
5460,44,Male,3
5460,45,Female,7
5460,45,Male,2
5460,46,Female,3
5460,46,Male,8
5460,47,Female,4
5460,47,Male,5
5460,48,Female,8
5460,48,Male,5
5460,49,Female,7
5460,49,Male,2
5460,50,Female,4
5460,50,Male,9
5460,51,Female,5
5460,51,Male,5
5460,52,Female,6
5460,52,Male,6
5460,53,Female,2
5460,53,Male,4
5460,54,Female,3
5460,54,Male,11
5460,55,Female,6
5460,55,Male,4
5460,56,Female,2
5460,56,Male,5
5460,57,Female,6
5460,57,Male,4
5460,58,Female,2
5460,58,Male,4
5460,59,Female,8
5460,59,Male,6
5460,60,Female,5
5460,60,Male,4
5460,61,Female,6
5460,61,Male,6
5460,62,Female,5
5460,62,Male,1
5460,63,Female,3
5460,63,Male,4
5460,64,Female,7
5460,64,Male,6
5460,65,Female,6
5460,65,Male,3
5460,66,Female,2
5460,66,Male,3
5460,67,Female,6
5460,67,Male,4
5460,68,Female,3
5460,68,Male,5
5460,69,Female,3
5460,69,Male,6
5460,70,Female,2
5460,70,Male,3
5460,71,Female,4
5460,71,Male,3
5460,72,Female,4
5460,72,Male,7
5460,73,Female,2
5460,73,Male,3
5460,74,Female,1
5460,74,Male,3
5460,75,Female,3
5460,75,Male,4
5460,76,Female,4
5460,76,Male,2
5460,77,Female,1
5460,77,Male,3
5460,78,Male,4
5460,79,Male,2
5460,80,Female,3
5460,81,Female,2
5460,81,Male,3
5460,82,Female,1
5460,82,Male,1
5460,83,Male,1
5460,84,Female,1
5460,86,Female,2
5460,86,Male,1
5460,90,Male,1
5461,16,Female,18
5461,16,Male,12
5461,17,Female,24
5461,17,Male,16
5461,18,Female,9
5461,18,Male,9
5461,19,Female,13
5461,19,Male,23
5461,20,Female,13
5461,20,Male,15
5461,21,Female,15
5461,21,Male,11
5461,22,Female,14
5461,22,Male,18
5461,23,Female,10
5461,23,Male,17
5461,24,Female,15
5461,24,Male,14
5461,25,Female,16
5461,25,Male,16
5461,26,Female,12
5461,26,Male,15
5461,27,Female,16
5461,27,Male,19
5461,28,Female,10
5461,28,Male,10
5461,29,Female,10
5461,29,Male,11
5461,30,Female,13
5461,30,Male,11
5461,31,Female,11
5461,31,Male,10
5461,32,Female,9
5461,32,Male,13
5461,33,Female,16
5461,33,Male,10
5461,34,Female,9
5461,34,Male,18
5461,35,Female,16
5461,35,Male,7
5461,36,Female,10
5461,36,Male,12
5461,37,Female,11
5461,37,Male,11
5461,38,Female,12
5461,38,Male,11
5461,39,Female,13
5461,39,Male,11
5461,40,Female,8
5461,40,Male,13
5461,41,Female,12
5461,41,Male,8
5461,42,Female,13
5461,42,Male,9
5461,43,Female,14
5461,43,Male,15
5461,44,Female,19
5461,44,Male,20
5461,45,Female,12
5461,45,Male,15
5461,46,Female,13
5461,46,Male,27
5461,47,Female,16
5461,47,Male,12
5461,48,Female,18
5461,48,Male,19
5461,49,Female,15
5461,49,Male,16
5461,50,Female,19
5461,50,Male,13
5461,51,Female,16
5461,51,Male,13
5461,52,Female,20
5461,52,Male,12
5461,53,Female,13
5461,53,Male,21
5461,54,Female,13
5461,54,Male,17
5461,55,Female,20
5461,55,Male,21
5461,56,Female,14
5461,56,Male,28
5461,57,Female,19
5461,57,Male,18
5461,58,Female,13
5461,58,Male,15
5461,59,Female,14
5461,59,Male,19
5461,60,Female,20
5461,60,Male,11
5461,61,Female,15
5461,61,Male,18
5461,62,Female,10
5461,62,Male,9
5461,63,Female,24
5461,63,Male,23
5461,64,Female,18
5461,64,Male,14
5461,65,Female,17
5461,65,Male,19
5461,66,Female,15
5461,66,Male,17
5461,67,Female,15
5461,67,Male,16
5461,68,Female,20
5461,68,Male,22
5461,69,Female,15
5461,69,Male,16
5461,70,Female,12
5461,70,Male,16
5461,71,Female,9
5461,71,Male,12
5461,72,Female,11
5461,72,Male,18
5461,73,Female,11
5461,73,Male,17
5461,74,Female,23
5461,74,Male,17
5461,75,Female,15
5461,75,Male,14
5461,76,Female,14
5461,76,Male,9
5461,77,Female,6
5461,77,Male,6
5461,78,Female,9
5461,78,Male,10
5461,79,Female,5
5461,79,Male,8
5461,80,Female,9
5461,80,Male,11
5461,81,Female,6
5461,81,Male,2
5461,82,Female,5
5461,82,Male,2
5461,83,Female,7
5461,83,Male,5
5461,84,Female,4
5461,84,Male,3
5461,85,Female,1
5461,85,Male,3
5461,86,Female,8
5461,86,Male,3
5461,87,Female,2
5461,87,Male,4
5461,88,Female,1
5461,88,Male,5
5461,89,Female,2
5461,89,Male,2
5461,90,Male,2
5461,91,Female,2
5461,91,Male,2
5461,92,Female,2
5461,92,Male,1
5461,93,Male,1
5461,94,Female,2
5461,94,Male,1
5461,95,Female,2
5461,96,Male,2
5462,16,Female,2
5462,16,Male,2
5462,17,Female,4
5462,17,Male,4
5462,18,Female,3
5462,18,Male,2
5462,19,Female,4
5462,19,Male,4
5462,20,Male,3
5462,21,Female,2
5462,21,Male,2
5462,22,Female,4
5462,22,Male,2
5462,23,Male,5
5462,24,Female,1
5462,24,Male,3
5462,25,Female,6
5462,25,Male,6
5462,26,Female,4
5462,27,Female,2
5462,27,Male,1
5462,28,Female,2
5462,28,Male,2
5462,29,Female,1
5462,29,Male,1
5462,30,Female,4
5462,30,Male,1
5462,31,Female,3
5462,31,Male,4
5462,32,Female,2
5462,32,Male,1
5462,33,Female,2
5462,34,Female,1
5462,34,Male,1
5462,35,Female,4
5462,35,Male,2
5462,36,Female,2
5462,36,Male,7
5462,37,Female,5
5462,37,Male,5
5462,38,Female,4
5462,38,Male,4
5462,39,Female,5
5462,39,Male,4
5462,40,Female,4
5462,40,Male,7
5462,41,Female,2
5462,41,Male,5
5462,42,Female,2
5462,42,Male,3
5462,43,Female,1
5462,43,Male,1
5462,44,Female,1
5462,44,Male,1
5462,45,Female,5
5462,45,Male,3
5462,46,Female,4
5462,47,Female,1
5462,47,Male,2
5462,48,Female,3
5462,48,Male,3
5462,49,Female,3
5462,49,Male,4
5462,50,Female,5
5462,50,Male,2
5462,51,Female,3
5462,51,Male,2
5462,52,Female,3
5462,52,Male,4
5462,53,Male,7
5462,54,Female,6
5462,54,Male,2
5462,55,Female,6
5462,55,Male,5
5462,56,Female,4
5462,56,Male,7
5462,57,Female,3
5462,57,Male,4
5462,58,Female,6
5462,58,Male,4
5462,59,Female,2
5462,59,Male,4
5462,60,Female,5
5462,60,Male,3
5462,61,Female,3
5462,61,Male,3
5462,62,Female,6
5462,62,Male,2
5462,63,Female,3
5462,63,Male,8
5462,64,Female,2
5462,64,Male,5
5462,65,Female,2
5462,65,Male,3
5462,66,Female,3
5462,66,Male,5
5462,67,Female,5
5462,67,Male,3
5462,68,Female,1
5462,68,Male,1
5462,69,Female,3
5462,69,Male,1
5462,70,Female,3
5462,70,Male,2
5462,71,Male,2
5462,72,Female,3
5462,72,Male,2
5462,73,Female,3
5462,74,Male,2
5462,75,Female,1
5462,75,Male,3
5462,76,Female,5
5462,76,Male,1
5462,77,Female,1
5462,77,Male,3
5462,78,Female,2
5462,78,Male,1
5462,80,Male,1
5462,81,Female,2
5462,81,Male,4
5462,82,Male,2
5462,83,Female,1
5462,83,Male,1
5462,84,Male,1
5462,85,Male,2
5462,86,Male,2
5462,87,Female,1
5462,90,Female,1
5462,92,Male,1
5464,16,Female,2
5464,16,Male,2
5464,17,Female,3
5464,17,Male,2
5464,18,Female,3
5464,18,Male,3
5464,19,Female,3
5464,19,Male,4
5464,20,Female,1
5464,20,Male,1
5464,21,Male,3
5464,22,Female,3
5464,22,Male,1
5464,23,Male,4
5464,25,Female,3
5464,25,Male,2
5464,26,Female,1
5464,26,Male,3
5464,27,Female,3
5464,27,Male,1
5464,28,Male,4
5464,29,Female,1
5464,29,Male,1
5464,30,Male,4
5464,31,Female,1
5464,31,Male,1
5464,32,Female,6
5464,32,Male,3
5464,33,Female,3
5464,33,Male,2
5464,34,Female,2
5464,34,Male,5
5464,35,Female,2
5464,35,Male,2
5464,36,Male,4
5464,37,Female,1
5464,38,Female,2
5464,38,Male,3
5464,39,Female,6
5464,39,Male,3
5464,40,Female,3
5464,40,Male,3
5464,41,Female,3
5464,41,Male,2
5464,42,Male,4
5464,43,Female,2
5464,43,Male,3
5464,44,Female,1
5464,44,Male,5
5464,45,Female,1
5464,45,Male,1
5464,46,Female,4
5464,46,Male,3
5464,47,Female,5
5464,47,Male,2
5464,48,Female,2
5464,48,Male,4
5464,49,Female,1
5464,49,Male,5
5464,50,Female,5
5464,50,Male,5
5464,51,Female,5
5464,51,Male,5
5464,52,Female,2
5464,52,Male,3
5464,53,Male,3
5464,54,Female,2
5464,54,Male,1
5464,55,Female,5
5464,55,Male,5
5464,56,Female,6
5464,56,Male,6
5464,57,Female,5
5464,57,Male,3
5464,58,Female,8
5464,58,Male,3
5464,59,Female,4
5464,59,Male,3
5464,60,Female,5
5464,60,Male,5
5464,61,Female,3
5464,61,Male,2
5464,62,Female,5
5464,62,Male,6
5464,63,Female,1
5464,63,Male,10
5464,64,Female,6
5464,64,Male,5
5464,65,Female,2
5464,65,Male,3
5464,66,Female,4
5464,66,Male,5
5464,67,Female,3
5464,67,Male,4
5464,68,Female,3
5464,68,Male,4
5464,69,Female,1
5464,69,Male,3
5464,70,Female,2
5464,70,Male,2
5464,71,Female,1
5464,71,Male,3
5464,72,Female,3
5464,73,Female,3
5464,73,Male,3
5464,74,Female,2
5464,74,Male,1
5464,75,Male,3
5464,76,Female,2
5464,77,Female,1
5464,78,Male,2
5464,79,Male,1
5464,80,Male,1
5464,81,Female,1
5464,83,Female,1
5464,83,Male,2
5464,84,Female,1
5464,87,Male,1
5464,91,Male,1
5464,94,Male,1
5470,17,Male,2
5470,19,Male,3
5470,20,Male,1
5470,22,Female,2
5470,22,Male,1
5470,23,Female,2
5470,23,Male,1
5470,24,Male,1
5470,26,Male,1
5470,27,Male,1
5470,28,Male,1
5470,29,Male,1
5470,30,Male,1
5470,32,Female,1
5470,33,Female,1
5470,34,Female,1
5470,36,Male,1
5470,37,Female,1
5470,37,Male,1
5470,38,Female,1
5470,39,Male,1
5470,41,Female,1
5470,42,Female,1
5470,42,Male,2
5470,45,Male,1
5470,46,Female,1
5470,47,Female,1
5470,48,Female,3
5470,49,Male,1
5470,51,Female,1
5470,51,Male,1
5470,53,Female,2
5470,53,Male,2
5470,54,Male,2
5470,56,Female,2
5470,56,Male,1
5470,57,Female,1
5470,58,Female,2
5470,58,Male,1
5470,59,Male,3
5470,60,Female,1
5470,60,Male,1
5470,61,Female,2
5470,61,Male,1
5470,62,Female,1
5470,62,Male,1
5470,63,Male,1
5470,64,Male,3
5470,65,Male,1
5470,67,Female,1
5470,67,Male,1
5470,68,Female,1
5470,68,Male,2
5470,69,Male,1
5470,70,Female,1
5470,70,Male,1
5470,72,Female,2
5470,72,Male,2
5470,73,Male,3
5470,74,Female,1
5470,74,Male,1
5470,75,Male,1
5470,76,Female,2
5470,77,Female,1
5470,77,Male,1
5470,78,Male,1
5470,79,Male,1
5470,80,Male,1
5470,82,Male,1
5470,83,Female,1
5470,85,Male,1
5470,87,Male,1
5471,18,Female,1
5471,18,Male,1
5471,19,Female,2
5471,19,Male,1
5471,20,Male,1
5471,21,Male,2
5471,22,Female,1
5471,22,Male,1
5471,23,Male,1
5471,24,Female,1
5471,25,Male,1
5471,26,Male,2
5471,28,Female,2
5471,30,Female,1
5471,30,Male,1
5471,35,Female,1
5471,36,Female,1
5471,36,Male,1
5471,38,Male,1
5471,39,Female,2
5471,39,Male,2
5471,40,Female,1
5471,44,Female,1
5471,45,Female,1
5471,45,Male,1
5471,47,Female,1
5471,48,Male,1
5471,49,Male,1
5471,50,Female,4
5471,51,Female,1
5471,51,Male,1
5471,52,Female,2
5471,52,Male,1
5471,53,Female,1
5471,54,Female,1
5471,54,Male,1
5471,55,Female,1
5471,55,Male,2
5471,56,Female,1
5471,56,Male,1
5471,57,Female,1
5471,57,Male,2
5471,58,Female,1
5471,60,Male,3
5471,61,Female,2
5471,62,Female,1
5471,62,Male,4
5471,63,Female,1
5471,64,Male,1
5471,65,Female,2
5471,66,Female,1
5471,66,Male,1
5471,67,Female,2
5471,67,Male,2
5471,69,Female,1
5471,70,Female,1
5471,70,Male,1
5471,72,Female,3
5471,73,Male,1
5471,74,Female,1
5471,74,Male,1
5471,76,Female,1
5471,76,Male,1
5471,77,Male,1
5471,80,Female,1
5471,82,Female,1
5471,88,Male,1
5472,16,Female,2
5472,18,Male,1
5472,20,Female,2
5472,20,Male,1
5472,22,Female,1
5472,22,Male,1
5472,23,Male,1
5472,24,Female,1
5472,28,Male,1
5472,29,Female,1
5472,33,Male,1
5472,35,Female,1
5472,36,Male,1
5472,38,Female,3
5472,40,Female,3
5472,40,Male,2
5472,42,Female,1
5472,42,Male,2
5472,43,Female,1
5472,43,Male,1
5472,44,Female,1
5472,44,Male,1
5472,45,Female,1
5472,46,Male,3
5472,47,Female,1
5472,47,Male,2
5472,48,Female,1
5472,48,Male,1
5472,49,Female,1
5472,49,Male,2
5472,50,Female,3
5472,51,Male,4
5472,52,Female,1
5472,52,Male,1
5472,53,Female,1
5472,54,Male,1
5472,55,Male,3
5472,57,Female,3
5472,58,Male,3
5472,59,Female,1
5472,60,Female,1
5472,61,Female,2
5472,61,Male,3
5472,64,Male,2
5472,65,Female,4
5472,65,Male,5
5472,66,Female,3
5472,66,Male,3
5472,67,Female,2
5472,67,Male,2
