report_date,state_code,state_name,service_district,lga_name,participant_count
2021-12-31,NSW,New South Wales,North Sydney,Hornsby (A),2216
2021-12-31,NSW,New South Wales,North Sydney,Hunters Hill (A),161
2021-12-31,NSW,New South Wales,North Sydney,Ku-ring-gai (A),1293
2021-12-31,NSW,New South Wales,North Sydney,Lane Cove (A),399
2021-12-31,NSW,New South Wales,North Sydney,Mosman (A),209
2021-12-31,NSW,New South Wales,North Sydney,North Sydney (A),483
2021-12-31,NSW,New South Wales,North Sydney,Northern Beaches (A),3067
2021-12-31,NSW,New South Wales,North Sydney,Ryde (C),1933
2021-12-31,NSW,New South Wales,North Sydney,Willoughby (C),739
2021-12-31,NSW,New South Wales,Northern NSW,Ballina (A),1176
2021-12-31,NSW,New South Wales,Northern NSW,Byron (A),523
2021-12-31,NSW,New South Wales,Northern NSW,Clarence Valley (A),1243
2021-12-31,NSW,New South Wales,Northern NSW,Kyogle (A),230
2021-12-31,NSW,New South Wales,Northern NSW,Lismore (C),1455
2021-12-31,NSW,New South Wales,Northern NSW,Richmond Valley (A),692
2021-12-31,NSW,New South Wales,Northern NSW,Tweed (A),2089
2021-12-31,NSW,New South Wales,Other,Other,21
2021-12-31,NSW,New South Wales,South Eastern Sydney,Bayside (A),2257
2021-12-31,NSW,New South Wales,South Eastern Sydney,Georges River (A),1988
2021-12-31,NSW,New South Wales,South Eastern Sydney,Randwick (C),1784
2021-12-31,NSW,New South Wales,South Eastern Sydney,Sutherland Shire (A),3296
2021-12-31,NSW,New South Wales,South Eastern Sydney,Waverley (A),588
2021-12-31,NSW,New South Wales,South Eastern Sydney,Woollahra (A),362
2021-12-31,NSW,New South Wales,South Western Sydney,Camden (A),2364
2021-12-31,NSW,New South Wales,South Western Sydney,Campbelltown (C) (NSW),4573
2021-12-31,NSW,New South Wales,South Western Sydney,Canterbury-Bankstown (A),6409
2021-12-31,NSW,New South Wales,South Western Sydney,Fairfield (C),3657
2021-12-31,NSW,New South Wales,South Western Sydney,Liverpool (C),4574
2021-12-31,NSW,New South Wales,South Western Sydney,Wingecarribee (A),940
2021-12-31,NSW,New South Wales,South Western Sydney,Wollondilly (A),1025
2021-12-31,NSW,New South Wales,Southern NSW,Bega Valley (A),714
2021-12-31,NSW,New South Wales,Southern NSW,Eurobodalla (A),877
2021-12-31,NSW,New South Wales,Southern NSW,Goulburn Mulwaree (A),879
2021-12-31,NSW,New South Wales,Southern NSW,Queanbeyan-Palerang Regional (A),1100
2021-12-31,NSW,New South Wales,Southern NSW,Snowy Monaro Regional (A),333
2021-12-31,NSW,New South Wales,Southern NSW,Upper Lachlan Shire (A),129
2021-12-31,NSW,New South Wales,Southern NSW,Yass Valley (A),307
2021-12-31,NSW,New South Wales,Sydney,Burwood (A),438
2021-12-31,NSW,New South Wales,Sydney,Canada Bay (A),950
2021-12-31,NSW,New South Wales,Sydney,Inner West (A),2329
2021-12-31,NSW,New South Wales,Sydney,Strathfield (A),488
2021-12-31,NSW,New South Wales,Sydney,Sydney (C),1887
2021-12-31,NSW,New South Wales,Western NSW,Bathurst Regional (A),1082
2021-12-31,NSW,New South Wales,Western NSW,Blayney (A),129
2021-12-31,NSW,New South Wales,Western NSW,Bogan (A),38
2021-12-31,NSW,New South Wales,Western NSW,Bourke (A),79
2021-12-31,NSW,New South Wales,Western NSW,Brewarrina (A),20
2021-12-31,NSW,New South Wales,Western NSW,Cabonne (A),199
2021-12-31,NSW,New South Wales,Western NSW,Cobar (A),71
2021-12-31,NSW,New South Wales,Western NSW,Coonamble (A),137
2021-12-31,NSW,New South Wales,Western NSW,Cowra (A),292
2021-12-31,NSW,New South Wales,Western NSW,Dubbo Regional (A),1352
2021-12-31,NSW,New South Wales,Western NSW,Forbes (A),201
2021-12-31,NSW,New South Wales,Western NSW,Gilgandra (A),111
2021-12-31,NSW,New South Wales,Western NSW,Lachlan (A),116
2021-12-31,NSW,New South Wales,Western NSW,Mid-Western Regional (A),520
2021-12-31,NSW,New South Wales,Western NSW,Narromine (A),139
2021-12-31,NSW,New South Wales,Western NSW,Oberon (A),79
2021-12-31,NSW,New South Wales,Western NSW,Orange (C),1246
2021-12-31,NSW,New South Wales,Western NSW,Parkes (A),302
2021-12-31,NSW,New South Wales,Western NSW,Walgett (A),89
2021-12-31,NSW,New South Wales,Western NSW,Warren (A),51
2021-12-31,NSW,New South Wales,Western NSW,Warrumbungle Shire (A),206
2021-12-31,NSW,New South Wales,Western NSW,Weddin (A),56
2021-12-31,NSW,New South Wales,Western Sydney,Blacktown (C),7938
2021-12-31,NSW,New South Wales,Western Sydney,Cumberland (A),4185
2021-12-31,NSW,New South Wales,Western Sydney,Parramatta (C),3580
2021-12-31,NSW,New South Wales,Western Sydney,The Hills Shire (A),2439
2021-12-31,NT,Northern Territory,Barkly,Barkly (R),160
2021-12-31,NT,Northern Territory,Central Australia,Alice Springs (T),592
2021-12-31,NT,Northern Territory,Central Australia,Central Desert (R),56
2021-12-31,NT,Northern Territory,Central Australia,MacDonnell (R),87
2021-12-31,NT,Northern Territory,Darwin Remote,Roper Gulf (R),93
2021-12-31,NT,Northern Territory,Darwin Remote,Tiwi Islands (R),113
2021-12-31,NT,Northern Territory,Darwin Remote,Victoria Daly (R),22
2021-12-31,NT,Northern Territory,Darwin Remote,West Arnhem (R),143
2021-12-31,NT,Northern Territory,Darwin Remote,West Daly (R),63
2021-12-31,NT,Northern Territory,Darwin Urban,Darwin (C),1449
2021-12-31,NT,Northern Territory,Darwin Urban,Litchfield (M),307
2021-12-31,NT,Northern Territory,Darwin Urban,Palmerston (C),914
2021-12-31,NT,Northern Territory,East Arnhem,East Arnhem (R),210
2021-12-31,NT,Northern Territory,Katherine,Katherine (T),206
2021-12-31,NT,Northern Territory,Other,Other,51
2021-12-31,NT,Northern Territory,Unincorporated NT,Unincorporated NT,121
2021-12-31,OT,Other Territories (ASGC 2011 'Other Territories' + Norfolk Island from Sep 2019),Other Territories,Unincorp. Other Territories,46
2021-12-31,QLD,Queensland,Beenleigh,Logan (C),7392
2021-12-31,QLD,Queensland,Beenleigh,Redland (C),3267
2021-12-31,QLD,Queensland,Brisbane,Brisbane (C),19139
2021-12-31,QLD,Queensland,Bundaberg,Bundaberg (R),2995
2021-12-31,QLD,Queensland,Caboolture/Strathpine,Moreton Bay (R),11002
