year,jurisdiction,category,type,source_stream,management,fate,tonnes,headline_scope,core_waste,classification
2009–10,SA,Metals,Aluminium,C&D,Recycling,Recycling,546,Yes,Yes,Type
2009–10,SA,Metals,Aluminium,C&I,Recycling,Recycling,12376,Yes,Yes,Type
2009–10,SA,Metals,Aluminium,MSW,Recycling,Recycling,5278,Yes,Yes,Type
2009–10,SA,Metals,Ferrous,C&D,Recycling,Recycling,40080,Yes,Yes,Type
2009–10,SA,Metals,Ferrous,C&I,Recycling,Recycling,223780,Yes,Yes,Type
2009–10,SA,Metals,Ferrous,MSW,Recycling,Recycling,70140,Yes,Yes,Type
2009–10,SA,Metals,Non-ferrous metals (ex. aluminium),C&D,Recycling,Recycling,1180,Yes,Yes,Type
2009–10,SA,Metals,Non-ferrous metals (ex. aluminium),C&I,Recycling,Recycling,17700,Yes,Yes,Type
2009–10,SA,Metals,Non-ferrous metals (ex. aluminium),MSW,Recycling,Recycling,4720,Yes,Yes,Type
2009–10,SA,Metals,,C&D,Landfill,Disposal,4373.82777710235,Yes,Yes,Category
2009–10,SA,Metals,,C&D,Recycling,Recycling,41806,Yes,Yes,Category
2009–10,SA,Metals,,C&I,Landfill,Disposal,3167.971994522665,Yes,Yes,Category
2009–10,SA,Metals,,C&I,Recycling,Recycling,253856,Yes,Yes,Category
2009–10,SA,Metals,,MSW,Landfill,Disposal,11438.354330025633,Yes,Yes,Category
2009–10,SA,Metals,,MSW,Recycling,Recycling,80138,Yes,Yes,Category
2009–10,SA,Organics,Biosolids,C&I,Recycling,Recycling,121655.0055860144,Yes,Yes,Type
2009–10,SA,Organics,Food organics,C&I,Landfill,Disposal,40016.36478387281,Yes,Yes,Type
2009–10,SA,Organics,Food organics,C&I,Landfill,Energy recovery,16953.738331110628,Yes,Yes,Type
2009–10,SA,Organics,Food organics,C&I,Recycling,Recycling,5800,Yes,Yes,Type
2009–10,SA,Organics,Food organics,MSW,Landfill,Disposal,109179.24642629681,Yes,Yes,Type
2009–10,SA,Organics,Food organics,MSW,Landfill,Energy recovery,46255.98514748797,Yes,Yes,Type
2009–10,SA,Organics,Other organics,C&D,Landfill,Disposal,233.27248638029062,Yes,Yes,Type
2009–10,SA,Organics,Other organics,C&D,Landfill,Energy recovery,50.21635102449135,Yes,Yes,Type
2009–10,SA,Organics,Other organics,C&I,Landfill,Disposal,2826.481816712388,Yes,Yes,Type
2009–10,SA,Organics,Other organics,C&I,Landfill,Energy recovery,608.4541099329731,Yes,Yes,Type
2009–10,SA,Organics,Other organics,C&I,Recycling,Recycling,134326,Yes,Yes,Type
2009–10,SA,Organics,Other organics,MSW,Landfill,Disposal,15813.887630251003,Yes,Yes,Type
2009–10,SA,Organics,Other organics,MSW,Landfill,Energy recovery,3404.240871372826,Yes,Yes,Type
2009–10,SA,Organics,Other organics,MSW,Recycling,Recycling,8574,Yes,Yes,Type
2009–10,SA,Organics,Timber,C&D,Landfill,Disposal,28531.229331572395,Yes,Yes,Type
2009–10,SA,Organics,Timber,C&D,Landfill,Energy recovery,2531.0475669230054,Yes,Yes,Type
2009–10,SA,Organics,Timber,C&D,Recycling,Recycling,39300,Yes,Yes,Type
2009–10,SA,Organics,Timber,C&I,Landfill,Disposal,12979.830811629523,Yes,Yes,Type
2009–10,SA,Organics,Timber,C&I,Energy from waste facility,Energy recovery,33000,Yes,Yes,Type
2009–10,SA,Organics,Timber,C&I,Landfill,Energy recovery,1151.4599953985444,Yes,Yes,Type
2009–10,SA,Organics,Timber,C&I,Recycling,Recycling,222176,Yes,Yes,Type
2009–10,SA,Organics,Timber,MSW,Landfill,Disposal,4708.821159800723,Yes,Yes,Type
2009–10,SA,Organics,Timber,MSW,Landfill,Energy recovery,417.7264919461623,Yes,Yes,Type
2009–10,SA,Organics,Timber,MSW,Recycling,Recycling,524,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,C&D,Landfill,Disposal,6210.932287040551,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,C&D,Landfill,Energy recovery,1240.774296170861,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,C&D,Recycling,Recycling,11000,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,C&I,Landfill,Disposal,6808.870362997618,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,C&I,Landfill,Energy recovery,1360.2259599568945,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,C&I,Recycling,Recycling,44000,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,MSW,Landfill,Disposal,20807.707694215984,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,MSW,Landfill,Energy recovery,4156.810552111446,Yes,Yes,Type
2009–10,SA,Organics,Vegetation,MSW,Recycling,Recycling,165000,Yes,Yes,Type
2009–10,SA,Organics,,C&D,Landfill,Disposal,34975.43410499324,Yes,Yes,Category
2009–10,SA,Organics,,C&D,Landfill,Energy recovery,3822.0382141183577,Yes,Yes,Category
2009–10,SA,Organics,,C&D,Recycling,Recycling,50300,Yes,Yes,Category
2009–10,SA,Organics,,C&I,Landfill,Disposal,62631.54777521233,Yes,Yes,Category
2009–10,SA,Organics,,C&I,Landfill,Energy recovery,20073.87839639904,Yes,Yes,Category
2009–10,SA,Organics,,C&I,Recycling,Recycling,527957.0055860144,Yes,Yes,Category
2009–10,SA,Organics,,MSW,Landfill,Disposal,150509.6629105645,Yes,Yes,Category
2009–10,SA,Organics,,MSW,Landfill,Energy recovery,54234.763062918406,Yes,Yes,Category
2009–10,SA,Organics,,MSW,Recycling,Recycling,174098,Yes,Yes,Category
2009–10,SA,Paper and cardboard,Cardboard,C&I,Recycling,Recycling,132840,Yes,Yes,Type
2009–10,SA,Paper and cardboard,Cardboard,MSW,Recycling,Recycling,29160,Yes,Yes,Type
2009–10,SA,Paper and cardboard,Newsprint and magazines,C&I,Recycling,Recycling,6000,Yes,Yes,Type
2009–10,SA,Paper and cardboard,Newsprint and magazines,MSW,Recycling,Recycling,34000,Yes,Yes,Type
2009–10,SA,Paper and cardboard,Office paper,C&I,Recycling,Recycling,8528,Yes,Yes,Type
2009–10,SA,Paper and cardboard,Office paper,MSW,Recycling,Recycling,7872,Yes,Yes,Type
2009–10,SA,Paper and cardboard,Polymer coated paperboard,C&I,Recycling,Recycling,78,Yes,Yes,Type
2009–10,SA,Paper and cardboard,Polymer coated paperboard,MSW,Recycling,Recycling,3822,Yes,Yes,Type
2009–10,SA,Paper and cardboard,,C&D,Landfill,Disposal,1740.3420424057977,Yes,Yes,Category
2009–10,SA,Paper and cardboard,,C&D,Landfill,Energy recovery,365.575035458297,Yes,Yes,Category
2009–10,SA,Paper and cardboard,,C&I,Landfill,Disposal,24871.28844589939,Yes,Yes,Category
2009–10,SA,Paper and cardboard,,C&I,Landfill,Energy recovery,5224.445502065929,Yes,Yes,Category
2009–10,SA,Paper and cardboard,,C&I,Recycling,Recycling,147446,Yes,Yes,Category
2009–10,SA,Paper and cardboard,,MSW,Landfill,Disposal,37720.93393174229,Yes,Yes,Category
2009–10,SA,Paper and cardboard,,MSW,Landfill,Energy recovery,7923.633069597116,Yes,Yes,Category
2009–10,SA,Paper and cardboard,,MSW,Recycling,Recycling,74854,Yes,Yes,Category
2009–10,SA,Plastics,High density polyethylene (HDPE) (2),C&D,Recycling,Recycling,156.79999999999998,Yes,Yes,Type
2009–10,SA,Plastics,High density polyethylene (HDPE) (2),C&I,Recycling,Recycling,2077.5999999999995,Yes,Yes,Type
2009–10,SA,Plastics,High density polyethylene (HDPE) (2),MSW,Recycling,Recycling,2665.5999999999995,Yes,Yes,Type
2009–10,SA,Plastics,Low density polyethylene (LDPE) (4),C&I,Recycling,Recycling,4158,Yes,Yes,Type
2009–10,SA,Plastics,Low density polyethylene (LDPE) (4),MSW,Recycling,Recycling,42,Yes,Yes,Type
2009–10,SA,Plastics,Other plastics (7),C&D,Recycling,Recycling,368,Yes,Yes,Type
2009–10,SA,Plastics,Other plastics (7),C&I,Recycling,Recycling,544,Yes,Yes,Type
2009–10,SA,Plastics,Other plastics (7),MSW,Recycling,Recycling,688,Yes,Yes,Type
2009–10,SA,Plastics,Polyethylene terephthalate (PET) (1),C&I,Recycling,Recycling,1980,Yes,Yes,Type
2009–10,SA,Plastics,Polyethylene terephthalate (PET) (1),MSW,Recycling,Recycling,3520,Yes,Yes,Type
2009–10,SA,Plastics,Polypropylene (PP) (5),C&D,Recycling,Recycling,95.99999999999999,Yes,Yes,Type
2009–10,SA,Plastics,Polypropylene (PP) (5),C&I,Recycling,Recycling,3735.9999999999995,Yes,Yes,Type
2009–10,SA,Plastics,Polypropylene (PP) (5),MSW,Recycling,Recycling,167.99999999999997,Yes,Yes,Type
2009–10,SA,Plastics,Polystyrene (PS) (6),C&D,Recycling,Recycling,70,Yes,Yes,Type
2009–10,SA,Plastics,Polystyrene (PS) (6),C&I,Recycling,Recycling,128,Yes,Yes,Type
2009–10,SA,Plastics,Polystyrene (PS) (6),MSW,Recycling,Recycling,2,Yes,Yes,Type
2009–10,SA,Plastics,Polyvinyl chloride (PVC) (3),C&I,Recycling,Recycling,80,Yes,Yes,Type
2009–10,SA,Plastics,,C&D,Landfill,Disposal,3077.8788061090618,Yes,Yes,Category
2009–10,SA,Plastics,,C&D,Recycling,Recycling,690.8,Yes,Yes,Category
2009–10,SA,Plastics,,C&I,Landfill,Disposal,19612.95021328077,Yes,Yes,Category
2009–10,SA,Plastics,,C&I,Energy from waste facility,Energy recovery,16500,Yes,Yes,Category
2009–10,SA,Plastics,,C&I,Recycling,Recycling,12703.599999999999,Yes,Yes,Category
2009–10,SA,Plastics,,MSW,Landfill,Disposal,28217.933329358773,Yes,Yes,Category
2009–10,SA,Plastics,,MSW,Recycling,Recycling,7085.599999999999,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),C&I,Recycling,Recycling,1776.5999999999997,Yes,Yes,Type
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),MSW,Recycling,Recycling,2003.3999999999999,Yes,Yes,Type
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Energy from waste facility,Energy recovery,5500,Yes,Yes,Type
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Recycling,Recycling,2558.3999999999996,Yes,Yes,Type
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,MSW,Recycling,Recycling,561.6,Yes,Yes,Type
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Disposal,3725.261057500508,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Energy recovery,284.08107150997955,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,8241.816862610418,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Energy from waste facility,Energy recovery,5500,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,628.504722053044,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Recycling,Recycling,4334.999999999999,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Disposal,11803.61857947504,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Energy recovery,900.1207061719903,Yes,Yes,Category
2009–10,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Recycling,Recycling,2565,Yes,Yes,Category
2008–09,SA,Ash,Ash from coal-fired power stations,C&I,Long term storage,Disposal,213098.723904267,Yes,No,Type
2008–09,SA,Ash,Ash from coal-fired power stations,C&I,Recycling,Recycling,223000,Yes,No,Type
2008–09,SA,Ash,,C&I,Long term storage,Disposal,213098.723904267,Yes,No,Category
2008–09,SA,Ash,,C&I,Recycling,Recycling,223000,Yes,No,Category
2008–09,SA,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,90726.696,Yes,Yes,Type
2008–09,SA,Building and demolition materials,Asphalt,C&I,Recycling,Recycling,9539.496,Yes,Yes,Type
2008–09,SA,Building and demolition materials,Asphalt,MSW,Recycling,Recycling,1217.808,Yes,Yes,Type
2008–09,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,1066939.0217119837,Yes,Yes,Type
2008–09,SA,Building and demolition materials,"Bricks, concrete and pavers",C&I,Recycling,Recycling,10400.849144008056,Yes,Yes,Type
2008–09,SA,Building and demolition materials,"Bricks, concrete and pavers",MSW,Recycling,Recycling,21388.12914400806,Yes,Yes,Type
2008–09,SA,Building and demolition materials,,C&D,Landfill,Disposal,94035.29780764676,Yes,Yes,Category
2008–09,SA,Building and demolition materials,,C&D,Recycling,Recycling,1157665.7177119837,Yes,Yes,Category
2008–09,SA,Building and demolition materials,,C&I,Landfill,Disposal,13374.458367422996,Yes,Yes,Category
2008–09,SA,Building and demolition materials,,C&I,Recycling,Recycling,19940.345144008053,Yes,Yes,Category
2008–09,SA,Building and demolition materials,,MSW,Landfill,Disposal,5528.962974573376,Yes,Yes,Category
2008–09,SA,Building and demolition materials,,MSW,Recycling,Recycling,22605.937144008058,Yes,Yes,Category
2008–09,SA,Glass,Glass from food and beverage containers,C&D,Landfill,Disposal,352.85289984107607,Yes,Yes,Type
2008–09,SA,Glass,Glass from food and beverage containers,C&I,Landfill,Disposal,2151.543302585438,Yes,Yes,Type
2008–09,SA,Glass,Glass from food and beverage containers,C&I,Recycling,Recycling,20927.68,Yes,Yes,Type
2008–09,SA,Glass,Glass from food and beverage containers,MSW,Landfill,Disposal,13437.125323255901,Yes,Yes,Type
2008–09,SA,Glass,Glass from food and beverage containers,MSW,Recycling,Recycling,40624.32,Yes,Yes,Type
2008–09,SA,Glass,,C&D,Landfill,Disposal,352.85289984107607,Yes,Yes,Category
2008–09,SA,Glass,,C&I,Landfill,Disposal,2151.543302585438,Yes,Yes,Category
2008–09,SA,Glass,,C&I,Recycling,Recycling,20927.68,Yes,Yes,Category
2008–09,SA,Glass,,MSW,Landfill,Disposal,13437.125323255901,Yes,Yes,Category
2008–09,SA,Glass,,MSW,Recycling,Recycling,40624.32,Yes,Yes,Category
2008–09,SA,Hazardous wastes,Acids (B),C&I,Treatment,Disposal,1495.0240000000003,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Acids (B),C&I,Treatment,Recycling,2242.536,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Alkalis (C),C&I,Landfill,Disposal,20924.728017743495,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Disposal,2265.4159911282504,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Recycling,2265.4159911282504,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Asbestos (N220),C&D,Landfill,Disposal,4159.592166147503,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Asbestos (N220),C&D,Treatment,Disposal,51.1010338524972,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Asbestos (N220),C&I,Landfill,Disposal,3543.3562896812055,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Asbestos (N220),C&I,Treatment,Disposal,43.53051031879391,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Other disposal,Disposal,13308.636436337674,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Treatment,Disposal,1640.394635949512,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Recycling,Recycling,13.128927712814429,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&D,Landfill,Disposal,13603.136258370585,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&D,Treatment,Disposal,2610.1240640302694,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&D,Recycling,Recycling,3231.182621478069,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&D,Treatment,Recycling,10440.496256121078,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&I,Landfill,Disposal,5290.108544921895,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Disposal,1015.0482471228826,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&I,Recycling,Recycling,1256.5710194636936,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Recycling,4060.1929884915303,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Landfill,Disposal,2.581694986236388,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Disposal,1875.9684766816956,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Recycling,Recycling,33180.63341322886,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Recycling,1875.9684766816956,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Disposal,107.60103094036666,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,Recycling,9590.43880401008,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Recycling,968.4092784632999,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Oils (J),C&I,Landfill,Disposal,5.920099484802546,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Oils (J),C&I,Other disposal,Disposal,3.1926162692245037,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Oils (J),C&I,Treatment,Energy recovery,483.0499635238058,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,4591.897466626945,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,1932.1998540952231,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,265.539716626915,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,14.752206479273054,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,1.1158704145389264,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,14.752206479273054,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,1075.438497393151,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,119.49316637701678,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,677.7483362298321,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other,C&I,Landfill,Disposal,8.399615175764677e-12,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other,C&I,Other disposal,Disposal,1.412761391979859e-12,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other,C&I,Treatment,Disposal,2.8822498084617746e-12,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other,C&I,Recycling,Recycling,1.857288852160542e-12,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,186.5128595297107,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,0.4741639012537807,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,778.9332309382808,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,114.55974563075452,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,5287.788232606436,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,186.5472661765661,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,826.1256728556117,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,79.94882836138548,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,149.57656034344456,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Other disposal,Disposal,0.9758460746325972,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,1151.5000552949436,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,383.8333517649812,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,570.7508347570166,Yes,Yes,Type
2008–09,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,383.8333517649812,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,523.9829163355531,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,9.547083664446891,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,563.09,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,3.08,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,10743.424833579496,Yes,Yes,Type
2008–09,SA,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,16550.68150037922,Yes,Yes,Type
