lga_code,lga_name,state_name,year,erp,is_total_row
54620,Kondinin,Western Australia,2009,1043,False
54620,Kondinin,Western Australia,2010,1060,False
54620,Kondinin,Western Australia,2011,1068,False
54620,Kondinin,Western Australia,2012,1033,False
54620,Kondinin,Western Australia,2013,985,False
54620,Kondinin,Western Australia,2014,918,False
54620,Kondinin,Western Australia,2015,929,False
54620,Kondinin,Western Australia,2016,894,False
54620,Kondinin,Western Australia,2017,881,False
54620,Kondinin,Western Australia,2018,872,False
54620,Kondinin,Western Australia,2019,869,False
54620,Kondinin,Western Australia,2020,876,False
54620,Kondinin,Western Australia,2021,872,False
54620,Kondinin,Western Australia,2022,865,False
54620,Kondinin,Western Australia,2023,858,False
54620,Kondinin,Western Australia,2024,865,False
54620,Kondinin,Western Australia,2025,874,False
54690,Koorda,Western Australia,2001,490,False
54690,Koorda,Western Australia,2002,488,False
54690,Koorda,Western Australia,2003,491,False
54690,Koorda,Western Australia,2004,488,False
54690,Koorda,Western Australia,2005,477,False
54690,Koorda,Western Australia,2006,470,False
54690,Koorda,Western Australia,2007,454,False
54690,Koorda,Western Australia,2008,447,False
54690,Koorda,Western Australia,2009,448,False
54690,Koorda,Western Australia,2010,450,False
54690,Koorda,Western Australia,2011,448,False
54690,Koorda,Western Australia,2012,447,False
54690,Koorda,Western Australia,2013,446,False
54690,Koorda,Western Australia,2014,440,False
54690,Koorda,Western Australia,2015,437,False
54690,Koorda,Western Australia,2016,428,False
54690,Koorda,Western Australia,2017,416,False
54690,Koorda,Western Australia,2018,400,False
54690,Koorda,Western Australia,2019,391,False
54690,Koorda,Western Australia,2020,382,False
54690,Koorda,Western Australia,2021,373,False
54690,Koorda,Western Australia,2022,373,False
54690,Koorda,Western Australia,2023,371,False
54690,Koorda,Western Australia,2024,373,False
54690,Koorda,Western Australia,2025,377,False
54760,Kulin,Western Australia,2001,910,False
54760,Kulin,Western Australia,2002,906,False
54760,Kulin,Western Australia,2003,910,False
54760,Kulin,Western Australia,2004,906,False
54760,Kulin,Western Australia,2005,912,False
54760,Kulin,Western Australia,2006,922,False
54760,Kulin,Western Australia,2007,882,False
54760,Kulin,Western Australia,2008,865,False
54760,Kulin,Western Australia,2009,855,False
54760,Kulin,Western Australia,2010,854,False
54760,Kulin,Western Australia,2011,855,False
54760,Kulin,Western Australia,2012,849,False
54760,Kulin,Western Australia,2013,831,False
54760,Kulin,Western Australia,2014,804,False
54760,Kulin,Western Australia,2015,787,False
54760,Kulin,Western Australia,2016,783,False
54760,Kulin,Western Australia,2017,779,False
54760,Kulin,Western Australia,2018,781,False
54760,Kulin,Western Australia,2019,781,False
54760,Kulin,Western Australia,2020,792,False
54760,Kulin,Western Australia,2021,789,False
54760,Kulin,Western Australia,2022,782,False
54760,Kulin,Western Australia,2023,793,False
54760,Kulin,Western Australia,2024,800,False
54760,Kulin,Western Australia,2025,805,False
54830,Kwinana,Western Australia,2001,21807,False
54830,Kwinana,Western Australia,2002,22045,False
54830,Kwinana,Western Australia,2003,22403,False
54830,Kwinana,Western Australia,2004,22593,False
54830,Kwinana,Western Australia,2005,23053,False
54830,Kwinana,Western Australia,2006,23986,False
54830,Kwinana,Western Australia,2007,24960,False
54830,Kwinana,Western Australia,2008,26482,False
54830,Kwinana,Western Australia,2009,28047,False
54830,Kwinana,Western Australia,2010,29132,False
54830,Kwinana,Western Australia,2011,30697,False
54830,Kwinana,Western Australia,2012,32688,False
54830,Kwinana,Western Australia,2013,34707,False
54830,Kwinana,Western Australia,2014,36444,False
54830,Kwinana,Western Australia,2015,38153,False
54830,Kwinana,Western Australia,2016,40058,False
54830,Kwinana,Western Australia,2017,41672,False
54830,Kwinana,Western Australia,2018,43172,False
54830,Kwinana,Western Australia,2019,44700,False
54830,Kwinana,Western Australia,2020,46243,False
54830,Kwinana,Western Australia,2021,47660,False
54830,Kwinana,Western Australia,2022,49552,False
54830,Kwinana,Western Australia,2023,52255,False
54830,Kwinana,Western Australia,2024,54906,False
54830,Kwinana,Western Australia,2025,57422,False
54900,Lake Grace,Western Australia,2001,1615,False
54900,Lake Grace,Western Australia,2002,1597,False
54900,Lake Grace,Western Australia,2003,1582,False
54900,Lake Grace,Western Australia,2004,1563,False
54900,Lake Grace,Western Australia,2005,1548,False
54900,Lake Grace,Western Australia,2006,1530,False
54900,Lake Grace,Western Australia,2007,1467,False
54900,Lake Grace,Western Australia,2008,1428,False
54900,Lake Grace,Western Australia,2009,1415,False
54900,Lake Grace,Western Australia,2010,1407,False
54900,Lake Grace,Western Australia,2011,1405,False
54900,Lake Grace,Western Australia,2012,1399,False
54900,Lake Grace,Western Australia,2013,1374,False
54900,Lake Grace,Western Australia,2014,1329,False
54900,Lake Grace,Western Australia,2015,1306,False
54900,Lake Grace,Western Australia,2016,1300,False
54900,Lake Grace,Western Australia,2017,1296,False
54900,Lake Grace,Western Australia,2018,1290,False
54900,Lake Grace,Western Australia,2019,1289,False
54900,Lake Grace,Western Australia,2020,1305,False
54900,Lake Grace,Western Australia,2021,1299,False
54900,Lake Grace,Western Australia,2022,1288,False
54900,Lake Grace,Western Australia,2023,1305,False
54900,Lake Grace,Western Australia,2024,1325,False
54900,Lake Grace,Western Australia,2025,1337,False
54970,Laverton,Western Australia,2001,1207,False
54970,Laverton,Western Australia,2002,1117,False
54970,Laverton,Western Australia,2003,1033,False
54970,Laverton,Western Australia,2004,953,False
54970,Laverton,Western Australia,2005,869,False
54970,Laverton,Western Australia,2006,783,False
54970,Laverton,Western Australia,2007,848,False
54970,Laverton,Western Australia,2008,977,False
54970,Laverton,Western Australia,2009,1072,False
54970,Laverton,Western Australia,2010,1177,False
54970,Laverton,Western Australia,2011,1288,False
54970,Laverton,Western Australia,2012,1410,False
54970,Laverton,Western Australia,2013,1428,False
54970,Laverton,Western Australia,2014,1367,False
54970,Laverton,Western Australia,2015,1299,False
54970,Laverton,Western Australia,2016,1222,False
54970,Laverton,Western Australia,2017,1262,False
54970,Laverton,Western Australia,2018,1302,False
54970,Laverton,Western Australia,2019,1331,False
54970,Laverton,Western Australia,2020,1377,False
54970,Laverton,Western Australia,2021,1432,False
54970,Laverton,Western Australia,2022,1434,False
54970,Laverton,Western Australia,2023,1444,False
54970,Laverton,Western Australia,2024,1451,False
54970,Laverton,Western Australia,2025,1441,False
55040,Leonora,Western Australia,2001,2007,False
55040,Leonora,Western Australia,2002,1914,False
55040,Leonora,Western Australia,2003,1855,False
55040,Leonora,Western Australia,2004,1722,False
55040,Leonora,Western Australia,2005,1599,False
55040,Leonora,Western Australia,2006,1501,False
55040,Leonora,Western Australia,2007,1723,False
55040,Leonora,Western Australia,2008,1892,False
55040,Leonora,Western Australia,2009,2136,False
55040,Leonora,Western Australia,2010,2452,False
55040,Leonora,Western Australia,2011,2628,False
55040,Leonora,Western Australia,2012,2566,False
55040,Leonora,Western Australia,2013,2419,False
55040,Leonora,Western Australia,2014,2122,False
55040,Leonora,Western Australia,2015,1812,False
55040,Leonora,Western Australia,2016,1491,False
55040,Leonora,Western Australia,2017,1536,False
55040,Leonora,Western Australia,2018,1585,False
55040,Leonora,Western Australia,2019,1610,False
55040,Leonora,Western Australia,2020,1661,False
55040,Leonora,Western Australia,2021,1716,False
55040,Leonora,Western Australia,2022,1722,False
55040,Leonora,Western Australia,2023,1737,False
55040,Leonora,Western Australia,2024,1745,False
55040,Leonora,Western Australia,2025,1724,False
55110,Mandurah,Western Australia,2001,48996,False
55110,Mandurah,Western Australia,2002,49601,False
55110,Mandurah,Western Australia,2003,51860,False
55110,Mandurah,Western Australia,2004,54581,False
55110,Mandurah,Western Australia,2005,56719,False
55110,Mandurah,Western Australia,2006,58811,False
55110,Mandurah,Western Australia,2007,61355,False
55110,Mandurah,Western Australia,2008,64940,False
55110,Mandurah,Western Australia,2009,68218,False
55110,Mandurah,Western Australia,2010,69969,False
55110,Mandurah,Western Australia,2011,73440,False
55110,Mandurah,Western Australia,2012,76562,False
55110,Mandurah,Western Australia,2013,79292,False
55110,Mandurah,Western Australia,2014,80927,False
55110,Mandurah,Western Australia,2015,82202,False
55110,Mandurah,Western Australia,2016,83322,False
55110,Mandurah,Western Australia,2017,84912,False
55110,Mandurah,Western Australia,2018,86708,False
55110,Mandurah,Western Australia,2019,88698,False
55110,Mandurah,Western Australia,2020,91112,False
55110,Mandurah,Western Australia,2021,93412,False
55110,Mandurah,Western Australia,2022,95613,False
55110,Mandurah,Western Australia,2023,99517,False
55110,Mandurah,Western Australia,2024,103346,False
55110,Mandurah,Western Australia,2025,106827,False
55180,Manjimup,Western Australia,2001,10351,False
55180,Manjimup,Western Australia,2002,10237,False
55180,Manjimup,Western Australia,2003,10074,False
55180,Manjimup,Western Australia,2004,9953,False
55180,Manjimup,Western Australia,2005,9879,False
55180,Manjimup,Western Australia,2006,9718,False
55180,Manjimup,Western Australia,2007,9625,False
55180,Manjimup,Western Australia,2008,9606,False
55180,Manjimup,Western Australia,2009,9623,False
55180,Manjimup,Western Australia,2010,9564,False
55180,Manjimup,Western Australia,2011,9463,False
55180,Manjimup,Western Australia,2012,9480,False
55180,Manjimup,Western Australia,2013,9482,False
55180,Manjimup,Western Australia,2014,9448,False
55180,Manjimup,Western Australia,2015,9402,False
55180,Manjimup,Western Australia,2016,9341,False
55180,Manjimup,Western Australia,2017,9302,False
55180,Manjimup,Western Australia,2018,9253,False
55180,Manjimup,Western Australia,2019,9258,False
55180,Manjimup,Western Australia,2020,9317,False
55180,Manjimup,Western Australia,2021,9351,False
55180,Manjimup,Western Australia,2022,9410,False
55180,Manjimup,Western Australia,2023,9443,False
55180,Manjimup,Western Australia,2024,9536,False
55180,Manjimup,Western Australia,2025,9621,False
55250,Meekatharra,Western Australia,2001,1458,False
55250,Meekatharra,Western Australia,2002,1413,False
55250,Meekatharra,Western Australia,2003,1374,False
55250,Meekatharra,Western Australia,2004,1354,False
55250,Meekatharra,Western Australia,2005,1285,False
55250,Meekatharra,Western Australia,2006,1225,False
55250,Meekatharra,Western Australia,2007,1242,False
55250,Meekatharra,Western Australia,2008,1270,False
55250,Meekatharra,Western Australia,2009,1321,False
55250,Meekatharra,Western Australia,2010,1359,False
55250,Meekatharra,Western Australia,2011,1424,False
55250,Meekatharra,Western Australia,2012,1437,False
55250,Meekatharra,Western Australia,2013,1426,False
55250,Meekatharra,Western Australia,2014,1335,False
55250,Meekatharra,Western Australia,2015,1224,False
55250,Meekatharra,Western Australia,2016,1110,False
55250,Meekatharra,Western Australia,2017,1118,False
55250,Meekatharra,Western Australia,2018,1128,False
55250,Meekatharra,Western Australia,2019,1167,False
55250,Meekatharra,Western Australia,2020,1213,False
55250,Meekatharra,Western Australia,2021,1287,False
55250,Meekatharra,Western Australia,2022,1295,False
55250,Meekatharra,Western Australia,2023,1298,False
55250,Meekatharra,Western Australia,2024,1292,False
55250,Meekatharra,Western Australia,2025,1292,False
55320,Melville,Western Australia,2001,97202,False
55320,Melville,Western Australia,2002,97184,False
55320,Melville,Western Australia,2003,97002,False
55320,Melville,Western Australia,2004,96776,False
55320,Melville,Western Australia,2005,96699,False
55320,Melville,Western Australia,2006,96778,False
55320,Melville,Western Australia,2007,97911,False
55320,Melville,Western Australia,2008,98607,False
55320,Melville,Western Australia,2009,99882,False
55320,Melville,Western Australia,2010,100764,False
55320,Melville,Western Australia,2011,102135,False
55320,Melville,Western Australia,2012,103569,False
55320,Melville,Western Australia,2013,104319,False
55320,Melville,Western Australia,2014,104073,False
55320,Melville,Western Australia,2015,103522,False
55320,Melville,Western Australia,2016,102342,False
55320,Melville,Western Australia,2017,102569,False
55320,Melville,Western Australia,2018,103153,False
55320,Melville,Western Australia,2019,104340,False
55320,Melville,Western Australia,2020,106124,False
55320,Melville,Western Australia,2021,106823,False
55320,Melville,Western Australia,2022,107553,False
55320,Melville,Western Australia,2023,110811,False
55320,Melville,Western Australia,2024,113872,False
55320,Melville,Western Australia,2025,115945,False
55390,Menzies,Western Australia,2001,350,False
55390,Menzies,Western Australia,2002,336,False
55390,Menzies,Western Australia,2003,309,False
55390,Menzies,Western Australia,2004,282,False
55390,Menzies,Western Australia,2005,260,False
55390,Menzies,Western Australia,2006,237,False
55390,Menzies,Western Australia,2007,269,False
55390,Menzies,Western Australia,2008,308,False
55390,Menzies,Western Australia,2009,351,False
55390,Menzies,Western Australia,2010,378,False
55390,Menzies,Western Australia,2011,402,False
55390,Menzies,Western Australia,2012,450,False
55390,Menzies,Western Australia,2013,486,False
55390,Menzies,Western Australia,2014,499,False
55390,Menzies,Western Australia,2015,510,False
55390,Menzies,Western Australia,2016,518,False
