state,south_australia_related,sa3_code,sa3_name,reporting_year,age_group,num_registered_children,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,interpret_with_caution
VIC,False,20802,Glen Eira,2013-14,5 years,1931,1794,137,92.9,
VIC,False,20803,Kingston,2013-14,5 years,1555,1425,130,91.7,
VIC,False,20804,Stonnington - East,2013-14,5 years,523,487,36,93.1,
VIC,False,20901,Banyule,2013-14,5 years,1531,1432,99,93.5,
VIC,False,20902,Darebin - North,2013-14,5 years,1049,966,83,92,
VIC,False,20903,Nillumbik - Kinglake,2013-14,5 years,874,793,81,90.7,
VIC,False,20904,Whittlesea - Wallan,2013-14,5 years,2854,2681,173,93.9,
VIC,False,21001,Keilor,2013-14,5 years,634,592,42,93.5,
VIC,False,21002,Macedon Ranges,2013-14,5 years,408,377,31,92.4,
VIC,False,21003,Moreland - North,2013-14,5 years,927,848,79,91.4,
VIC,False,21004,Sunbury,2013-14,5 years,507,469,38,92.4,
VIC,False,21005,Tullamarine - Broadmeadows,2013-14,5 years,2404,2238,166,93.1,
VIC,False,21101,Knox,2013-14,5 years,1922,1783,139,92.8,
VIC,False,21102,Manningham - East,2013-14,5 years,330,297,33,90.1,
VIC,False,21103,Maroondah,2013-14,5 years,1434,1324,110,92.3,
VIC,False,21104,Whitehorse - East,2013-14,5 years,805,751,54,93.3,
VIC,False,21105,Yarra Ranges,2013-14,5 years,1954,1784,170,91.3,
VIC,False,21201,Cardinia,2013-14,5 years,1373,1257,116,91.6,
VIC,False,21202,Casey - North,2013-14,5 years,1916,1769,147,92.3,
VIC,False,21203,Casey - South,2013-14,5 years,2530,2367,163,93.6,
VIC,False,21204,Dandenong,2013-14,5 years,2237,2001,236,89.4,
VIC,False,21205,Monash,2013-14,5 years,1872,1704,168,91,
VIC,False,21301,Brimbank,2013-14,5 years,2593,2395,198,92.4,
VIC,False,21302,Hobsons Bay,2013-14,5 years,1207,1137,70,94.2,
VIC,False,21303,Maribyrnong,2013-14,5 years,993,922,71,92.8,
VIC,False,21304,Melton - Bacchus Marsh,2013-14,5 years,2374,2223,151,93.7,
VIC,False,21305,Wyndham,2013-14,5 years,3548,3297,251,92.9,
VIC,False,21401,Frankston,2013-14,5 years,1808,1685,123,93.2,
VIC,False,21402,Mornington Peninsula,2013-14,5 years,1897,1737,160,91.6,
VIC,False,21501,Grampians,2013-14,5 years,714,671,43,94,
VIC,False,21502,Mildura,2013-14,5 years,765,720,45,94.1,
VIC,False,21503,Murray River - Swan Hill,2013-14,5 years,490,448,42,91.4,
VIC,False,21601,Campaspe,2013-14,5 years,506,483,23,95.4,
VIC,False,21602,Moira,2013-14,5 years,403,377,26,93.8,
VIC,False,21603,Shepparton,2013-14,5 years,908,845,63,93.1,
VIC,False,21701,Glenelg - Southern Grampians,2013-14,5 years,396,378,18,95.4,
VIC,False,21702,Warrnambool - Otway Ranges,2013-14,5 years,1194,1107,87,92.7,
QLD,False,30101,Capalaba,2013-14,5 years,994,929,65,93.4,
QLD,False,30102,Cleveland - Stradbroke,2013-14,5 years,1006,929,77,92.3,
QLD,False,30103,Wynnum - Manly,2013-14,5 years,1121,1041,80,92.9,
QLD,False,30201,Bald Hills - Everton Park,2013-14,5 years,541,511,30,94.4,
QLD,False,30202,Chermside,2013-14,5 years,861,794,67,92.2,
QLD,False,30203,Nundah,2013-14,5 years,440,407,33,92.7,
QLD,False,30204,Sandgate,2013-14,5 years,804,732,72,91,
QLD,False,30301,Carindale,2013-14,5 years,633,588,45,92.9,
QLD,False,30302,Holland Park - Yeronga,2013-14,5 years,830,771,59,93,
QLD,False,30303,Mt Gravatt,2013-14,5 years,847,779,68,92,
QLD,False,30304,Nathan,2013-14,5 years,522,488,34,93.5,
QLD,False,30305,Rocklea - Acacia Ridge,2013-14,5 years,882,802,80,91,
QLD,False,30306,Sunnybank,2013-14,5 years,607,549,58,90.5,
QLD,False,30401,Centenary,2013-14,5 years,482,445,37,92.4,
QLD,False,30402,Kenmore - Brookfield - Moggill,2013-14,5 years,596,539,57,90.4,
QLD,False,30403,Sherwood - Indooroopilly,2013-14,5 years,494,453,41,91.7,
QLD,False,30404,The Gap - Enoggera,2013-14,5 years,705,653,52,92.6,
QLD,False,30501,Brisbane Inner,2013-14,5 years,395,346,49,87.7,
QLD,False,30502,Brisbane Inner - East,2013-14,5 years,537,493,44,91.8,
QLD,False,30503,Brisbane Inner - North,2013-14,5 years,838,770,68,91.8,
QLD,False,30504,Brisbane Inner - West,2013-14,5 years,658,599,59,91.1,
QLD,False,30601,Cairns - North,2013-14,5 years,739,677,62,91.7,
QLD,False,30602,Cairns - South,2013-14,5 years,1685,1573,112,93.4,
QLD,False,30603,Innisfail - Cassowary Coast,2013-14,5 years,507,471,36,92.9,
QLD,False,30604,Port Douglas - Daintree,2013-14,5 years,146,139,7,95.2,
QLD,False,30605,Tablelands (East) - Kuranda,2013-14,5 years,495,435,60,88,
QLD,False,30701,Darling Downs (West) - Maranoa,2013-14,5 years,771,732,39,95,
QLD,False,30702,Darling Downs - East,2013-14,5 years,678,642,36,94.7,
QLD,False,30703,Granite Belt,2013-14,5 years,543,506,37,93.2,
QLD,False,30801,Central Highlands (Qld),2013-14,5 years,600,551,49,91.7,
QLD,False,30802,Gladstone - Biloela,2013-14,5 years,1197,1110,87,92.8,
QLD,False,30803,Rockhampton,2013-14,5 years,1640,1536,104,93.7,
QLD,False,30901,Broadbeach - Burleigh,2013-14,5 years,706,624,82,88.4,
QLD,False,30902,Coolangatta,2013-14,5 years,651,582,69,89.4,
QLD,False,30903,Gold Coast - North,2013-14,5 years,680,624,56,91.8,
QLD,False,30904,Gold Coast Hinterland,2013-14,5 years,254,221,33,87.3,
QLD,False,30905,Mudgeeraba - Tallebudgera,2013-14,5 years,458,406,52,88.7,
QLD,False,30906,Nerang,2013-14,5 years,1041,927,114,89.1,
QLD,False,30907,Ormeau - Oxenford,2013-14,5 years,1862,1709,153,91.8,
QLD,False,30908,Robina,2013-14,5 years,582,527,55,90.5,
QLD,False,30909,Southport,2013-14,5 years,675,610,65,90.3,
QLD,False,30910,Surfers Paradise,2013-14,5 years,321,280,41,87.2,
QLD,False,31001,Forest Lake - Oxley,2013-14,5 years,1100,1013,87,92.1,
QLD,False,31002,Ipswich Hinterland,2013-14,5 years,892,844,48,94.6,
QLD,False,31003,Ipswich Inner,2013-14,5 years,1559,1478,81,94.8,
QLD,False,31004,Springfield - Redbank,2013-14,5 years,1538,1410,128,91.7,
QLD,False,31101,Beaudesert,2013-14,5 years,186,177,9,95.2,
QLD,False,31102,Beenleigh,2013-14,5 years,650,601,49,92.4,
QLD,False,31103,Browns Plains,2013-14,5 years,1548,1426,122,92.1,
QLD,False,31104,Jimboomba,2013-14,5 years,633,597,36,94.3,
QLD,False,31105,Loganlea - Carbrook,2013-14,5 years,831,768,63,92.4,
QLD,False,31106,Springwood - Kingston,2013-14,5 years,1359,1224,135,90.1,
QLD,False,31201,Bowen Basin - North,2013-14,5 years,653,610,43,93.5,
QLD,False,31202,Mackay,2013-14,5 years,1742,1628,114,93.4,
QLD,False,31203,Whitsunday,2013-14,5 years,281,267,14,95,
QLD,False,31301,Bribie - Beachmere,2013-14,5 years,367,340,27,92.8,
QLD,False,31302,Caboolture,2013-14,5 years,1050,983,67,93.6,
QLD,False,31303,Caboolture Hinterland,2013-14,5 years,153,146,7,95,
QLD,False,31304,Narangba - Burpengary,2013-14,5 years,1098,1030,68,93.8,
QLD,False,31305,Redcliffe,2013-14,5 years,748,697,51,93.2,
QLD,False,31401,Hills District,2013-14,5 years,1268,1191,77,93.9,
QLD,False,31402,North Lakes,2013-14,5 years,1034,960,74,92.8,
QLD,False,31403,Strathpine,2013-14,5 years,628,597,31,95.1,
QLD,False,31501,Far North,2013-14,5 years,563,539,24,95.8,
QLD,False,31502,Outback - North,2013-14,5 years,622,576,46,92.7,
QLD,False,31503,Outback - South,2013-14,5 years,299,289,10,96.6,
QLD,False,31601,Buderim,2013-14,5 years,606,536,70,88.4,
QLD,False,31602,Caloundra,2013-14,5 years,935,854,81,91.3,
QLD,False,31603,Maroochy,2013-14,5 years,706,622,84,88.1,
QLD,False,31604,Nambour - Pomona,2013-14,5 years,828,712,116,86,
QLD,False,31605,Noosa,2013-14,5 years,436,392,44,89.9,
QLD,False,31606,Sunshine Coast Hinterland,2013-14,5 years,631,562,69,89,
QLD,False,31701,Toowoomba,2013-14,5 years,2123,1957,166,92.2,
QLD,False,31801,Charters Towers - Ayr - Ingham,2013-14,5 years,550,517,33,94,
QLD,False,31802,Townsville,2013-14,5 years,2786,2596,190,93.2,
QLD,False,31901,Bundaberg,2013-14,5 years,1187,1126,61,94.8,
QLD,False,31902,Burnett,2013-14,5 years,678,620,58,91.4,
QLD,False,31903,Gympie - Cooloola,2013-14,5 years,650,594,56,91.3,
QLD,False,31904,Hervey Bay,2013-14,5 years,658,621,37,94.4,
QLD,False,31905,Maryborough,2013-14,5 years,577,540,37,93.6,
SA,True,40101,Adelaide City,2013-14,5 years,115,87,28,75.5,
SA,True,40102,Adelaide Hills,2013-14,5 years,912,826,86,90.6,
SA,True,40103,Burnside,2013-14,5 years,424,370,54,87.1,
SA,True,40104,Campbelltown (SA),2013-14,5 years,559,491,68,87.8,
SA,True,40105,Norwood - Payneham - St Peters,2013-14,5 years,348,305,43,87.6,
SA,True,40106,Prospect - Walkerville,2013-14,5 years,331,303,28,91.6,
SA,True,40107,Unley,2013-14,5 years,446,400,46,89.6,
SA,True,40201,Gawler - Two Wells,2013-14,5 years,429,388,41,90.5,
SA,True,40202,Playford,2013-14,5 years,1419,1281,138,90.3,
SA,True,40203,Port Adelaide - East,2013-14,5 years,807,724,83,89.7,
SA,True,40204,Salisbury,2013-14,5 years,1898,1753,145,92.4,
SA,True,40205,Tea Tree Gully,2013-14,5 years,1097,1016,81,92.6,
SA,True,40301,Holdfast Bay,2013-14,5 years,344,296,48,86.2,
SA,True,40302,Marion,2013-14,5 years,960,874,86,91,
SA,True,40303,Mitcham,2013-14,5 years,773,706,67,91.3,
SA,True,40304,Onkaparinga,2013-14,5 years,2245,2045,200,91.1,
SA,True,40401,Charles Sturt,2013-14,5 years,1184,1068,116,90.2,
SA,True,40402,Port Adelaide - West,2013-14,5 years,698,635,63,91,
SA,True,40403,West Torrens,2013-14,5 years,638,563,75,88.3,
SA,True,40501,Barossa,2013-14,5 years,430,403,27,93.6,
SA,True,40502,Lower North,2013-14,5 years,286,270,16,94.5,
SA,True,40503,Mid North,2013-14,5 years,339,322,17,94.9,
SA,True,40504,Yorke Peninsula,2013-14,5 years,299,280,19,93.6,
SA,True,40601,Eyre Peninsula and South West,2013-14,5 years,793,739,54,93.2,
SA,True,40602,Outback - North and East,2013-14,5 years,355,308,47,86.8,
SA,True,40701,Fleurieu - Kangaroo Island,2013-14,5 years,501,455,46,90.7,
SA,True,40702,Limestone Coast,2013-14,5 years,890,836,54,94,
SA,True,40703,Murray and Mallee,2013-14,5 years,837,788,49,94.2,
WA,False,50101,Augusta - Margaret River - Busselton,2013-14,5 years,688,589,99,85.6,
WA,False,50102,Bunbury,2013-14,5 years,1480,1360,120,91.9,
WA,False,50103,Manjimup,2013-14,5 years,276,254,22,92,
WA,False,50201,Mandurah,2013-14,5 years,1288,1121,167,87,
WA,False,50301,Cottesloe - Claremont,2013-14,5 years,780,682,98,87.4,
WA,False,50302,Perth City,2013-14,5 years,1111,984,127,88.5,
WA,False,50401,Bayswater - Bassendean,2013-14,5 years,966,860,106,89,
WA,False,50402,Mundaring,2013-14,5 years,558,477,81,85.5,
WA,False,50403,Swan,2013-14,5 years,1803,1618,185,89.8,
WA,False,50501,Joondalup,2013-14,5 years,2183,1971,212,90.2,
WA,False,50502,Stirling,2013-14,5 years,2357,2114,243,89.7,
WA,False,50503,Wanneroo,2013-14,5 years,2995,2665,330,89,
WA,False,50601,Armadale,2013-14,5 years,1114,1000,114,89.8,
WA,False,50602,Belmont - Victoria Park,2013-14,5 years,835,735,100,88,
WA,False,50603,Canning,2013-14,5 years,1165,1035,130,88.9,
WA,False,50604,Gosnells,2013-14,5 years,1643,1473,170,89.6,
WA,False,50605,Kalamunda,2013-14,5 years,737,653,84,88.6,
WA,False,50606,Serpentine - Jarrahdale,2013-14,5 years,357,330,27,92.4,
WA,False,50607,South Perth,2013-14,5 years,456,398,58,87.3,
WA,False,50701,Cockburn,2013-14,5 years,1470,1318,152,89.7,
WA,False,50702,Fremantle,2013-14,5 years,400,349,51,87.2,
WA,False,50703,Kwinana,2013-14,5 years,578,514,64,88.9,
WA,False,50704,Melville,2013-14,5 years,1178,1041,137,88.4,
WA,False,50705,Rockingham,2013-14,5 years,1983,1767,216,89.1,
WA,False,50801,Esperance,2013-14,5 years,257,245,12,95.3,
WA,False,50802,Gascoyne,2013-14,5 years,NP,NP,NP,97,
WA,False,50803,Goldfields,2013-14,5 years,678,606,72,89.4,
WA,False,50804,Kimberley,2013-14,5 years,648,619,29,95.5,
WA,False,50805,Mid West,2013-14,5 years,871,813,58,93.4,
WA,False,50806,Pilbara,2013-14,5 years,860,807,53,93.8,
WA,False,50901,Albany,2013-14,5 years,736,670,66,91,
WA,False,50902,Wheat Belt - North,2013-14,5 years,685,643,42,93.9,
WA,False,50903,Wheat Belt - South,2013-14,5 years,310,296,14,95.4,
TAS,False,60101,Brighton,2013-14,5 years,275,251,24,91.5,
TAS,False,60102,Hobart - North East,2013-14,5 years,698,648,50,92.8,
TAS,False,60103,Hobart - North West,2013-14,5 years,693,649,44,93.7,
TAS,False,60104,Hobart - South and West,2013-14,5 years,446,411,35,92.3,
TAS,False,60105,Hobart Inner,2013-14,5 years,526,494,32,93.9,
TAS,False,60106,Sorell - Dodges Ferry,2013-14,5 years,205,195,10,95.1,
TAS,False,60201,Launceston,2013-14,5 years,1085,1016,69,93.6,
TAS,False,60202,Meander Valley - West Tamar,2013-14,5 years,254,234,20,91.9,
TAS,False,60203,North East,2013-14,5 years,432,396,36,91.6,
TAS,False,60301,Central Highlands (Tas.),2013-14,5 years,174,158,16,91.2,
TAS,False,60302,Huon - Bruny Island,2013-14,5 years,231,201,30,87.2,
TAS,False,60303,South East Coast,2013-14,5 years,61,52,9,85,#
TAS,False,60401,Burnie - Ulverstone,2013-14,5 years,602,570,32,94.6,
TAS,False,60402,Devonport,2013-14,5 years,618,564,54,91.3,
TAS,False,60403,West Coast,2013-14,5 years,222,207,15,93.3,
NT,False,70101,Darwin City,2013-14,5 years,280,242,38,86.7,
NT,False,70102,Darwin Suburbs,2013-14,5 years,831,734,97,88.3,
NT,False,70103,Litchfield,2013-14,5 years,293,275,18,93.6,
NT,False,70104,Palmerston,2013-14,5 years,600,557,43,92.7,
NT,False,70201,Alice Springs,2013-14,5 years,603,542,61,90,
NT,False,70202,Barkly,2013-14,5 years,NP,NP,NP,94,#
NT,False,70203,Daly - Tiwi - West Arnhem,2013-14,5 years,216,203,13,94.2,
NT,False,70204,East Arnhem,2013-14,5 years,260,244,16,94,
NT,False,70205,Katherine,2013-14,5 years,365,351,14,96.4,
ACT,False,80101,Belconnen,2013-14,5 years,1285,1195,90,93,
ACT,False,80102,Cotter - Namadgi,2013-14,5 years,NP,NP,NP,NP,
ACT,False,80103,Fyshwick - Pialligo - Hume,2013-14,5 years,NP,NP,NP,NP,
ACT,False,80104,Gungahlin,2013-14,5 years,1049,981,68,93.5,
ACT,False,80105,North Canberra,2013-14,5 years,539,490,49,91.1,
ACT,False,80106,South Canberra,2013-14,5 years,293,262,31,89.4,
ACT,False,80107,Tuggeranong,2013-14,5 years,1229,1149,80,93.5,
ACT,False,80108,Weston Creek,2013-14,5 years,335,315,20,94.1,
ACT,False,80109,Woden,2013-14,5 years,413,373,40,90.3,
OTH,False,90101,Christmas Island,2013-14,5 years,NP,NP,NP,NP,
OTH,False,90102,Cocos (Keeling) Islands,2013-14,5 years,NP,NP,NP,NP,
OTH,False,90103,Jervis Bay,2013-14,5 years,NP,NP,NP,NP,
NSW,False,10101,Goulburn - Yass,2012-13,1 year,858,799,59,93.2,
NSW,False,10102,Queanbeyan,2012-13,1 year,717,677,40,94.5,
NSW,False,10103,Snowy Mountains,2012-13,1 year,201,190,11,94.6,
NSW,False,10104,South Coast,2012-13,1 year,670,577,93,86.1,
NSW,False,10201,Gosford,2012-13,1 year,1975,1811,164,91.7,
NSW,False,10202,Wyong,2012-13,1 year,2076,1956,120,94.2,
NSW,False,10301,Bathurst,2012-13,1 year,565,532,33,94.1,
NSW,False,10302,Lachlan Valley,2012-13,1 year,760,687,73,90.4,
NSW,False,10303,Lithgow - Mudgee,2012-13,1 year,586,534,52,91.2,
NSW,False,10304,Orange,2012-13,1 year,855,790,65,92.3,
NSW,False,10401,Clarence Valley,2012-13,1 year,525,471,54,89.7,
NSW,False,10402,Coffs Harbour,2012-13,1 year,1025,903,122,88.1,
NSW,False,10501,Bourke - Cobar - Coonamble,2012-13,1 year,432,378,54,87.5,
NSW,False,10502,Broken Hill and Far West,2012-13,1 year,254,225,29,88.9,
NSW,False,10503,Dubbo,2012-13,1 year,1027,916,111,89.2,
NSW,False,10601,Lower Hunter,2012-13,1 year,1250,1179,71,94.3,
NSW,False,10602,Maitland,2012-13,1 year,1031,969,62,93.9,
NSW,False,10603,Port Stephens,2012-13,1 year,840,785,55,93.4,
NSW,False,10604,Upper Hunter,2012-13,1 year,488,462,26,94.7,
NSW,False,10701,Dapto - Port Kembla,2012-13,1 year,999,912,87,91.3,
NSW,False,10702,Illawarra Catchment Reserve,2012-13,1 year,NP,NP,NP,NP,
NSW,False,10703,Kiama - Shellharbour,2012-13,1 year,1052,965,87,91.7,
NSW,False,10704,Wollongong,2012-13,1 year,1526,1407,119,92.2,
NSW,False,10801,Great Lakes,2012-13,1 year,266,245,21,92.1,
NSW,False,10802,Kempsey - Nambucca,2012-13,1 year,569,480,89,84.5,
NSW,False,10803,Lord Howe Island,2012-13,1 year,NP,NP,NP,NP,
NSW,False,10804,Port Macquarie,2012-13,1 year,813,744,69,91.6,
NSW,False,10805,Taree - Gloucester,2012-13,1 year,601,555,46,92.4,
NSW,False,10901,Albury,2012-13,1 year,700,653,47,93.2,
NSW,False,10902,Lower Murray,2012-13,1 year,138,126,12,91.3,
NSW,False,10903,Upper Murray exc. Albury,2012-13,1 year,466,432,34,92.6,
NSW,False,11001,Armidale,2012-13,1 year,429,389,40,90.7,
NSW,False,11002,Inverell - Tenterfield,2012-13,1 year,516,480,36,93.1,
NSW,False,11003,Moree - Narrabri,2012-13,1 year,476,426,50,89.6,
NSW,False,11004,Tamworth - Gunnedah,2012-13,1 year,1138,1057,81,92.9,
NSW,False,11101,Lake Macquarie - East,2012-13,1 year,1551,1451,100,93.6,
NSW,False,11102,Lake Macquarie - West,2012-13,1 year,916,854,62,93.2,
NSW,False,11103,Newcastle,2012-13,1 year,2096,1950,146,93,
NSW,False,11201,Richmond Valley - Coastal,2012-13,1 year,824,657,167,79.7,
NSW,False,11202,Richmond Valley - Hinterland,2012-13,1 year,929,776,153,83.5,
NSW,False,11203,Tweed Valley,2012-13,1 year,953,822,131,86.2,
NSW,False,11301,Griffith - Murrumbidgee (West),2012-13,1 year,659,598,61,90.6,
NSW,False,11302,Tumut - Tumbarumba,2012-13,1 year,190,174,16,91.6,
NSW,False,11303,Wagga Wagga,2012-13,1 year,1222,1131,91,92.6,
NSW,False,11401,Shoalhaven,2012-13,1 year,1020,927,93,90.9,
NSW,False,11402,Southern Highlands,2012-13,1 year,458,418,40,91.3,
NSW,False,11501,Baulkham Hills,2012-13,1 year,1672,1550,122,92.7,
NSW,False,11502,Dural - Wisemans Ferry,2012-13,1 year,254,234,20,92,
NSW,False,11503,Hawkesbury,2012-13,1 year,294,269,25,91.4,
NSW,False,11504,Rouse Hill - McGraths Hill,2012-13,1 year,421,395,26,93.8,
NSW,False,11601,Blacktown,2012-13,1 year,2135,1979,156,92.7,
NSW,False,11602,Blacktown - North,2012-13,1 year,1354,1269,85,93.7,
NSW,False,11603,Mount Druitt,2012-13,1 year,1970,1714,256,87,
NSW,False,11701,Botany,2012-13,1 year,580,514,66,88.6,
NSW,False,11702,Marrickville - Sydenham - Petersham,2012-13,1 year,749,688,61,91.9,
NSW,False,11703,Sydney Inner City,2012-13,1 year,1936,1692,244,87.4,
NSW,False,11801,Eastern Suburbs - North,2012-13,1 year,1693,1494,199,88.2,
NSW,False,11802,Eastern Suburbs - South,2012-13,1 year,1816,1634,182,89.9,
NSW,False,11901,Bankstown,2012-13,1 year,2727,2439,288,89.4,
NSW,False,11902,Canterbury,2012-13,1 year,2262,2018,244,89.2,
NSW,False,11903,Hurstville,2012-13,1 year,1588,1421,167,89.5,
NSW,False,11904,Kogarah - Rockdale,2012-13,1 year,1947,1760,187,90.4,
NSW,False,12001,Canada Bay,2012-13,1 year,1163,1076,87,92.5,
NSW,False,12002,Leichhardt,2012-13,1 year,1026,936,90,91.2,
NSW,False,12003,Strathfield - Burwood - Ashfield,2012-13,1 year,1817,1654,163,91,
NSW,False,12101,Chatswood - Lane Cove,2012-13,1 year,1456,1323,133,90.9,
NSW,False,12102,Hornsby,2012-13,1 year,1074,1012,62,94.3,
NSW,False,12103,Ku-ring-gai,2012-13,1 year,1007,890,117,88.4,
NSW,False,12104,North Sydney - Mosman,2012-13,1 year,1317,1168,149,88.7,
NSW,False,12201,Manly,2012-13,1 year,659,602,57,91.4,
NSW,False,12202,Pittwater,2012-13,1 year,742,649,93,87.5,
NSW,False,12203,Warringah,2012-13,1 year,1995,1820,175,91.2,
NSW,False,12301,Camden,2012-13,1 year,851,807,44,94.8,
NSW,False,12302,Campbelltown (NSW),2012-13,1 year,2401,2126,275,88.6,
NSW,False,12303,Wollondilly,2012-13,1 year,502,467,35,92.8,
NSW,False,12401,Blue Mountains,2012-13,1 year,892,792,100,88.8,
NSW,False,12402,Blue Mountains - South,2012-13,1 year,NP,NP,NP,NP,
NSW,False,12403,Penrith,2012-13,1 year,1991,1842,149,92.5,
NSW,False,12404,Richmond - Windsor,2012-13,1 year,541,504,37,93.1,
NSW,False,12405,St Marys,2012-13,1 year,912,834,78,91.4,
NSW,False,12501,Auburn,2012-13,1 year,1546,1333,213,86.2,
NSW,False,12502,Carlingford,2012-13,1 year,794,736,58,92.7,
NSW,False,12503,Merrylands - Guildford,2012-13,1 year,2695,2397,298,89,
NSW,False,12504,Parramatta,2012-13,1 year,2206,1979,227,89.7,
NSW,False,12601,Pennant Hills - Epping,2012-13,1 year,475,428,47,90.2,
NSW,False,12602,Ryde - Hunters Hill,2012-13,1 year,1615,1462,153,90.5,
NSW,False,12701,Bringelly - Green Valley,2012-13,1 year,1284,1168,116,90.9,
NSW,False,12702,Fairfield,2012-13,1 year,2637,2408,229,91.3,
NSW,False,12703,Liverpool,2012-13,1 year,1897,1699,198,89.6,
NSW,False,12801,Cronulla - Miranda - Caringbah,2012-13,1 year,1419,1323,96,93.3,
NSW,False,12802,Sutherland - Menai - Heathcote,2012-13,1 year,1474,1384,90,93.8,
VIC,False,20101,Ballarat,2012-13,1 year,1303,1206,97,92.6,
VIC,False,20102,Creswick - Daylesford - Ballan,2012-13,1 year,307,274,33,89.3,
VIC,False,20103,Maryborough - Pyrenees,2012-13,1 year,271,254,17,93.9,
VIC,False,20201,Bendigo,2012-13,1 year,1217,1101,116,90.4,
VIC,False,20202,Heathcote - Castlemaine - Kyneton,2012-13,1 year,468,413,55,88.3,
VIC,False,20203,Loddon - Elmore,2012-13,1 year,113,99,14,88.3,
VIC,False,20301,Barwon - West,2012-13,1 year,198,185,13,93.6,
VIC,False,20302,Geelong,2012-13,1 year,2300,2141,159,93.1,
VIC,False,20303,Surf Coast - Bellarine Peninsula,2012-13,1 year,760,712,48,93.6,
VIC,False,20401,Upper Goulburn Valley,2012-13,1 year,573,531,42,92.6,
VIC,False,20402,Wangaratta - Benalla,2012-13,1 year,494,458,36,92.7,
VIC,False,20403,Wodonga - Alpine,2012-13,1 year,814,776,38,95.4,
VIC,False,20501,Baw Baw,2012-13,1 year,561,514,47,91.8,
VIC,False,20502,Gippsland - East,2012-13,1 year,443,413,30,93.2,
