table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,41
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3800
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,917
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,653
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,886
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,241
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,332
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,101
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,65
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,34
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3229
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,185
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,176
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,300
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,83
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,112
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,27
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,16
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,904
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NSW,5244
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Vic,4958
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Qld,5080
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,WA,1492
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,SA,1814
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Tas,642
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,ACT,325
