jurisdiction,category,financial_year,financial_year_start,emissions_gg_co2e,notation_key,notation_meaning
Tas,1.  Solid fuels,2003-04,2003,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2004-05,2004,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2005-06,2005,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2006-07,2006,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2007-08,2007,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2008-09,2008,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2009-10,2009,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2010-11,2010,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2011-12,2011,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2012-13,2012,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2013-14,2013,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2014-15,2014,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2015-16,2015,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2016-17,2016,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2017-18,2017,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2018-19,2018,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2019-20,2019,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2020-21,2020,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2021-22,2021,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2022-23,2022,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,1.  Solid fuels,2023-24,2023,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1989-90,1989,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1990-91,1990,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1991-92,1991,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1992-93,1992,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1993-94,1993,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1994-95,1994,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1995-96,1995,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1996-97,1996,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1997-98,1997,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1998-99,1998,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,1999-00,1999,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2000-01,2000,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2001-02,2001,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2002-03,2002,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2003-04,2003,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2004-05,2004,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2005-06,2005,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2006-07,2006,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2007-08,2007,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2008-09,2008,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2009-10,2009,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2010-11,2010,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2011-12,2011,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2012-13,2012,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2013-14,2013,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2014-15,2014,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2015-16,2015,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2016-17,2016,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2017-18,2017,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2018-19,2018,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2019-20,2019,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2020-21,2020,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2021-22,2021,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2022-23,2022,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,2.  Oil and natural gas and other emissions from energy production,2023-24,2023,,C,Confidential (aggregated to avoid disclosing confidential information)
Tas,C. CO₂ transport and storage,1989-90,1989,,NO,Not occurring
Tas,C. CO₂ transport and storage,1990-91,1990,,NO,Not occurring
Tas,C. CO₂ transport and storage,1991-92,1991,,NO,Not occurring
Tas,C. CO₂ transport and storage,1992-93,1992,,NO,Not occurring
Tas,C. CO₂ transport and storage,1993-94,1993,,NO,Not occurring
Tas,C. CO₂ transport and storage,1994-95,1994,,NO,Not occurring
Tas,C. CO₂ transport and storage,1995-96,1995,,NO,Not occurring
Tas,C. CO₂ transport and storage,1996-97,1996,,NO,Not occurring
Tas,C. CO₂ transport and storage,1997-98,1997,,NO,Not occurring
Tas,C. CO₂ transport and storage,1998-99,1998,,NO,Not occurring
Tas,C. CO₂ transport and storage,1999-00,1999,,NO,Not occurring
Tas,C. CO₂ transport and storage,2000-01,2000,,NO,Not occurring
Tas,C. CO₂ transport and storage,2001-02,2001,,NO,Not occurring
Tas,C. CO₂ transport and storage,2002-03,2002,,NO,Not occurring
Tas,C. CO₂ transport and storage,2003-04,2003,,NO,Not occurring
Tas,C. CO₂ transport and storage,2004-05,2004,,NO,Not occurring
Tas,C. CO₂ transport and storage,2005-06,2005,,NO,Not occurring
Tas,C. CO₂ transport and storage,2006-07,2006,,NO,Not occurring
Tas,C. CO₂ transport and storage,2007-08,2007,,NO,Not occurring
Tas,C. CO₂ transport and storage,2008-09,2008,,NO,Not occurring
Tas,C. CO₂ transport and storage,2009-10,2009,,NO,Not occurring
Tas,C. CO₂ transport and storage,2010-11,2010,,NO,Not occurring
Tas,C. CO₂ transport and storage,2011-12,2011,,NO,Not occurring
Tas,C. CO₂ transport and storage,2012-13,2012,,NO,Not occurring
Tas,C. CO₂ transport and storage,2013-14,2013,,NO,Not occurring
Tas,C. CO₂ transport and storage,2014-15,2014,,NO,Not occurring
Tas,C. CO₂ transport and storage,2015-16,2015,,NO,Not occurring
Tas,C. CO₂ transport and storage,2016-17,2016,,NO,Not occurring
Tas,C. CO₂ transport and storage,2017-18,2017,,NO,Not occurring
Tas,C. CO₂ transport and storage,2018-19,2018,,NO,Not occurring
Tas,C. CO₂ transport and storage,2019-20,2019,,NO,Not occurring
Tas,C. CO₂ transport and storage,2020-21,2020,,NO,Not occurring
Tas,C. CO₂ transport and storage,2021-22,2021,,NO,Not occurring
Tas,C. CO₂ transport and storage,2022-23,2022,,NO,Not occurring
Tas,C. CO₂ transport and storage,2023-24,2023,,NO,Not occurring
Tas,2.  Industrial Processes,1989-90,1989,1417.4113118378432,,
Tas,2.  Industrial Processes,1990-91,1990,1302.25683623368,,
Tas,2.  Industrial Processes,1991-92,1991,1232.0637665969766,,
Tas,2.  Industrial Processes,1992-93,1992,1178.9956909041603,,
Tas,2.  Industrial Processes,1993-94,1993,1211.8449130360598,,
Tas,2.  Industrial Processes,1994-95,1994,1112.134675480166,,
Tas,2.  Industrial Processes,1995-96,1995,1061.6920546462777,,
Tas,2.  Industrial Processes,1996-97,1996,1067.4961047757902,,
Tas,2.  Industrial Processes,1997-98,1997,1130.5925800881041,,
Tas,2.  Industrial Processes,1998-99,1998,1111.3685109357216,,
Tas,2.  Industrial Processes,1999-00,1999,1162.7018394944607,,
Tas,2.  Industrial Processes,2000-01,2000,1239.1954599789904,,
Tas,2.  Industrial Processes,2001-02,2001,1239.5339181765896,,
Tas,2.  Industrial Processes,2002-03,2002,1324.7671439923824,,
Tas,2.  Industrial Processes,2003-04,2003,1382.2972016883773,,
Tas,2.  Industrial Processes,2004-05,2004,1464.7500930492272,,
Tas,2.  Industrial Processes,2005-06,2005,1470.9422404184643,,
Tas,2.  Industrial Processes,2006-07,2006,1519.902187598782,,
Tas,2.  Industrial Processes,2007-08,2007,1590.9868099876114,,
Tas,2.  Industrial Processes,2008-09,2008,1436.9031833821032,,
Tas,2.  Industrial Processes,2009-10,2009,1448.0294147418247,,
Tas,2.  Industrial Processes,2010-11,2010,1510.1100750386145,,
Tas,2.  Industrial Processes,2011-12,2011,1450.8566814082537,,
Tas,2.  Industrial Processes,2012-13,2012,1570.015628352959,,
Tas,2.  Industrial Processes,2013-14,2013,1608.2671155472221,,
Tas,2.  Industrial Processes,2014-15,2014,1721.4639937193056,,
Tas,2.  Industrial Processes,2015-16,2015,1573.1219440668613,,
Tas,2.  Industrial Processes,2016-17,2016,1718.746954647772,,
Tas,2.  Industrial Processes,2017-18,2017,1688.4295415684667,,
Tas,2.  Industrial Processes,2018-19,2018,1734.5440443364203,,
Tas,2.  Industrial Processes,2019-20,2019,1526.8654960405977,,
Tas,2.  Industrial Processes,2020-21,2020,1558.6598104465222,,
Tas,2.  Industrial Processes,2021-22,2021,1584.981806123383,,
Tas,2.  Industrial Processes,2022-23,2022,1612.6003645218725,,
Tas,2.  Industrial Processes,2023-24,2023,1390.3771671546492,,
Tas,A.  Mineral industry,1989-90,1989,576.8938574886525,,
Tas,A.  Mineral industry,1990-91,1990,533.8399195696301,,
Tas,A.  Mineral industry,1991-92,1991,494.87688071877204,,
Tas,A.  Mineral industry,1992-93,1992,509.5021157684367,,
Tas,A.  Mineral industry,1993-94,1993,584.060910280474,,
Tas,A.  Mineral industry,1994-95,1994,561.6101953018241,,
Tas,A.  Mineral industry,1995-96,1995,546.1198320637069,,
Tas,A.  Mineral industry,1996-97,1996,536.6637776406471,,
Tas,A.  Mineral industry,1997-98,1997,587.9597296979223,,
Tas,A.  Mineral industry,1998-99,1998,597.7923142619729,,
Tas,A.  Mineral industry,1999-00,1999,610.8374098507122,,
Tas,A.  Mineral industry,2000-01,2000,602.9058299402814,,
Tas,A.  Mineral industry,2001-02,2001,596.8707398423177,,
Tas,A.  Mineral industry,2002-03,2002,615.9762435696933,,
Tas,A.  Mineral industry,2003-04,2003,610.0745261819762,,
Tas,A.  Mineral industry,2004-05,2004,625.2466422433602,,
Tas,A.  Mineral industry,2005-06,2005,660.7229992759463,,
Tas,A.  Mineral industry,2006-07,2006,611.1015243808649,,
Tas,A.  Mineral industry,2007-08,2007,648.3822805341542,,
Tas,A.  Mineral industry,2008-09,2008,652.9243779833986,,
Tas,A.  Mineral industry,2009-10,2009,648.9810826127779,,
Tas,A.  Mineral industry,2010-11,2010,631.8461060039297,,
Tas,A.  Mineral industry,2011-12,2011,685.1512972270298,,
Tas,A.  Mineral industry,2012-13,2012,643.8193724434893,,
Tas,A.  Mineral industry,2013-14,2013,650.8283466784075,,
Tas,A.  Mineral industry,2014-15,2014,711.1487125053894,,
Tas,A.  Mineral industry,2015-16,2015,672.1695967530887,,
Tas,A.  Mineral industry,2016-17,2016,720.4858651722052,,
Tas,A.  Mineral industry,2017-18,2017,648.5259134215424,,
Tas,A.  Mineral industry,2018-19,2018,715.9328605142254,,
Tas,A.  Mineral industry,2019-20,2019,647.0075892281367,,
Tas,A.  Mineral industry,2020-21,2020,701.2074425315445,,
Tas,A.  Mineral industry,2021-22,2021,631.9949185387501,,
Tas,A.  Mineral industry,2022-23,2022,674.9477371087206,,
Tas,A.  Mineral industry,2023-24,2023,632.8541887367801,,
Tas,B.  Chemical industry,1989-90,1989,35.08521111225141,,
Tas,B.  Chemical industry,1990-91,1990,35.04893276861871,,
Tas,B.  Chemical industry,1991-92,1991,33.09012613037216,,
Tas,B.  Chemical industry,1992-93,1992,43.99947583589041,,
Tas,B.  Chemical industry,1993-94,1993,25.567605194230616,,
Tas,B.  Chemical industry,1994-95,1994,22.65854984451013,,
Tas,B.  Chemical industry,1995-96,1995,2.8892267894826387,,
Tas,B.  Chemical industry,1996-97,1996,3.2266183938070383,,
Tas,B.  Chemical industry,1997-98,1997,3.617431768681614,,
Tas,B.  Chemical industry,1998-99,1998,3.978636479026979,,
Tas,B.  Chemical industry,1999-00,1999,4.2339893382155545,,
Tas,B.  Chemical industry,2000-01,2000,4.663190453377868,,
Tas,B.  Chemical industry,2001-02,2001,4.169533737667501,,
Tas,B.  Chemical industry,2002-03,2002,5.790827192978746,,
Tas,B.  Chemical industry,2003-04,2003,5.760610071646828,,
Tas,B.  Chemical industry,2004-05,2004,4.416749927147125,,
Tas,B.  Chemical industry,2005-06,2005,5.1830157975638596,,
Tas,B.  Chemical industry,2006-07,2006,4.812648154996744,,
Tas,B.  Chemical industry,2007-08,2007,5.991430609476596,,
Tas,B.  Chemical industry,2008-09,2008,5.939714637877657,,
Tas,B.  Chemical industry,2009-10,2009,5.9927968539687155,,
Tas,B.  Chemical industry,2010-11,2010,6.023841573711708,,
Tas,B.  Chemical industry,2011-12,2011,6.02667988078988,,
Tas,B.  Chemical industry,2012-13,2012,6.032650925141052,,
Tas,B.  Chemical industry,2013-14,2013,6.049021243973662,,
Tas,B.  Chemical industry,2014-15,2014,6.066639946832355,,
Tas,B.  Chemical industry,2015-16,2015,6.09486991391276,,
Tas,B.  Chemical industry,2016-17,2016,6.152531123268481,,
Tas,B.  Chemical industry,2017-18,2017,6.221875322755101,,
Tas,B.  Chemical industry,2018-19,2018,6.2958008560732965,,
Tas,B.  Chemical industry,2019-20,2019,6.368890207638168,,
Tas,B.  Chemical industry,2020-21,2020,6.710970985200726,,
Tas,B.  Chemical industry,2021-22,2021,6.724868090396755,,
Tas,B.  Chemical industry,2022-23,2022,6.744335814878987,,
