category_code,category,postcode,period,period_type,metric_text,value
SGU-Battery,Small Generation Unit - Battery,2208,all-time,grand_total,usable capacity in kWh,6250.148
SGU-Battery,Small Generation Unit - Battery,2209,all-time,grand_total,usable capacity in kWh,9365.695
SGU-Battery,Small Generation Unit - Battery,2210,all-time,grand_total,usable capacity in kWh,16847.256
SGU-Battery,Small Generation Unit - Battery,2211,all-time,grand_total,usable capacity in kWh,11100.572
SGU-Battery,Small Generation Unit - Battery,2212,all-time,grand_total,usable capacity in kWh,10670.919
SGU-Battery,Small Generation Unit - Battery,2213,all-time,grand_total,usable capacity in kWh,16332.804000000002
SGU-Battery,Small Generation Unit - Battery,2214,all-time,grand_total,usable capacity in kWh,2691.949
SGU-Battery,Small Generation Unit - Battery,2216,all-time,grand_total,usable capacity in kWh,7035.224
SGU-Battery,Small Generation Unit - Battery,2217,all-time,grand_total,usable capacity in kWh,7944.748
SGU-Battery,Small Generation Unit - Battery,2218,all-time,grand_total,usable capacity in kWh,5369.242
SGU-Battery,Small Generation Unit - Battery,2219,all-time,grand_total,usable capacity in kWh,5708.538
SGU-Battery,Small Generation Unit - Battery,2220,all-time,grand_total,usable capacity in kWh,13471.647999999997
SGU-Battery,Small Generation Unit - Battery,2221,all-time,grand_total,usable capacity in kWh,12418.013
SGU-Battery,Small Generation Unit - Battery,2222,all-time,grand_total,usable capacity in kWh,4505.558000000001
SGU-Battery,Small Generation Unit - Battery,2223,all-time,grand_total,usable capacity in kWh,12045.609000000002
SGU-Battery,Small Generation Unit - Battery,2224,all-time,grand_total,usable capacity in kWh,7758.266
SGU-Battery,Small Generation Unit - Battery,2225,all-time,grand_total,usable capacity in kWh,3706.0660000000003
SGU-Battery,Small Generation Unit - Battery,2226,all-time,grand_total,usable capacity in kWh,7465.742
SGU-Battery,Small Generation Unit - Battery,2227,all-time,grand_total,usable capacity in kWh,6749.515
SGU-Battery,Small Generation Unit - Battery,2228,all-time,grand_total,usable capacity in kWh,7655.2699999999995
SGU-Battery,Small Generation Unit - Battery,2229,all-time,grand_total,usable capacity in kWh,12220.159000000001
SGU-Battery,Small Generation Unit - Battery,2230,all-time,grand_total,usable capacity in kWh,9880.729000000001
SGU-Battery,Small Generation Unit - Battery,2231,all-time,grand_total,usable capacity in kWh,889.114
SGU-Battery,Small Generation Unit - Battery,2232,all-time,grand_total,usable capacity in kWh,15424.949999999997
SGU-Battery,Small Generation Unit - Battery,2233,all-time,grand_total,usable capacity in kWh,15552.697999999999
SGU-Battery,Small Generation Unit - Battery,2234,all-time,grand_total,usable capacity in kWh,24748.377
SGU-Battery,Small Generation Unit - Battery,2250,all-time,grand_total,usable capacity in kWh,33754.942
SGU-Battery,Small Generation Unit - Battery,2251,all-time,grand_total,usable capacity in kWh,18621.215999999997
SGU-Battery,Small Generation Unit - Battery,2256,all-time,grand_total,usable capacity in kWh,6383.25
SGU-Battery,Small Generation Unit - Battery,2257,all-time,grand_total,usable capacity in kWh,14008.866999999998
SGU-Battery,Small Generation Unit - Battery,2258,all-time,grand_total,usable capacity in kWh,3508.956
SGU-Battery,Small Generation Unit - Battery,2259,all-time,grand_total,usable capacity in kWh,35152.81800000001
SGU-Battery,Small Generation Unit - Battery,2260,all-time,grand_total,usable capacity in kWh,13960.162
SGU-Battery,Small Generation Unit - Battery,2261,all-time,grand_total,usable capacity in kWh,21612.965
SGU-Battery,Small Generation Unit - Battery,2262,all-time,grand_total,usable capacity in kWh,6837.62
SGU-Battery,Small Generation Unit - Battery,2263,all-time,grand_total,usable capacity in kWh,7663.2620000000015
SGU-Battery,Small Generation Unit - Battery,2264,all-time,grand_total,usable capacity in kWh,8382.806
SGU-Battery,Small Generation Unit - Battery,2265,all-time,grand_total,usable capacity in kWh,6495.934
SGU-Battery,Small Generation Unit - Battery,2267,all-time,grand_total,usable capacity in kWh,1244.6889999999999
SGU-Battery,Small Generation Unit - Battery,2278,all-time,grand_total,usable capacity in kWh,1178.1960000000001
SGU-Battery,Small Generation Unit - Battery,2280,all-time,grand_total,usable capacity in kWh,13930.475
SGU-Battery,Small Generation Unit - Battery,2281,all-time,grand_total,usable capacity in kWh,7871.2300000000005
SGU-Battery,Small Generation Unit - Battery,2282,all-time,grand_total,usable capacity in kWh,10668.980000000001
SGU-Battery,Small Generation Unit - Battery,2283,all-time,grand_total,usable capacity in kWh,13387.751
SGU-Battery,Small Generation Unit - Battery,2284,all-time,grand_total,usable capacity in kWh,8127.788000000001
SGU-Battery,Small Generation Unit - Battery,2285,all-time,grand_total,usable capacity in kWh,16372.344
SGU-Battery,Small Generation Unit - Battery,2286,all-time,grand_total,usable capacity in kWh,1849.713
SGU-Battery,Small Generation Unit - Battery,2287,all-time,grand_total,usable capacity in kWh,17153.704
SGU-Battery,Small Generation Unit - Battery,2289,all-time,grand_total,usable capacity in kWh,8636.932
SGU-Battery,Small Generation Unit - Battery,2290,all-time,grand_total,usable capacity in kWh,14228.586
SGU-Battery,Small Generation Unit - Battery,2291,all-time,grand_total,usable capacity in kWh,7505.995
SGU-Battery,Small Generation Unit - Battery,2292,all-time,grand_total,usable capacity in kWh,1340.6979999999999
SGU-Battery,Small Generation Unit - Battery,2293,all-time,grand_total,usable capacity in kWh,865.1020000000001
SGU-Battery,Small Generation Unit - Battery,2294,all-time,grand_total,usable capacity in kWh,738.7729999999999
SGU-Battery,Small Generation Unit - Battery,2295,all-time,grand_total,usable capacity in kWh,4259.577
SGU-Battery,Small Generation Unit - Battery,2296,all-time,grand_total,usable capacity in kWh,517.32
SGU-Battery,Small Generation Unit - Battery,2297,all-time,grand_total,usable capacity in kWh,741.5360000000001
SGU-Battery,Small Generation Unit - Battery,2298,all-time,grand_total,usable capacity in kWh,2844.79
SGU-Battery,Small Generation Unit - Battery,2299,all-time,grand_total,usable capacity in kWh,4623.286
SGU-Battery,Small Generation Unit - Battery,2300,all-time,grand_total,usable capacity in kWh,2470.2080000000005
SGU-Battery,Small Generation Unit - Battery,2302,all-time,grand_total,usable capacity in kWh,50
SGU-Battery,Small Generation Unit - Battery,2303,all-time,grand_total,usable capacity in kWh,4758.789
SGU-Battery,Small Generation Unit - Battery,2304,all-time,grand_total,usable capacity in kWh,5603.597000000001
SGU-Battery,Small Generation Unit - Battery,2305,all-time,grand_total,usable capacity in kWh,7484.763
SGU-Battery,Small Generation Unit - Battery,2306,all-time,grand_total,usable capacity in kWh,191.25
SGU-Battery,Small Generation Unit - Battery,2307,all-time,grand_total,usable capacity in kWh,1194.1860000000001
SGU-Battery,Small Generation Unit - Battery,2311,all-time,grand_total,usable capacity in kWh,522.51
SGU-Battery,Small Generation Unit - Battery,2312,all-time,grand_total,usable capacity in kWh,705.091
SGU-Battery,Small Generation Unit - Battery,2315,all-time,grand_total,usable capacity in kWh,6587.35
SGU-Battery,Small Generation Unit - Battery,2316,all-time,grand_total,usable capacity in kWh,3187.482
SGU-Battery,Small Generation Unit - Battery,2317,all-time,grand_total,usable capacity in kWh,3242.8089999999997
SGU-Battery,Small Generation Unit - Battery,2318,all-time,grand_total,usable capacity in kWh,11066.321999999998
SGU-Battery,Small Generation Unit - Battery,2319,all-time,grand_total,usable capacity in kWh,2858.81
SGU-Battery,Small Generation Unit - Battery,2320,all-time,grand_total,usable capacity in kWh,23393.567000000003
SGU-Battery,Small Generation Unit - Battery,2321,all-time,grand_total,usable capacity in kWh,14483.363
SGU-Battery,Small Generation Unit - Battery,2322,all-time,grand_total,usable capacity in kWh,15254.085
SGU-Battery,Small Generation Unit - Battery,2323,all-time,grand_total,usable capacity in kWh,10465.763
SGU-Battery,Small Generation Unit - Battery,2324,all-time,grand_total,usable capacity in kWh,13502.139
SGU-Battery,Small Generation Unit - Battery,2325,all-time,grand_total,usable capacity in kWh,15234.158800000001
SGU-Battery,Small Generation Unit - Battery,2326,all-time,grand_total,usable capacity in kWh,4494.786
SGU-Battery,Small Generation Unit - Battery,2327,all-time,grand_total,usable capacity in kWh,2220.0029999999997
SGU-Battery,Small Generation Unit - Battery,2328,all-time,grand_total,usable capacity in kWh,1524.938
SGU-Battery,Small Generation Unit - Battery,2329,all-time,grand_total,usable capacity in kWh,903.0000000000001
SGU-Battery,Small Generation Unit - Battery,2330,all-time,grand_total,usable capacity in kWh,11917.141
SGU-Battery,Small Generation Unit - Battery,2333,all-time,grand_total,usable capacity in kWh,5496.226
SGU-Battery,Small Generation Unit - Battery,2334,all-time,grand_total,usable capacity in kWh,2520.253
SGU-Battery,Small Generation Unit - Battery,2335,all-time,grand_total,usable capacity in kWh,6448.719
SGU-Battery,Small Generation Unit - Battery,2336,all-time,grand_total,usable capacity in kWh,1050.0980000000002
SGU-Battery,Small Generation Unit - Battery,2337,all-time,grand_total,usable capacity in kWh,3274.83
SGU-Battery,Small Generation Unit - Battery,2338,all-time,grand_total,usable capacity in kWh,376.214
SGU-Battery,Small Generation Unit - Battery,2339,all-time,grand_total,usable capacity in kWh,162.57999999999998
SGU-Battery,Small Generation Unit - Battery,2340,all-time,grand_total,usable capacity in kWh,18802.196
SGU-Battery,Small Generation Unit - Battery,2341,all-time,grand_total,usable capacity in kWh,704.7800000000002
SGU-Battery,Small Generation Unit - Battery,2342,all-time,grand_total,usable capacity in kWh,207.65000000000003
SGU-Battery,Small Generation Unit - Battery,2343,all-time,grand_total,usable capacity in kWh,1799.3960000000002
SGU-Battery,Small Generation Unit - Battery,2344,all-time,grand_total,usable capacity in kWh,332.89000000000004
SGU-Battery,Small Generation Unit - Battery,2345,all-time,grand_total,usable capacity in kWh,203.521
SGU-Battery,Small Generation Unit - Battery,2346,all-time,grand_total,usable capacity in kWh,994.7860000000001
SGU-Battery,Small Generation Unit - Battery,2347,all-time,grand_total,usable capacity in kWh,430.075
SGU-Battery,Small Generation Unit - Battery,2350,all-time,grand_total,usable capacity in kWh,9019.625
SGU-Battery,Small Generation Unit - Battery,2352,all-time,grand_total,usable capacity in kWh,930.612
SGU-Battery,Small Generation Unit - Battery,2353,all-time,grand_total,usable capacity in kWh,485.75
SGU-Battery,Small Generation Unit - Battery,2354,all-time,grand_total,usable capacity in kWh,1183.459
SGU-Battery,Small Generation Unit - Battery,2355,all-time,grand_total,usable capacity in kWh,149.88
SGU-Battery,Small Generation Unit - Battery,2356,all-time,grand_total,usable capacity in kWh,47
SGU-Battery,Small Generation Unit - Battery,2357,all-time,grand_total,usable capacity in kWh,1219.866
SGU-Battery,Small Generation Unit - Battery,2358,all-time,grand_total,usable capacity in kWh,1897.416
SGU-Battery,Small Generation Unit - Battery,2359,all-time,grand_total,usable capacity in kWh,395.56
SGU-Battery,Small Generation Unit - Battery,2360,all-time,grand_total,usable capacity in kWh,4067.2769999999996
SGU-Battery,Small Generation Unit - Battery,2361,all-time,grand_total,usable capacity in kWh,622.01
SGU-Battery,Small Generation Unit - Battery,2365,all-time,grand_total,usable capacity in kWh,1280.58
SGU-Battery,Small Generation Unit - Battery,2369,all-time,grand_total,usable capacity in kWh,320.099
SGU-Battery,Small Generation Unit - Battery,2370,all-time,grand_total,usable capacity in kWh,3069.298
SGU-Battery,Small Generation Unit - Battery,2371,all-time,grand_total,usable capacity in kWh,672.984
SGU-Battery,Small Generation Unit - Battery,2372,all-time,grand_total,usable capacity in kWh,2295.5559999999996
SGU-Battery,Small Generation Unit - Battery,2379,all-time,grand_total,usable capacity in kWh,203.89
SGU-Battery,Small Generation Unit - Battery,2380,all-time,grand_total,usable capacity in kWh,3841.417
SGU-Battery,Small Generation Unit - Battery,2381,all-time,grand_total,usable capacity in kWh,343.53
SGU-Battery,Small Generation Unit - Battery,2382,all-time,grand_total,usable capacity in kWh,274.51
SGU-Battery,Small Generation Unit - Battery,2386,all-time,grand_total,usable capacity in kWh,61.16
SGU-Battery,Small Generation Unit - Battery,2387,all-time,grand_total,usable capacity in kWh,66.24
SGU-Battery,Small Generation Unit - Battery,2388,all-time,grand_total,usable capacity in kWh,302.05
SGU-Battery,Small Generation Unit - Battery,2390,all-time,grand_total,usable capacity in kWh,2711.446
SGU-Battery,Small Generation Unit - Battery,2395,all-time,grand_total,usable capacity in kWh,116.934
SGU-Battery,Small Generation Unit - Battery,2396,all-time,grand_total,usable capacity in kWh,61.88
SGU-Battery,Small Generation Unit - Battery,2397,all-time,grand_total,usable capacity in kWh,138.68
SGU-Battery,Small Generation Unit - Battery,2398,all-time,grand_total,usable capacity in kWh,164.8
SGU-Battery,Small Generation Unit - Battery,2399,all-time,grand_total,usable capacity in kWh,188.10000000000002
SGU-Battery,Small Generation Unit - Battery,2400,all-time,grand_total,usable capacity in kWh,2606.764
SGU-Battery,Small Generation Unit - Battery,2401,all-time,grand_total,usable capacity in kWh,235.24
SGU-Battery,Small Generation Unit - Battery,2402,all-time,grand_total,usable capacity in kWh,598.0699999999999
SGU-Battery,Small Generation Unit - Battery,2403,all-time,grand_total,usable capacity in kWh,307.004
SGU-Battery,Small Generation Unit - Battery,2404,all-time,grand_total,usable capacity in kWh,642.442
SGU-Battery,Small Generation Unit - Battery,2405,all-time,grand_total,usable capacity in kWh,143.76
SGU-Battery,Small Generation Unit - Battery,2406,all-time,grand_total,usable capacity in kWh,310.2
SGU-Battery,Small Generation Unit - Battery,2409,all-time,grand_total,usable capacity in kWh,161.6
SGU-Battery,Small Generation Unit - Battery,2415,all-time,grand_total,usable capacity in kWh,267.4
SGU-Battery,Small Generation Unit - Battery,2420,all-time,grand_total,usable capacity in kWh,1963.6200000000001
SGU-Battery,Small Generation Unit - Battery,2421,all-time,grand_total,usable capacity in kWh,1665.578
SGU-Battery,Small Generation Unit - Battery,2422,all-time,grand_total,usable capacity in kWh,2946.7400000000002
SGU-Battery,Small Generation Unit - Battery,2423,all-time,grand_total,usable capacity in kWh,1880.087
SGU-Battery,Small Generation Unit - Battery,2424,all-time,grand_total,usable capacity in kWh,232.57999999999998
SGU-Battery,Small Generation Unit - Battery,2425,all-time,grand_total,usable capacity in kWh,1261.302
SGU-Battery,Small Generation Unit - Battery,2426,all-time,grand_total,usable capacity in kWh,277.76099999999997
SGU-Battery,Small Generation Unit - Battery,2427,all-time,grand_total,usable capacity in kWh,1751.466
SGU-Battery,Small Generation Unit - Battery,2428,all-time,grand_total,usable capacity in kWh,8526.689
SGU-Battery,Small Generation Unit - Battery,2429,all-time,grand_total,usable capacity in kWh,3566.709
SGU-Battery,Small Generation Unit - Battery,2430,all-time,grand_total,usable capacity in kWh,12065.447999999999
